,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,true_mass,false_mass
0,"triangle,yellow,1",False,0,0,0,hg104,2,"[' True', ' False', 'True', '  ', ' true']", True,True,440.875,432.875
1,"triangle,green,3",False,1,0,1,hg104,2,"[' True', ' False', 'True', 'False', '  ']", True,True,463.375,461.125
2,"circle,blue,1",False,1,1,2,hg104,2,"[' True', ' False', 'True', 'False', '  ']", True,True,450.625,446.625
3,"rectangle,yellow,3",False,2,0,3,hg104,2,"[' True', ' False', 'True', 'False', ' Tru']", True,True,452.375,449.625
4,"rectangle,green,3",False,2,1,4,hg104,2,"[' False', ' True', 'False', 'True', ' true']", False,False,468.25,468.25
5,"triangle,yellow,3",False,2,2,5,hg104,2,"[' False', ' True', 'False', 'True', ' false']", False,False,463.875,464.375
6,"rectangle,yellow,1",False,2,3,6,hg104,2,"[' False', ' True', 'False', 'True', ' false']", False,False,462.125,463.125
7,"rectangle,blue,3",False,3,0,7,hg104,2,"[' True', ' False', 'True', 'False', '  ']", True,True,464.125,463.875
8,"rectangle,green,2",False,3,1,8,hg104,2,"[' False', ' True', 'False', 'True', ' false']", False,False,470.875,472.125
9,"triangle,yellow,2",True,3,2,9,hg104,2,"[' False', ' True', 'False', ' false', '  ']", False,False,464.75,466.5
10,"rectangle,yellow,2",True,3,3,10,hg104,2,"[' False', ' True', 'False', ' false', '  ']", False,False,471.875,475.875
11,"rectangle,green,1",False,4,0,11,hg104,2,"[' True', ' False', 'True', ' true', ' Tru']", True,True,466.75,463.75
12,"circle,yellow,1",False,5,0,12,hg104,2,"[' True', ' False', 'True', 'False', ' true']", True,True,467.5,466.25
13,"rectangle,blue,1",True,6,0,13,hg104,2,"[' True', ' False', 'True', ' true', ' Tru']", True,True,480.875,480.375
14,"rectangle,blue,2",True,6,1,14,hg104,2,"[' True', ' False', 'True', ' true', ' Tru']", True,True,474.625,472.125
15,"rectangle,yellow,2",True,7,0,15,hg104,2,"[' False', ' True', 'False', ' false', '  ']", False,False,487.0,488.75
16,"rectangle,blue,2",True,7,1,16,hg104,2,"[' True', ' False', 'True', ' Tru', ' true']", True,True,478.25,474.75
17,"rectangle,yellow,3",True,7,2,17,hg104,2,"[' False', ' True', 'False', ' false', ' F']", False,False,471.625,475.125
18,"circle,blue,1",True,7,3,18,hg104,2,"[' False', ' True', 'False', ' false', '  ']", False,False,486.25,490.5
19,"circle,green,1",False,7,4,19,hg104,2,"[' False', ' True', 'True', 'False', ' Tru']", False,False,481.5,481.75
20,"circle,blue,3",False,8,0,20,hg104,2,"[' True', ' False', 'True', 'False', ' Tru']", True,True,475.625,474.875
21,"circle,yellow,1",True,9,0,21,hg104,2,"[' False', ' True', ' false', 'False', '  ']", False,False,484.75,487.75
22,"triangle,yellow,3",True,9,1,22,hg104,2,"[' False', ' True', 'False', ' false', '  ']", False,False,481.0,484.25
23,"rectangle,green,2",False,9,2,23,hg104,2,"[' False', ' True', 'False', ' false', 'True']", False,False,488.25,491.0
24,"triangle,green,1",True,10,0,24,hg104,2,"[' False', ' True', ' false', 'False', ' F']", False,False,485.875,488.625
25,"circle,blue,2",False,10,1,25,hg104,2,"[' True', ' False', ' true', 'True', ' Tru']", True,True,480.875,480.125
26,"circle,green,3",True,10,2,26,hg104,2,"[' True', ' False', ' true', 'True', ' false']", True,True,494.75,494.5
27,"circle,yellow,3",True,10,3,27,hg104,2,"[' True', ' False', 'True', ' Tru', ' true']", True,True,487.75,485.0
28,"rectangle,yellow,1",True,10,4,28,hg104,2,"[' False', ' True', 'False', ' false', '  ']", False,False,480.5,485.25
29,"triangle,yellow,2",False,11,0,29,hg104,2,"[' True', ' False', 'True', ' Tru', ' true']", True,True,489.625,488.375
30,"triangle,green,1",False,11,1,30,hg104,2,"[' True', ' False', 'True', ' Tru', ' true']", True,True,488.375,485.625
31,"rectangle,yellow,3",True,12,0,31,hg104,2,"[' False', ' True', 'False', ' false', 'True']", False,False,491.25,492.25
32,"circle,green,2",False,12,1,32,hg104,2,"[' False', ' True', ' false', 'False', ' Tru']", False,False,488.5,490.75
33,"triangle,green,1",False,12,2,33,hg104,2,"[' True', ' False', ' true', ' Tru', 'True']", True,True,488.375,486.625
34,"circle,green,3",False,12,3,34,hg104,2,"[' True', ' False', ' Tru', ' true', 'True']", True,True,481.5,476.0
35,"triangle,yellow,2",True,12,4,35,hg104,2,"[' False', ' True', ' false', 'False', '  ']", False,False,484.375,487.875
36,"rectangle,yellow,3",True,13,0,36,hg104,2,"[' True', ' False', ' true', ' Tru', 'True']", True,True,495.875,492.625
37,"rectangle,blue,1",True,13,1,37,hg104,2,"[' False', ' True', ' Tru', ' false', ' true']", False,False,492.25,492.25
38,"triangle,yellow,2",True,13,2,38,hg104,2,"[' True', ' False', ' Tru', 'True', ' true']", True,True,489.875,488.125
39,"circle,green,1",False,13,3,39,hg104,2,"[' False', ' True', ' Tru', ' true', 'True']", False,False,491.625,491.625
40,"triangle,blue,2",True,13,4,40,hg104,2,"[' False', ' True', ' false', 'False', ' Tru']", False,False,483.625,485.375
41,"rectangle,green,2",False,14,0,41,hg104,2,"[' False', ' True', 'False', ' false', 'True']", False,False,480.875,483.125
42,"circle,yellow,3",True,15,0,42,hg104,2,"[' True', ' False', ' Tru', ' true', 'True']", True,True,496.75,495.0
43,"triangle,yellow,3",True,15,1,43,hg104,2,"[' True', ' False', 'True', ' true', ' Tru']", True,True,486.25,482.75
44,"rectangle,green,1",False,15,2,44,hg104,2,"[' False', ' True', ' false', 'False', ' F']", False,False,483.375,487.875
45,"rectangle,green,3",False,16,0,45,hg104,2,"[' False', ' True', ' false', 'False', ' true']", False,False,493.75,495.25
46,"rectangle,blue,1",False,16,1,46,hg104,2,"[' True', ' False', ' true', ' Tru', 'True']", True,True,489.25,485.5
47,"circle,yellow,3",True,17,0,47,hg104,2,"[' True', ' False', 'True', ' Tru', ' true']", True,True,488.875,483.375
48,"circle,yellow,2",True,17,1,48,hg104,2,"[' False', ' True', 'False', ' false', ' Tru']", False,False,488.25,488.75
49,"triangle,blue,1",False,18,0,49,hg104,2,"[' False', ' True', 'False', ' false', '  ']", False,False,475.25,478.75
50,"triangle,green,2",True,19,0,50,hg104,2,"[' False', ' True', ' false', ' Tru', 'False']", False,False,490.625,491.625
