,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,true_mass,false_mass
0,"circle,blue,3",True,0,0,0,hg22,2,"[' True', ' False', 'True', '  ', ' Tru']", True,True,437.25,430.0
1,"circle,yellow,2",True,1,0,1,hg22,2,"[' True', ' False', 'True', ' true', ' Tru']", True,True,462.75,458.5
2,"circle,green,1",False,1,1,2,hg22,2,"[' False', ' True', 'False', '  ', ' false']", False,False,434.625,440.375
3,"circle,yellow,3",True,2,0,3,hg22,2,"[' True', ' False', 'True', ' Tru', '  ']", True,True,457.75,450.75
4,"triangle,green,2",True,2,1,4,hg22,2,"[' False', ' True', 'False', ' false', '  ']", False,False,438.375,449.625
5,"circle,green,3",True,3,0,5,hg22,2,"[' True', ' False', 'True', ' Tru', ' true']", True,True,471.25,468.75
6,"rectangle,green,2",True,3,1,6,hg22,2,"[' True', ' False', 'True', ' true', ' Tru']", True,True,471.625,468.625
7,"circle,yellow,3",True,3,2,7,hg22,2,"[' True', ' False', 'True', ' Tru', ' true']", True,True,433.125,423.875
8,"triangle,yellow,3",True,3,3,8,hg22,2,"[' False', ' True', 'False', ' false', 'True']", False,False,472.125,473.125
9,"triangle,blue,2",True,4,0,9,hg22,2,"[' False', ' True', 'False', 'True', ' false']", False,False,453.0,454.5
10,"triangle,yellow,3",True,5,0,10,hg22,2,"[' True', ' False', 'True', '  ', ' Tru']", True,True,394.3125,383.8125
11,"rectangle,green,3",True,5,1,11,hg22,2,"[' True', ' False', 'True', ' Tru', ' true']", True,True,463.0,457.75
12,"triangle,green,3",True,5,2,12,hg22,2,"[' True', ' False', 'True', ' Tru', '  ']", True,True,395.625,385.375
13,"rectangle,blue,1",False,5,3,13,hg22,2,"[' False', ' True', 'False', ' false', ' F']", False,False,464.625,467.625
14,"circle,green,1",False,5,4,14,hg22,2,"[' False', ' True', 'False', ' false', '  ']", False,False,423.625,433.375
15,"triangle,yellow,3",True,6,0,15,hg22,2,"[' True', ' False', 'True', ' Tru', ' true']", True,True,458.75,450.5
16,"circle,blue,2",True,7,0,16,hg22,2,"[' True', ' False', ' Tru', 'True', 'False']", True,True,471.5,471.0
17,"rectangle,green,2",True,7,1,17,hg22,2,"[' True', ' False', 'True', ' Tru', ' true']", True,True,451.25,445.0
18,"rectangle,blue,3",True,7,2,18,hg22,2,"[' True', ' False', 'True', ' Tru', ' true']", True,True,466.5,460.5
19,"triangle,green,2",True,7,3,19,hg22,2,"[' True', ' False', 'True', ' Tru', ' true']", True,True,479.75,475.25
20,"triangle,yellow,3",True,8,0,20,hg22,2,"[' True', ' False', 'True', '  ', ' Tru']", True,True,369.125,357.125
21,"triangle,yellow,1",False,8,1,21,hg22,2,"[' False', ' True', 'False', ' false', '  ']", False,False,466.375,470.375
22,"rectangle,blue,3",True,9,0,22,hg22,2,"[' True', ' False', 'True', '  ', ' Tru']", True,True,351.0625,339.4375
23,"rectangle,blue,2",True,9,1,23,hg22,2,"[' True', ' False', 'True', ' Tru', '  ']", True,True,382.3125,372.0625
24,"circle,blue,2",True,9,2,24,hg22,2,"[' True', ' False', 'True', ' Tru', ' true']", True,True,443.875,436.375
25,"circle,green,1",False,9,3,25,hg22,2,"[' False', ' True', ' false', 'False', ' F']", False,False,459.5,466.75
26,"rectangle,yellow,1",False,9,4,26,hg22,2,"[' False', ' True', 'False', ' false', '  ']", False,False,420.75,430.25
27,"circle,green,3",True,10,0,27,hg22,2,"[' True', ' False', 'True', '  ', ' Tru']", True,True,331.9375,320.6875
28,"triangle,green,2",True,10,1,28,hg22,2,"[' True', ' False', 'True', ' Tru', ' true']", True,True,474.875,468.625
29,"rectangle,blue,1",False,10,2,29,hg22,2,"[' False', ' True', 'False', ' false', '  ']", False,False,456.125,463.375
30,"triangle,yellow,3",True,10,3,30,hg22,2,"[' True', ' False', 'True', ' Tru', '  ']", True,True,440.25,430.0
31,"triangle,blue,2",True,11,0,31,hg22,2,"[' True', ' False', 'True', ' Tru', ' true']", True,True,448.125,440.375
32,"rectangle,green,3",True,11,1,32,hg22,2,"[' True', ' False', 'True', ' Tru', ' true']", True,True,478.75,474.25
33,"triangle,green,2",True,12,0,33,hg22,2,"[' True', 'True', ' False', '  ', ' Tru']", True,True,332.3125,317.3125
34,"circle,blue,1",False,12,1,34,hg22,2,"[' False', ' True', ' false', 'False', ' F']", False,False,453.875,462.125
35,"triangle,green,3",True,12,2,35,hg22,2,"[' True', ' False', 'True', ' Tru', '  ']", True,True,419.5,407.25
36,"triangle,blue,2",True,13,0,36,hg22,2,"[' True', 'True', ' False', '  ', ' Truth']", True,True,278.1875,261.9375
37,"rectangle,blue,1",False,13,1,37,hg22,2,"[' False', ' True', 'False', ' false', '  ']", False,False,447.125,456.125
38,"circle,blue,3",True,14,0,38,hg22,2,"[' True', 'True', ' False', ' Tru', '  ']", True,True,347.75,332.625
39,"triangle,green,2",True,15,0,39,hg22,2,"[' True', ' False', 'True', '  ', ' Tru']", True,True,337.1875,324.9375
40,"circle,green,1",False,15,1,40,hg22,2,"[' False', ' True', 'False', ' false', ' F']", False,False,407.875,419.875
41,"triangle,yellow,1",False,15,2,41,hg22,2,"[' False', ' True', 'False', ' false', '  ']", False,False,405.375,416.375
42,"triangle,yellow,3",True,15,3,42,hg22,2,"[' True', 'True', ' False', '  ', ' Tru']", True,True,305.0625,288.6875
43,"triangle,blue,1",False,15,4,43,hg22,2,"[' False', ' True', 'False', ' false', '  ']", False,False,458.5,463.25
44,"triangle,green,1",False,16,0,44,hg22,2,"[' False', ' True', ' false', 'False', ' F']", False,False,476.25,480.0
45,"rectangle,blue,3",True,16,1,45,hg22,2,"[' True', ' False', 'True', ' Tru', ' true']", True,True,432.5,422.75
46,"triangle,yellow,1",False,16,2,46,hg22,2,"[' False', ' True', ' false', 'False', '  ']", False,False,448.125,457.375
47,"triangle,green,3",True,16,3,47,hg22,2,"[' True', ' False', 'True', ' Tru', '  ']", True,True,394.0,381.5
48,"triangle,blue,2",True,17,0,48,hg22,2,"[' True', 'True', ' False', '  ', ' Tru']", True,True,288.21875,272.34375
49,"triangle,green,1",False,17,1,49,hg22,2,"[' False', ' True', ' false', 'False', ' F']", False,False,466.5,473.25
50,"circle,blue,1",False,18,0,50,hg22,2,"[' False', ' True', 'False', ' false', ' F']", False,False,441.125,449.875
51,"circle,yellow,2",True,18,1,51,hg22,2,"[' True', ' False', 'True', ' Tru', '  ']", True,True,341.0625,327.9375
52,"triangle,blue,2",True,18,2,52,hg22,2,"[' True', ' False', 'True', ' Tru', '  ']", True,True,389.1875,377.9375
53,"rectangle,blue,2",True,18,3,53,hg22,2,"[' True', ' False', 'True', ' Tru', ' true']", True,True,415.5,406.0
54,"circle,green,3",True,18,4,54,hg22,2,"[' True', ' False', 'True', ' Tru', '  ']", True,True,370.625,358.5
55,"rectangle,blue,2",True,19,0,55,hg22,2,"[' True', ' False', 'True', '  ', ' Tru']", True,True,329.6875,315.9375
56,"triangle,green,2",True,19,1,56,hg22,2,"[' True', ' False', 'True', ' Tru', ' true']", True,True,449.375,441.875
57,"rectangle,green,1",False,19,2,57,hg22,2,"[' False', ' True', 'False', ' false', ' F']", False,False,451.375,459.625
58,"rectangle,blue,3",True,20,0,58,hg22,2,"[' True', 'True', ' False', '  ', ' Truth']", True,True,301.375,285.0
59,"rectangle,green,3",True,20,1,59,hg22,2,"[' True', ' False', 'True', ' Tru', '  ']", True,True,368.125,355.25
60,"triangle,yellow,1",False,21,0,60,hg22,2,"[' False', ' True', ' false', 'False', '  ']", False,False,466.125,474.125
61,"rectangle,blue,3",True,21,1,61,hg22,2,"[' True', 'True', ' False', '  ', ' Tru']", True,True,303.25,286.875
62,"triangle,green,1",False,21,2,62,hg22,2,"[' False', ' True', ' false', 'False', '  ']", False,False,431.0,440.0
63,"triangle,yellow,2",True,21,3,63,hg22,2,"[' True', ' False', ' Tru', 'True', ' true']", True,True,467.375,460.375
64,"triangle,green,3",True,21,4,64,hg22,2,"[' True', 'True', ' False', ' Tru', '  ']", True,True,376.375,362.5
65,"circle,blue,1",False,22,0,65,hg22,2,"[' False', ' True', 'False', ' false', '  ']", False,False,435.75,445.25
66,"rectangle,blue,1",False,23,0,66,hg22,2,"[' False', 'False', ' True', ' false', '  ']", False,False,407.25,421.5
67,"triangle,green,3",True,23,1,67,hg22,2,"[' True', 'True', ' Tru', ' False', ' true']", True,True,420.125,406.125
68,"rectangle,yellow,3",True,24,0,68,hg22,2,"[' True', ' False', 'True', ' Tru', '  ']", True,True,417.25,406.25
69,"rectangle,blue,2",True,24,1,69,hg22,2,"[' True', ' False', 'True', ' Tru', '  ']", True,True,329.875,316.75
70,"rectangle,green,2",True,24,2,70,hg22,2,"[' True', ' False', 'True', '  ', ' Tru']", True,True,283.9375,270.0625
71,"circle,green,1",False,24,3,71,hg22,2,"[' False', 'False', ' false', ' True', '  ']", False,False,354.0625,370.5625
