,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,true_mass,false_mass
0,"triangle,green,1",True,0,0,0,hg05,2,"[' False', ' True', 'False', 'True', '  ']", False,False,452.875,453.125
1,"rectangle,yellow,3",True,0,1,1,hg05,2,"[' False', ' True', 'False', 'True', '  ']", False,False,454.125,455.125
2,"triangle,yellow,3",True,0,2,2,hg05,2,"[' True', ' False', 'True', 'False', '  ']", True,True,459.75,458.0
3,"rectangle,blue,1",True,0,3,3,hg05,2,"[' False', ' True', 'False', '  ', ' false']", False,False,449.0,453.5
4,"rectangle,blue,2",True,1,0,4,hg05,2,"[' False', ' True', 'True', 'False', '  ']", False,False,458.625,458.625
5,"triangle,green,3",True,1,1,5,hg05,2,"[' True', ' False', 'True', 'False', '  ']", True,True,465.375,464.625
6,"triangle,blue,1",True,1,2,6,hg05,2,"[' False', ' True', 'False', ' false', 'True']", False,False,460.25,462.5
7,"circle,yellow,3",False,2,0,7,hg05,2,"[' True', ' False', 'True', '  ', ' Tru']", True,True,464.625,460.875
8,"rectangle,blue,1",True,2,1,8,hg05,2,"[' True', ' False', 'True', ' true', ' Tru']", True,True,480.0,476.0
9,"circle,blue,2",False,2,2,9,hg05,2,"[' True', ' False', 'True', ' Tru', ' true']", True,True,471.5,466.5
10,"triangle,yellow,1",True,3,0,10,hg05,2,"[' True', ' False', 'True', ' Tru', ' true']", True,True,465.0,459.75
11,"triangle,yellow,3",True,3,1,11,hg05,2,"[' True', ' False', 'True', ' Tru', ' true']", True,True,466.25,462.0
12,"triangle,blue,2",True,4,0,12,hg05,2,"[' True', ' False', 'True', ' true', ' Tru']", True,True,471.0,469.25
13,"triangle,green,3",True,4,1,13,hg05,2,"[' True', ' False', 'True', ' true', ' Tru']", True,True,469.375,465.125
14,"triangle,blue,1",True,4,2,14,hg05,2,"[' True', ' False', 'True', ' Tru', ' true']", True,True,466.875,462.875
15,"rectangle,blue,2",True,4,3,15,hg05,2,"[' True', ' False', 'True', ' Tru', ' true']", True,True,468.0,465.5
16,"circle,blue,3",False,4,4,16,hg05,2,"[' True', ' False', 'True', '  ', ' Tru']", True,True,474.875,472.125
17,"rectangle,yellow,2",True,5,0,17,hg05,2,"[' True', ' False', 'True', ' Tru', '  ']", True,True,471.625,469.375
18,"circle,green,3",False,5,1,18,hg05,2,"[' True', ' False', 'True', ' true', ' Tru']", True,True,481.25,479.25
