,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,true_mass,false_mass
0,"triangle,yellow,3",False,0,0,0,hg25,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-38.5078125,-38.529296875
1,"triangle,yellow,1",True,0,1,1,hg25,2,"[' False', ' True', 'False', 'True', '  ']", False,False,-39.83203125,-39.736328125
2,"triangle,yellow,2",False,0,2,2,hg25,2,"[' False', ' True', 'False', 'True', '  ']", False,False,-42.96875,-42.609375
3,"triangle,green,1",True,0,3,3,hg25,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-40.6796875,-41.23828125
4,"rectangle,green,1",True,0,4,4,hg25,2,"[' False', ' True', 'False', 'True', '  ']", False,False,-45.0703125,-44.09375
5,"rectangle,blue,2",True,1,0,5,hg25,2,"[' True', ' False', 'False', 'True', '  ']", True,False,-37.66015625,-37.537109375
6,"rectangle,green,1",True,1,1,6,hg25,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-36.869140625,-37.65234375
7,"triangle,yellow,1",True,1,2,7,hg25,2,"[' False', ' True', 'False', 'True', '  ']", False,False,-43.52734375,-42.73046875
8,"triangle,green,3",False,1,3,8,hg25,2,"[' False', ' True', 'False', 'True', '  ']", False,False,-43.69921875,-43.21875
9,"circle,yellow,2",False,2,0,9,hg25,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-36.75,-36.90234375
10,"rectangle,yellow,1",True,2,1,10,hg25,2,"[' False', ' True', 'False', 'True', '  ']", False,False,-37.71484375,-37.5625
11,"triangle,green,2",False,2,2,11,hg25,2,"[' True', ' False', 'False', 'True', '  ']", True,False,-37.794921875,-37.76171875
12,"triangle,yellow,1",True,2,3,12,hg25,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-39.4296875,-40.38671875
13,"triangle,yellow,3",False,2,4,13,hg25,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-39.38671875,-39.51953125
14,"triangle,green,1",True,3,0,14,hg25,2,"[' True', ' False', 'False', 'True', '  ']", True,False,-37.3984375,-37.283203125
15,"rectangle,yellow,2",False,3,1,15,hg25,2,"[' False', ' True', 'False', 'True', '  ']", False,False,-42.55078125,-42.26171875
16,"circle,green,1",True,4,0,16,hg25,2,"[' True', ' False', 'False', 'True', '  ']", True,False,-37.28125,-37.0546875
17,"rectangle,blue,2",True,4,1,17,hg25,2,"[' True', ' False', 'False', 'True', '  ']", True,False,-37.794921875,-37.681640625
18,"circle,yellow,1",True,4,2,18,hg25,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-38.29296875,-39.04296875
19,"circle,yellow,2",False,4,3,19,hg25,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-39.111328125,-39.33984375
20,"circle,blue,1",True,4,4,20,hg25,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-41.390625,-41.46875
