,top5_ans,top_ans,sampled_ans,mass_ans,raw_true_mass,raw_false_mass,norm_true_mass,concept,uid,answers,object
0,"[' False', ' True', ' false', ' true', ' None']", False,0,False,0.3775354325771332,0.6224507093429565,0.377540647983551,hg81,gemma7b-tuned92,True,medium green rectangle
1,"[' False', ' True', ' None', ' false', ' true']", False,0,False,0.437817245721817,0.5621684789657593,0.43782350420951843,hg81,gemma7b-tuned92,False,large blue triangle
2,"[' True', ' False', ' None', ' false', ' true']", True,1,True,0.562171459197998,0.43781957030296326,0.5621764659881592,hg81,gemma7b-tuned92,True,large green rectangle
3,"[' False', ' True', ' None', ' false', ' true']", False,0,False,0.37753674387931824,0.6224528551101685,0.377540647983551,hg81,gemma7b-tuned92,True,small blue rectangle
4,"[' False', ' True', ' false', ' None', ' true']", False,1,False,0.32081878185272217,0.6791734099388123,0.32082128524780273,hg81,gemma7b-tuned92,True,small green circle
5,"[' True', ' False', 'True', ' true', ' TRUE']", True,0,True,0.962668240070343,0.03732669726014137,0.9626731276512146,hg81,gemma7b-tuned92,True,medium green rectangle
6,"[' False', ' True', ' None', ' false', 'False']", False,0,False,0.18242403864860535,0.8175678253173828,0.18242551386356354,hg81,gemma7b-tuned92,True,medium yellow triangle
7,"[' True', ' False', 'True', ' None', ' TRUE']", True,1,True,0.9046399593353271,0.09534835070371628,0.9046505093574524,hg81,gemma7b-tuned92,True,small green circle
8,"[' False', ' True', ' None', ' false', 'False']", False,0,False,0.18242429196834564,0.8175689578056335,0.18242551386356354,hg81,gemma7b-tuned92,False,large blue circle
9,"[' True', ' False', ' None', 'True', ' true']", True,1,True,0.7310522198677063,0.2689390778541565,0.7310585975646973,hg81,gemma7b-tuned92,False,medium blue circle
10,"[' True', ' False', 'True', ' true', ' None']", True,1,True,0.7310516238212585,0.2689388692378998,0.7310585975646973,hg81,gemma7b-tuned92,True,large green circle
11,"[' True', ' False', 'True', ' None', ' true']", True,1,True,0.8519448041915894,0.14804580807685852,0.851952850818634,hg81,gemma7b-tuned92,True,small blue rectangle
12,"[' True', ' False', 'True', ' true', ' None']", True,1,True,0.8807899951934814,0.11920196563005447,0.8807970881462097,hg81,gemma7b-tuned92,True,large green rectangle
13,"[' True', ' False', 'True', ' T', ' TRUE']", True,1,True,0.9999785423278809,2.1444948288262822e-05,0.9999785423278809,hg81,gemma7b-tuned92,True,small green circle
14,"[' True', ' False', ' None', 'True', ' true']", True,0,True,0.6224513649940491,0.3775358498096466,0.6224592924118042,hg81,gemma7b-tuned92,True,medium yellow circle
15,"[' True', ' False', ' None', ' false', ' true']", True,1,True,0.5621705055236816,0.43781882524490356,0.562176525592804,hg81,gemma7b-tuned92,True,small blue triangle
16,"[' False', ' True', ' false', ' None', ' true']", False,0,False,0.3208179771900177,0.6791716814041138,0.3208213150501251,hg81,gemma7b-tuned92,False,large blue rectangle
17,"[' True', ' False', 'True', ' None', ' true']", True,1,True,0.7310504913330078,0.26893845200538635,0.7310585975646973,hg81,gemma7b-tuned92,True,medium yellow triangle
18,"[' True', ' False', 'True', ' None', ' true']", True,0,True,0.8807916045188904,0.11920218169689178,0.8807970881462097,hg81,gemma7b-tuned92,True,small green triangle
19,"[' True', ' False', 'True', ' false', ' None']", True,1,True,0.5621700882911682,0.4378184974193573,0.562176525592804,hg81,gemma7b-tuned92,True,small blue circle
20,"[' True', ' False', 'True', ' None', ' true']", True,1,True,0.851945161819458,0.1480458676815033,0.8519527912139893,hg81,gemma7b-tuned92,True,medium yellow triangle
21,"[' True', ' False', 'True', ' None', ' false']", True,1,True,0.6791713237762451,0.3208177983760834,0.6791787147521973,hg81,gemma7b-tuned92,True,large yellow circle
22,"[' True', ' False', 'True', ' false', ' None']", True,1,True,0.6224527955055237,0.37753671407699585,0.622459352016449,hg81,gemma7b-tuned92,False,medium blue triangle
23,"[' True', ' False', 'True', ' true', ' None']", True,1,True,0.8519453406333923,0.14804589748382568,0.8519527912139893,hg81,gemma7b-tuned92,True,medium green circle
24,"[' False', ' True', ' None', ' false', 'False']", False,0,False,0.1192021518945694,0.880791425704956,0.11920291930437088,hg81,gemma7b-tuned92,False,large blue circle
25,"[' True', ' False', ' None', 'True', ' false']", True,1,True,0.6791728734970093,0.32081854343414307,0.6791787147521973,hg81,gemma7b-tuned92,True,small yellow rectangle
26,"[' True', ' False', 'True', ' true', ' None']", True,1,True,0.8807889819145203,0.11920182406902313,0.8807970881462097,hg81,gemma7b-tuned92,True,small green triangle
27,"[' True', ' False', 'True', ' true', ' None']", True,1,True,0.8807902932167053,0.11920200288295746,0.8807970881462097,hg81,gemma7b-tuned92,True,medium yellow triangle
28,"[' True', ' False', 'True', ' true', ' None']", True,1,True,0.8807911276817322,0.11920211464166641,0.8807970881462097,hg81,gemma7b-tuned92,True,large green triangle
29,"[' False', ' True', ' None', ' false', 'False']", False,1,False,0.2226984202861786,0.777293860912323,0.22270014882087708,hg81,gemma7b-tuned92,False,large blue triangle
30,"[' True', ' False', 'True', ' true', ' TRUE']", True,1,True,0.9525693655014038,0.047425635159015656,0.9525741338729858,hg81,gemma7b-tuned92,True,small yellow rectangle
31,"[' True', ' False', 'True', ' true', ' TRUE']", True,1,True,0.9241373538970947,0.07585781067609787,0.9241418242454529,hg81,gemma7b-tuned92,True,large green rectangle
32,"[' True', ' False', 'True', ' T', '  ']", True,1,True,0.9999861717224121,1.3846004549122881e-05,0.9999861717224121,hg81,gemma7b-tuned92,True,large green triangle
