,obj,label,set,item_in_set,item_num,concept,listnum,top_ans,mass_ans,true_mass,false_mass
0,"rectangle,blue,2",False,0,0,0,hg55,2, False,False,-1.0498047,-0.4399414
1,"circle,green,3",False,0,1,1,hg55,2, False,False,-0.81103516,-0.59228516
2,"triangle,green,1",False,0,2,2,hg55,2, True,False,-0.89990234,-0.52490234
3,"triangle,blue,3",True,0,3,3,hg55,2, True,True,-0.47607422,-0.9760742
4,"rectangle,yellow,3",False,0,4,4,hg55,2, False,False,-1.1503906,-0.38452148
5,"rectangle,blue,3",True,1,0,5,hg55,2, False,False,-0.94921875,-0.4963379
6,"triangle,blue,1",False,1,1,6,hg55,2, False,False,-1.6142578,-0.22387695
7,"rectangle,green,1",False,1,2,7,hg55,2, False,False,-1.8847656,-0.16625977
8,"circle,green,3",False,1,3,8,hg55,2, False,False,-1.4316406,-0.27490234
9,"triangle,green,1",False,2,0,9,hg55,2, False,False,-1.1728516,-0.37548828
10,"triangle,yellow,2",False,2,1,10,hg55,2, True,False,-0.9375,-0.49975586
11,"circle,blue,1",True,2,2,11,hg55,2, False,False,-0.8808594,-0.5371094
12,"rectangle,yellow,2",False,2,3,12,hg55,2, False,False,-1.7929688,-0.18359375
13,"circle,yellow,3",False,3,0,13,hg55,2, False,True,-0.48242188,-1.0136719
14,"triangle,yellow,1",False,4,0,14,hg55,2, False,False,-0.92822266,-0.50634766
15,"triangle,yellow,2",False,4,1,15,hg55,2, False,True,-0.6635742,-0.7260742
16,"circle,blue,2",True,5,0,16,hg55,2, False,False,-1.2919922,-0.32348633
17,"circle,green,2",False,5,1,17,hg55,2, False,False,-1.5146484,-0.24926758
18,"circle,yellow,3",False,5,2,18,hg55,2, False,False,-1.9375,-0.15649414
19,"rectangle,yellow,1",False,5,3,19,hg55,2, False,False,-2.2109375,-0.1171875
20,"rectangle,green,1",False,6,0,20,hg55,2, False,False,-1.5029297,-0.25317383
21,"rectangle,green,3",False,6,1,21,hg55,2, False,False,-1.4306641,-0.27416992
22,"rectangle,blue,1",False,6,2,22,hg55,2, False,False,-1.3720703,-0.29345703
23,"rectangle,blue,3",True,6,3,23,hg55,2, True,True,-0.4404297,-1.0341797
24,"rectangle,yellow,2",False,6,4,24,hg55,2, False,False,-2.9003906,-0.05718994
25,"triangle,blue,3",True,7,0,25,hg55,2, True,False,-0.87158203,-0.54345703
26,"circle,green,3",False,7,1,26,hg55,2, False,False,-2.6816406,-0.07141113
27,"circle,green,1",False,7,2,27,hg55,2, False,False,-3.2578125,-0.039733887
28,"rectangle,green,2",False,8,0,28,hg55,2, False,False,-1.5390625,-0.24243164
29,"rectangle,blue,1",True,8,1,29,hg55,2, False,False,-1.7021484,-0.2019043
30,"circle,yellow,1",False,8,2,30,hg55,2, False,False,-3.0332031,-0.04977417
31,"rectangle,yellow,1",False,8,3,31,hg55,2, False,False,-3.2578125,-0.039642334
32,"rectangle,yellow,1",False,9,0,32,hg55,2, False,False,-1.3486328,-0.3017578
33,"rectangle,yellow,3",False,9,1,33,hg55,2, False,False,-1.3134766,-0.3137207
34,"circle,blue,2",False,10,0,34,hg55,2, True,False,-1.1054688,-0.40283203
35,"rectangle,blue,1",False,10,1,35,hg55,2, False,False,-1.2128906,-0.35351562
36,"circle,blue,3",True,10,2,36,hg55,2, False,True,-0.46289062,-0.9941406
37,"rectangle,blue,2",True,11,0,37,hg55,2, False,False,-1.7929688,-0.18322754
38,"circle,yellow,2",False,12,0,38,hg55,2, False,False,-1.2910156,-0.32226562
39,"triangle,yellow,1",False,12,1,39,hg55,2, False,False,-1.9238281,-0.1583252
40,"circle,yellow,3",False,12,2,40,hg55,2, False,False,-0.85302734,-0.55615234
