,obj,label,set,item_in_set,item_num,concept,listnum,top_ans,mass_ans,true_mass,false_mass
0,"circle,green,1",False,0,0,0,hg33,2, False,False,-0.69921875,-0.69921875
1,"circle,green,2",False,0,1,1,hg33,2, True,True,-0.5449219,-0.8730469
2,"triangle,green,1",False,0,2,2,hg33,2, True,True,-0.20458984,-1.7041016
3,"triangle,green,3",False,1,0,3,hg33,2, False,False,-0.86083984,-0.56396484
4,"rectangle,blue,3",True,1,1,4,hg33,2, False,False,-0.7944336,-0.6069336
5,"circle,green,1",False,1,2,5,hg33,2, False,False,-1.3505859,-0.30322266
6,"circle,yellow,3",False,1,3,6,hg33,2, False,False,-1.015625,-0.45336914
7,"rectangle,green,1",False,1,4,7,hg33,2, False,False,-0.9008789,-0.5258789
8,"triangle,blue,2",True,2,0,8,hg33,2, False,False,-0.87402344,-0.54589844
9,"rectangle,green,1",False,2,1,9,hg33,2, False,False,-1.203125,-0.35961914
10,"triangle,blue,1",False,2,2,10,hg33,2, False,False,-1.2695312,-0.33203125
11,"triangle,green,1",False,2,3,11,hg33,2, False,False,-1.6396484,-0.21765137
12,"circle,green,1",False,3,0,12,hg33,2, False,False,-1.2255859,-0.35083008
13,"triangle,blue,3",True,3,1,13,hg33,2, False,False,-0.9375,-0.49975586
14,"triangle,blue,2",False,3,2,14,hg33,2, False,False,-1.4189453,-0.27856445
15,"triangle,blue,3",True,4,0,15,hg33,2, True,False,-0.6948242,-0.6948242
16,"circle,blue,1",False,4,1,16,hg33,2, False,False,-1.7929688,-0.18334961
17,"circle,yellow,3",False,4,2,17,hg33,2, False,False,-1.5761719,-0.23266602
18,"circle,green,3",False,4,3,18,hg33,2, False,False,-1.5273438,-0.24597168
19,"triangle,green,2",False,4,4,19,hg33,2, False,False,-2.0449219,-0.13964844
20,"circle,green,2",False,5,0,20,hg33,2, False,False,-1.1484375,-0.38305664
21,"triangle,blue,3",True,5,1,21,hg33,2, True,True,-0.28198242,-1.4072266
22,"circle,yellow,2",False,5,2,22,hg33,2, False,False,-2.140625,-0.12561035
23,"circle,blue,1",False,5,3,23,hg33,2, False,False,-2.8125,-0.06262207
24,"triangle,green,3",False,6,0,24,hg33,2, True,False,-1.2470703,-0.34057617
25,"triangle,blue,3",True,6,1,25,hg33,2, True,True,-0.1541748,-1.9511719
26,"triangle,green,2",False,6,2,26,hg33,2, False,False,-2.8125,-0.062438965
27,"rectangle,yellow,1",False,6,3,27,hg33,2, False,False,-2.7402344,-0.06781006
28,"triangle,yellow,3",False,7,0,28,hg33,2, True,True,-0.6669922,-0.7451172
29,"triangle,green,2",False,8,0,29,hg33,2, False,False,-1.8974609,-0.16333008
30,"circle,blue,1",False,8,1,30,hg33,2, False,False,-3.109375,-0.046081543
31,"rectangle,blue,3",True,8,2,31,hg33,2, True,True,-0.27416992,-1.4306641
32,"triangle,blue,1",True,9,0,32,hg33,2, False,False,-2.7246094,-0.06890869
33,"rectangle,green,1",False,10,0,33,hg33,2, False,False,-1.7275391,-0.19665527
34,"triangle,green,3",False,10,1,34,hg33,2, True,True,-0.68603516,-0.70166016
35,"rectangle,yellow,2",False,11,0,35,hg33,2, True,False,-0.8457031,-0.5644531
36,"rectangle,yellow,1",False,12,0,36,hg33,2, True,False,-1.3369141,-0.30615234
37,"circle,yellow,1",False,12,1,37,hg33,2, False,False,-1.6767578,-0.20788574
38,"triangle,yellow,3",False,12,2,38,hg33,2, False,False,-0.7338867,-0.6557617
39,"circle,green,1",False,12,3,39,hg33,2, True,False,-1.6015625,-0.22619629
40,"triangle,yellow,1",False,13,0,40,hg33,2, False,False,-1.5146484,-0.24926758
41,"rectangle,green,1",False,13,1,41,hg33,2, False,False,-2.0722656,-0.13513184
42,"triangle,blue,2",False,13,2,42,hg33,2, True,False,-1.2792969,-0.32666016
43,"rectangle,blue,3",True,13,3,43,hg33,2, True,True,-0.32226562,-1.2910156
44,"rectangle,green,2",False,14,0,44,hg33,2, True,False,-1.7402344,-0.19372559
45,"rectangle,yellow,2",False,14,1,45,hg33,2, False,False,-1.8574219,-0.17016602
46,"triangle,blue,1",False,14,2,46,hg33,2, False,False,-1.6132812,-0.22277832
47,"rectangle,green,3",False,15,0,47,hg33,2, True,False,-1.3144531,-0.31420898
48,"rectangle,yellow,1",False,15,1,48,hg33,2, False,False,-2.4492188,-0.09063721
49,"circle,yellow,3",False,15,2,49,hg33,2, False,False,-2.2792969,-0.10827637
50,"rectangle,green,2",False,15,3,50,hg33,2, False,False,-2.6367188,-0.074645996
51,"triangle,blue,1",False,15,4,51,hg33,2, False,False,-2.03125,-0.14111328
52,"rectangle,blue,1",True,16,0,52,hg33,2, True,False,-0.97509766,-0.47509766
53,"triangle,blue,3",True,17,0,53,hg33,2, True,True,-0.22302246,-1.6132812
54,"rectangle,blue,3",True,17,1,54,hg33,2, True,True,-0.42382812,-1.0644531
55,"circle,yellow,1",False,18,0,55,hg33,2, False,False,-2.2519531,-0.111572266
56,"triangle,yellow,2",False,18,1,56,hg33,2, False,False,-1.8046875,-0.18017578
57,"circle,yellow,2",False,18,2,57,hg33,2, False,False,-1.7275391,-0.19616699
58,"rectangle,blue,3",True,19,0,58,hg33,2, True,True,-0.05227661,-2.9902344
59,"rectangle,yellow,2",False,19,1,59,hg33,2, False,False,-2.2382812,-0.11315918
60,"rectangle,yellow,1",False,20,0,60,hg33,2, True,False,-0.93652344,-0.4987793
61,"triangle,yellow,2",False,21,0,61,hg33,2, False,False,-2.1679688,-0.12182617
62,"rectangle,yellow,2",False,22,0,62,hg33,2, False,False,-2.5214844,-0.084228516
63,"triangle,green,2",False,22,1,63,hg33,2, False,False,-2.9589844,-0.05355835
64,"rectangle,yellow,1",False,22,2,64,hg33,2, False,False,-3.5761719,-0.028656006
65,"rectangle,green,3",False,22,3,65,hg33,2, False,False,-2.0175781,-0.1430664
66,"rectangle,blue,1",False,22,4,66,hg33,2, False,False,-1.0136719,-0.45141602
67,"rectangle,yellow,2",False,23,0,67,hg33,2, False,False,-1.8574219,-0.17028809
68,"rectangle,green,3",False,24,0,68,hg33,2, False,False,-1.1054688,-0.4025879
