,obj,label,set,item_in_set,item_num,concept,listnum,top_ans,mass_ans,true_mass,false_mass
0,"circle,blue,3",True,0,0,0,hg22,2, False,True,-0.66845703,-0.74658203
1,"circle,yellow,2",True,1,0,1,hg22,2, False,True,-0.36889648,-1.1972656
2,"circle,green,1",False,1,1,2,hg22,2, True,True,-0.47998047,-0.97998047
3,"circle,yellow,3",True,2,0,3,hg22,2, True,True,-0.41674805,-1.0888672
4,"triangle,green,2",True,2,1,4,hg22,2, False,False,-1.046875,-0.4375
5,"circle,green,3",True,3,0,5,hg22,2, True,True,-0.34814453,-1.2382812
6,"rectangle,green,2",True,3,1,6,hg22,2, True,True,-0.33276367,-1.2705078
7,"circle,yellow,3",True,3,2,7,hg22,2, True,True,-0.24365234,-1.5410156
8,"triangle,yellow,3",True,3,3,8,hg22,2, True,True,-0.37036133,-1.1826172
9,"triangle,blue,2",True,4,0,9,hg22,2, False,True,-0.31762695,-1.3173828
10,"triangle,yellow,3",True,5,0,10,hg22,2, True,True,-0.11853027,-2.2128906
11,"rectangle,green,3",True,5,1,11,hg22,2, True,True,-0.13195801,-2.1015625
12,"triangle,green,3",True,5,2,12,hg22,2, True,True,-0.12072754,-2.1835938
13,"rectangle,blue,1",False,5,3,13,hg22,2, True,True,-0.32373047,-1.2929688
14,"circle,green,1",False,5,4,14,hg22,2, True,False,-1.5654297,-0.23693848
15,"triangle,yellow,3",True,6,0,15,hg22,2, True,True,-0.048553467,-3.0800781
16,"circle,blue,2",True,7,0,16,hg22,2, True,True,-0.17614746,-1.8320312
17,"rectangle,green,2",True,7,1,17,hg22,2, True,True,-0.1295166,-2.1132812
18,"rectangle,blue,3",True,7,2,18,hg22,2, True,True,-0.30200195,-1.3486328
19,"triangle,green,2",True,7,3,19,hg22,2, True,True,-0.12231445,-2.1699219
20,"triangle,yellow,3",True,8,0,20,hg22,2, True,True,-0.08013916,-2.5800781
21,"triangle,yellow,1",False,8,1,21,hg22,2, True,False,-0.86279297,-0.55029297
22,"rectangle,blue,3",True,9,0,22,hg22,2, True,True,-0.090026855,-2.4648438
23,"rectangle,blue,2",True,9,1,23,hg22,2, True,True,-0.16552734,-1.8837891
24,"circle,blue,2",True,9,2,24,hg22,2, True,True,-0.13146973,-2.0996094
25,"circle,green,1",False,9,3,25,hg22,2, False,False,-1.5888672,-0.22961426
26,"rectangle,yellow,1",False,9,4,26,hg22,2, False,False,-2.8574219,-0.05999756
27,"circle,green,3",True,10,0,27,hg22,2, True,True,-0.048583984,-3.0644531
28,"triangle,green,2",True,10,1,28,hg22,2, True,True,-0.048187256,-3.0644531
29,"rectangle,blue,1",False,10,2,29,hg22,2, False,False,-1.8583984,-0.17053223
30,"triangle,yellow,3",True,10,3,30,hg22,2, True,True,-0.15856934,-1.9238281
31,"triangle,blue,2",True,11,0,31,hg22,2, True,True,-0.04095459,-3.2285156
32,"rectangle,green,3",True,11,1,32,hg22,2, True,True,-0.09490967,-2.4082031
33,"triangle,green,2",True,12,0,33,hg22,2, True,True,-0.023284912,-3.7890625
34,"circle,blue,1",False,12,1,34,hg22,2, False,False,-2.6953125,-0.070495605
35,"triangle,green,3",True,12,2,35,hg22,2, True,True,-0.0440979,-3.1542969
36,"triangle,blue,2",True,13,0,36,hg22,2, True,True,-0.018829346,-4.0039062
37,"rectangle,blue,1",False,13,1,37,hg22,2, False,False,-2.5078125,-0.08557129
38,"circle,blue,3",True,14,0,38,hg22,2, True,True,-0.009269714,-4.7421875
39,"triangle,green,2",True,15,0,39,hg22,2, True,True,-0.023757935,-3.7734375
40,"circle,green,1",False,15,1,40,hg22,2, False,False,-2.8125,-0.06262207
41,"triangle,yellow,1",False,15,2,41,hg22,2, False,False,-2.3652344,-0.099365234
42,"triangle,yellow,3",True,15,3,42,hg22,2, True,True,-0.04147339,-3.2128906
43,"triangle,blue,1",False,15,4,43,hg22,2, False,False,-1.7529297,-0.19091797
44,"triangle,green,1",False,16,0,44,hg22,2, False,False,-1.3720703,-0.29345703
45,"rectangle,blue,3",True,16,1,45,hg22,2, True,True,-0.09069824,-2.4492188
46,"triangle,yellow,1",False,16,2,46,hg22,2, False,False,-4.0195312,-0.018463135
47,"triangle,green,3",True,16,3,47,hg22,2, True,True,-0.01260376,-4.4023438
48,"triangle,blue,2",True,17,0,48,hg22,2, True,True,-0.0053138733,-5.2851562
49,"triangle,green,1",False,17,1,49,hg22,2, False,False,-3.2441406,-0.040130615
