,obj,label,set,item_in_set,item_num,concept,listnum,top_ans,mass_ans,true_mass,false_mass
0,"rectangle,yellow,3",False,0,0,0,hg79,2, False,False,-0.69921875,-0.69921875
1,"triangle,green,1",False,0,1,1,hg79,2, False,False,-0.82910156,-0.57910156
2,"circle,blue,1",True,0,2,2,hg79,2, False,False,-0.73535156,-0.65722656
3,"triangle,yellow,2",False,0,3,3,hg79,2, False,True,-0.4152832,-1.0869141
4,"triangle,yellow,3",False,1,0,4,hg79,2, True,True,-0.67529297,-0.72216797
5,"rectangle,yellow,3",False,2,0,5,hg79,2, True,False,-0.9111328,-0.5205078
6,"rectangle,green,1",False,3,0,6,hg79,2, False,False,-1.0878906,-0.41552734
7,"rectangle,blue,2",True,3,1,7,hg79,2, False,False,-0.9091797,-0.5185547
8,"circle,blue,1",True,3,2,8,hg79,2, False,False,-1.0351562,-0.44140625
9,"triangle,blue,2",True,4,0,9,hg79,2, False,False,-0.9477539,-0.4946289
10,"circle,blue,3",True,4,1,10,hg79,2, False,False,-0.7758789,-0.6196289
11,"circle,blue,1",True,4,2,11,hg79,2, True,True,-0.5058594,-0.9277344
12,"triangle,yellow,3",False,4,3,12,hg79,2, True,False,-1.2138672,-0.35498047
13,"circle,green,3",True,4,4,13,hg79,2, False,False,-1.2587891,-0.33642578
14,"circle,green,2",True,5,0,14,hg79,2, False,False,-1.0859375,-0.41430664
15,"circle,green,3",True,5,1,15,hg79,2, True,True,-0.5566406,-0.8535156
16,"rectangle,green,3",False,6,0,16,hg79,2, True,False,-1.2021484,-0.35888672
17,"circle,green,1",True,6,1,17,hg79,2, True,False,-0.87158203,-0.54345703
18,"circle,blue,3",True,6,2,18,hg79,2, True,True,-0.54345703,-0.87158203
19,"circle,green,3",True,7,0,19,hg79,2, True,True,-0.22680664,-1.6015625
20,"triangle,yellow,1",False,7,1,20,hg79,2, True,False,-0.97509766,-0.47509766
21,"triangle,blue,1",True,7,2,21,hg79,2, False,False,-1.0751953,-0.41870117
22,"circle,green,2",True,7,3,22,hg79,2, True,True,-0.28955078,-1.3837891
23,"circle,yellow,2",True,7,4,23,hg79,2, True,True,-0.51123047,-0.91748047
24,"rectangle,blue,3",True,8,0,24,hg79,2, True,False,-1.0859375,-0.41357422
25,"triangle,green,1",False,8,1,25,hg79,2, True,False,-1.1162109,-0.39770508
26,"triangle,blue,2",True,8,2,26,hg79,2, True,True,-0.53027344,-0.88964844
27,"rectangle,blue,3",True,9,0,27,hg79,2, False,True,-0.27441406,-1.4306641
28,"triangle,blue,2",True,9,1,28,hg79,2, True,True,-0.1517334,-1.9638672
29,"circle,green,1",True,9,2,29,hg79,2, False,True,-0.5366211,-0.8803711
30,"rectangle,green,1",False,9,3,30,hg79,2, False,False,-0.7583008,-0.6333008
31,"rectangle,yellow,1",False,9,4,31,hg79,2, False,False,-1.4541016,-0.2668457
32,"triangle,blue,3",True,10,0,32,hg79,2, True,True,-0.31835938,-1.3027344
33,"triangle,green,2",False,10,1,33,hg79,2, False,True,-0.66308594,-0.72558594
34,"rectangle,yellow,3",False,10,2,34,hg79,2, False,False,-1.6640625,-0.21057129
35,"triangle,yellow,2",False,10,3,35,hg79,2, False,False,-1.1484375,-0.38232422
36,"triangle,blue,1",True,10,4,36,hg79,2, True,True,-0.34448242,-1.2353516
37,"circle,yellow,1",True,11,0,37,hg79,2, False,False,-1.1269531,-0.39257812
38,"rectangle,yellow,2",False,11,1,38,hg79,2, False,False,-1.0039062,-0.45703125
39,"circle,green,3",True,12,0,39,hg79,2, True,True,-0.3630371,-1.1914062
40,"circle,blue,3",True,13,0,40,hg79,2, True,True,-0.08691406,-2.4921875
41,"triangle,yellow,1",False,13,1,41,hg79,2, False,False,-1.5390625,-0.2421875
42,"rectangle,yellow,2",False,14,0,42,hg79,2, False,False,-1.4667969,-0.2631836
43,"triangle,green,1",False,14,1,43,hg79,2, False,False,-1.3710938,-0.2932129
44,"triangle,yellow,1",False,14,2,44,hg79,2, False,False,-1.8710938,-0.16772461
45,"circle,blue,2",True,14,3,45,hg79,2, False,True,-0.27783203,-1.4189453
46,"triangle,blue,1",True,14,4,46,hg79,2, True,True,-0.14941406,-1.9775391
47,"triangle,blue,2",True,15,0,47,hg79,2, False,True,-0.13708496,-2.0585938
48,"circle,yellow,1",True,15,1,48,hg79,2, False,True,-0.36767578,-1.1806641
49,"circle,green,2",True,15,2,49,hg79,2, True,True,-0.09484863,-2.4082031
50,"rectangle,yellow,2",False,15,3,50,hg79,2, False,False,-3.109375,-0.04598999
51,"circle,blue,3",True,15,4,51,hg79,2, True,True,-0.029205322,-3.5605469
52,"triangle,blue,1",True,16,0,52,hg79,2, True,True,-0.43481445,-1.0439453
53,"rectangle,green,1",False,16,1,53,hg79,2, False,False,-2.3496094,-0.1005249
54,"circle,green,2",True,16,2,54,hg79,2, True,True,-0.038269043,-3.2890625
55,"triangle,green,2",False,16,3,55,hg79,2, False,False,-0.9746094,-0.47436523
56,"rectangle,green,1",False,17,0,56,hg79,2, False,False,-2.7246094,-0.068237305
57,"triangle,blue,3",True,17,1,57,hg79,2, True,True,-0.22888184,-1.5878906
58,"circle,yellow,1",True,17,2,58,hg79,2, True,True,-0.093322754,-2.421875
59,"rectangle,blue,3",True,18,0,59,hg79,2, True,True,-0.0552063,-2.9296875
60,"triangle,green,2",False,18,1,60,hg79,2, False,False,-2.2109375,-0.11651611
61,"rectangle,blue,2",True,18,2,61,hg79,2, True,True,-0.38208008,-1.1474609
62,"circle,blue,3",True,18,3,62,hg79,2, True,True,-0.007575989,-4.9140625
63,"triangle,blue,2",True,18,4,63,hg79,2, True,True,-0.041931152,-3.1972656
64,"triangle,green,1",False,19,0,64,hg79,2, False,False,-2.8261719,-0.061431885
65,"triangle,blue,2",True,19,1,65,hg79,2, True,True,-0.24536133,-1.5263672
66,"rectangle,green,1",False,19,2,66,hg79,2, False,False,-4.4335938,-0.0121536255
67,"rectangle,green,2",False,19,3,67,hg79,2, False,False,-1.359375,-0.29711914
68,"circle,yellow,2",True,19,4,68,hg79,2, True,True,-0.28515625,-1.3945312
69,"triangle,yellow,2",False,20,0,69,hg79,2, False,False,-1.2460938,-0.33984375
70,"triangle,yellow,3",False,20,1,70,hg79,2, False,False,-1.5507812,-0.23864746
71,"circle,green,3",True,20,2,71,hg79,2, True,True,-0.02420044,-3.7421875
72,"circle,blue,3",True,20,3,72,hg79,2, True,True,-0.0042266846,-5.5039062
73,"triangle,green,1",False,21,0,73,hg79,2, False,False,-3.5449219,-0.029571533
74,"triangle,blue,3",True,21,1,74,hg79,2, True,True,-0.015205383,-4.203125
75,"circle,blue,3",True,21,2,75,hg79,2, True,True,-0.0015134811,-6.578125
76,"rectangle,blue,2",True,21,3,76,hg79,2, False,True,-0.08404541,-2.5214844
77,"circle,green,2",True,21,4,77,hg79,2, True,True,-0.01524353,-4.203125
78,"triangle,green,3",False,22,0,78,hg79,2, True,False,-1.0341797,-0.44018555
79,"triangle,yellow,2",False,23,0,79,hg79,2, False,False,-2.7089844,-0.06915283
80,"circle,blue,3",True,23,1,80,hg79,2, True,True,-0.0025901794,-6.0039062
