,obj,label,set,item_in_set,item_num,concept,listnum,top_ans,mass_ans,true_mass,false_mass
0,"triangle,green,2",False,0,0,0,hg43,2, True,False,-1.0605469,-0.43554688
1,"rectangle,yellow,2",False,0,1,1,hg43,2, False,False,-1.4091797,-0.28393555
2,"triangle,blue,2",False,0,2,2,hg43,2, False,False,-1.5898438,-0.23071289
3,"triangle,yellow,3",False,0,3,3,hg43,2, False,False,-1.6279297,-0.22167969
4,"triangle,yellow,1",False,0,4,4,hg43,2, False,False,-1.8466797,-0.17456055
5,"triangle,yellow,1",False,1,0,5,hg43,2, True,False,-1.3632812,-0.30078125
6,"rectangle,green,1",False,1,1,6,hg43,2, False,False,-2.0195312,-0.14489746
7,"rectangle,yellow,3",False,2,0,7,hg43,2, True,False,-1.6298828,-0.22338867
8,"circle,blue,1",True,2,1,8,hg43,2, False,False,-2.4648438,-0.09069824
9,"circle,yellow,2",True,2,2,9,hg43,2, True,False,-1.3378906,-0.30664062
10,"circle,green,1",True,2,3,10,hg43,2, True,True,-0.5854492,-0.8198242
11,"triangle,yellow,1",False,2,4,11,hg43,2, False,True,-0.44799805,-1.0263672
12,"rectangle,green,2",False,3,0,12,hg43,2, False,False,-1.4794922,-0.26098633
13,"triangle,blue,3",False,3,1,13,hg43,2, False,False,-1.5888672,-0.22961426
14,"triangle,green,3",False,3,2,14,hg43,2, False,False,-2.0585938,-0.13757324
15,"triangle,blue,2",False,4,0,15,hg43,2, False,False,-1.6650391,-0.21142578
16,"rectangle,yellow,3",False,4,1,16,hg43,2, False,False,-2.0996094,-0.1315918
17,"triangle,blue,2",False,5,0,17,hg43,2, False,False,-1.5273438,-0.24645996
18,"rectangle,green,2",False,5,1,18,hg43,2, False,False,-1.8710938,-0.16809082
19,"triangle,green,2",False,5,2,19,hg43,2, False,False,-2.7109375,-0.06951904
20,"triangle,blue,1",False,6,0,20,hg43,2, False,False,-1.7675781,-0.18945312
21,"rectangle,blue,1",False,7,0,21,hg43,2, False,False,-1.9248047,-0.15893555
22,"rectangle,yellow,2",False,7,1,22,hg43,2, False,False,-2.03125,-0.14111328
23,"rectangle,yellow,1",False,7,2,23,hg43,2, False,False,-3.109375,-0.046203613
24,"rectangle,yellow,1",False,8,0,24,hg43,2, False,False,-2.0585938,-0.1373291
25,"circle,blue,1",True,8,1,25,hg43,2, False,False,-1.2021484,-0.35839844
26,"triangle,blue,3",False,8,2,26,hg43,2, True,True,-0.5053711,-0.9272461
27,"triangle,green,2",False,9,0,27,hg43,2, False,False,-3.109375,-0.046173096
28,"rectangle,blue,1",False,9,1,28,hg43,2, False,False,-2.6816406,-0.07141113
29,"triangle,blue,2",False,10,0,29,hg43,2, False,False,-2.140625,-0.12585449
30,"circle,blue,2",True,10,1,30,hg43,2, False,False,-1.4785156,-0.25952148
31,"triangle,blue,1",False,10,2,31,hg43,2, True,False,-1.1591797,-0.37768555
32,"triangle,green,1",False,10,3,32,hg43,2, False,False,-1.2236328,-0.3491211
33,"triangle,blue,2",False,11,0,33,hg43,2, False,False,-3.0351562,-0.049865723
34,"rectangle,green,3",False,11,1,34,hg43,2, False,False,-1.7919922,-0.1829834
35,"circle,blue,3",True,11,2,35,hg43,2, False,False,-2.2949219,-0.10681152
36,"circle,blue,3",True,12,0,36,hg43,2, False,False,-1.0644531,-0.42407227
37,"rectangle,yellow,1",False,12,1,37,hg43,2, False,False,-1.9375,-0.15625
38,"triangle,green,2",False,13,0,38,hg43,2, False,False,-2.6230469,-0.075927734
39,"rectangle,green,2",False,13,1,39,hg43,2, False,False,-2.2109375,-0.11663818
40,"rectangle,green,3",False,13,2,40,hg43,2, False,False,-2.0175781,-0.14318848
41,"circle,yellow,3",True,14,0,41,hg43,2, False,False,-1.1914062,-0.3635254
42,"circle,green,3",True,14,1,42,hg43,2, False,True,-0.67871094,-0.70996094
