,obj,label,set,item_in_set,item_num,concept,listnum,top_ans,mass_ans,true_mass,false_mass
0,"circle,green,1",False,0,0,0,hg52,2, False,False,-0.9326172,-0.5107422
1,"triangle,green,1",False,0,1,1,hg52,2, False,False,-1.6279297,-0.22167969
2,"triangle,blue,2",False,0,2,2,hg52,2, False,False,-1.6914062,-0.20715332
3,"triangle,yellow,2",False,1,0,3,hg52,2, False,False,-1.4492188,-0.27685547
4,"rectangle,yellow,1",False,1,1,4,hg52,2, False,False,-2.3671875,-0.10107422
5,"triangle,green,1",False,2,0,5,hg52,2, False,False,-2.1992188,-0.121154785
6,"circle,blue,2",False,2,1,6,hg52,2, False,False,-2.9609375,-0.05496216
7,"rectangle,blue,1",False,3,0,7,hg52,2, False,False,-1.7822266,-0.18884277
8,"triangle,blue,3",False,3,1,8,hg52,2, False,False,-2.9316406,-0.05606079
9,"rectangle,blue,2",False,3,2,9,hg52,2, False,False,-3.0488281,-0.04953003
10,"triangle,blue,2",False,3,3,10,hg52,2, False,False,-3.7441406,-0.025024414
11,"triangle,yellow,3",False,4,0,11,hg52,2, False,False,-2.4375,-0.09387207
12,"triangle,blue,3",False,4,1,12,hg52,2, False,False,-3.6816406,-0.026123047
13,"rectangle,yellow,1",False,4,2,13,hg52,2, False,False,-3.8046875,-0.023330688
14,"rectangle,yellow,2",False,4,3,14,hg52,2, False,False,-4.234375,-0.01525116
15,"circle,blue,1",False,5,0,15,hg52,2, False,False,-2.6523438,-0.07513428
16,"triangle,yellow,1",False,5,1,16,hg52,2, False,False,-3.8203125,-0.022781372
17,"rectangle,yellow,3",False,5,2,17,hg52,2, False,False,-4.0039062,-0.019042969
18,"circle,yellow,1",False,5,3,18,hg52,2, False,False,-4.140625,-0.016693115
19,"circle,green,2",False,5,4,19,hg52,2, False,False,-4.0195312,-0.01928711
20,"circle,blue,3",False,6,0,20,hg52,2, False,False,-3.0058594,-0.052215576
21,"circle,green,2",False,6,1,21,hg52,2, False,False,-4.4023438,-0.012626648
22,"rectangle,blue,1",False,6,2,22,hg52,2, False,False,-4.8515625,-0.0082473755
23,"circle,green,3",False,6,3,23,hg52,2, False,False,-4.9921875,-0.007286072
24,"triangle,yellow,2",False,7,0,24,hg52,2, False,False,-3.2890625,-0.03930664
25,"circle,yellow,1",False,7,1,25,hg52,2, False,False,-4.9296875,-0.0075263977
26,"rectangle,blue,3",False,7,2,26,hg52,2, False,False,-4.7109375,-0.009353638
27,"rectangle,green,3",False,7,3,27,hg52,2, False,False,-5.2382812,-0.0057907104
28,"circle,yellow,3",False,7,4,28,hg52,2, False,False,-5.3164062,-0.0053520203
29,"triangle,yellow,2",False,8,0,29,hg52,2, False,False,-2.8417969,-0.061279297
30,"circle,blue,2",False,8,1,30,hg52,2, False,False,-4.4492188,-0.012084961
31,"rectangle,yellow,1",False,8,2,31,hg52,2, False,False,-5.5351562,-0.004207611
32,"circle,yellow,3",False,8,3,32,hg52,2, False,False,-5.1953125,-0.00592041
33,"triangle,yellow,3",False,9,0,33,hg52,2, False,False,-4.203125,-0.015686035
34,"rectangle,green,1",False,9,1,34,hg52,2, False,False,-5.5664062,-0.0040397644
35,"rectangle,green,2",False,9,2,35,hg52,2, False,False,-6.2851562,-0.0020160675
36,"circle,blue,3",False,9,3,36,hg52,2, False,False,-5.7851562,-0.0033130646
37,"circle,green,1",False,9,4,37,hg52,2, False,False,-6.2539062,-0.0021820068
38,"circle,blue,3",False,10,0,38,hg52,2, False,False,-3.3496094,-0.036590576
39,"triangle,blue,3",False,10,1,39,hg52,2, False,False,-5.4570312,-0.0044174194
40,"rectangle,blue,2",False,10,2,40,hg52,2, False,False,-5.4570312,-0.004512787
41,"triangle,green,1",False,10,3,41,hg52,2, False,False,-5.6289062,-0.003900528
42,"rectangle,yellow,3",False,11,0,42,hg52,2, False,False,-4.7265625,-0.009307861
43,"circle,yellow,1",False,11,1,43,hg52,2, False,False,-6.375,-0.0018072128
