,obj,label,set,item_in_set,item_num,concept,listnum,top_ans,mass_ans,true_mass,false_mass
0,"triangle,yellow,1",False,0,0,0,hg104,2, True,False,-0.7182617,-0.6870117
1,"triangle,green,3",False,1,0,1,hg104,2, True,False,-0.7182617,-0.7026367
2,"circle,blue,1",False,1,1,2,hg104,2, False,False,-0.9091797,-0.5341797
3,"rectangle,yellow,3",False,2,0,3,hg104,2, False,False,-1.0205078,-0.45776367
4,"rectangle,green,3",False,2,1,4,hg104,2, True,False,-1.3740234,-0.29638672
5,"triangle,yellow,3",False,2,2,5,hg104,2, False,False,-1.6923828,-0.2076416
6,"rectangle,yellow,1",False,2,3,6,hg104,2, False,False,-1.6171875,-0.2265625
7,"rectangle,blue,3",False,3,0,7,hg104,2, False,False,-1.4697266,-0.26660156
8,"rectangle,green,2",False,3,1,8,hg104,2, False,False,-2.0058594,-0.14672852
9,"triangle,yellow,2",True,3,2,9,hg104,2, False,False,-2.609375,-0.077941895
10,"rectangle,yellow,2",True,3,3,10,hg104,2, True,False,-1.1386719,-0.38916016
11,"rectangle,green,1",False,4,0,11,hg104,2, True,False,-1.171875,-0.37524414
12,"circle,yellow,1",False,5,0,12,hg104,2, False,False,-1.2148438,-0.3552246
13,"rectangle,blue,1",True,6,0,13,hg104,2, True,False,-1.2470703,-0.3408203
14,"rectangle,blue,2",True,6,1,14,hg104,2, False,True,-0.51220703,-0.91845703
15,"rectangle,yellow,2",True,7,0,15,hg104,2, False,False,-0.83691406,-0.57128906
16,"rectangle,blue,2",True,7,1,16,hg104,2, True,True,-0.23303223,-1.5771484
17,"rectangle,yellow,3",True,7,2,17,hg104,2, False,True,-0.60498047,-0.79248047
18,"circle,blue,1",True,7,3,18,hg104,2, True,True,-0.5708008,-0.8364258
19,"circle,green,1",False,7,4,19,hg104,2, True,True,-0.2088623,-1.6777344
20,"circle,blue,3",False,8,0,20,hg104,2, False,False,-1.3261719,-0.31054688
21,"circle,yellow,1",True,9,0,21,hg104,2, True,False,-0.94628906,-0.4934082
22,"triangle,yellow,3",True,9,1,22,hg104,2, True,True,-0.5180664,-0.9086914
23,"rectangle,green,2",False,9,2,23,hg104,2, True,True,-0.5180664,-0.9086914
24,"triangle,green,1",True,10,0,24,hg104,2, False,False,-0.7026367,-0.6870117
25,"circle,blue,2",False,10,1,25,hg104,2, False,True,-0.40307617,-1.1064453
26,"circle,green,3",True,10,2,26,hg104,2, False,False,-1.1484375,-0.3828125
27,"circle,yellow,3",True,10,3,27,hg104,2, False,True,-0.5839844,-0.8183594
28,"rectangle,yellow,1",True,10,4,28,hg104,2, True,False,-0.7504883,-0.6411133
29,"triangle,yellow,2",False,11,0,29,hg104,2, False,False,-0.76708984,-0.62646484
30,"triangle,green,1",False,11,1,30,hg104,2, True,False,-1.1806641,-0.36791992
31,"rectangle,yellow,3",True,12,0,31,hg104,2, False,False,-0.82714844,-0.57714844
32,"circle,green,2",False,12,1,32,hg104,2, True,False,-0.8178711,-0.5834961
33,"triangle,green,1",False,12,2,33,hg104,2, True,False,-0.8354492,-0.5698242
34,"circle,green,3",False,12,3,34,hg104,2, False,False,-0.80029297,-0.59716797
35,"triangle,yellow,2",True,12,4,35,hg104,2, True,False,-1.3134766,-0.31396484
36,"rectangle,yellow,3",True,13,0,36,hg104,2, False,True,-0.5371094,-0.8808594
37,"rectangle,blue,1",True,13,1,37,hg104,2, True,True,-0.6479492,-0.7416992
38,"triangle,yellow,2",True,13,2,38,hg104,2, False,True,-0.62597656,-0.76660156
39,"circle,green,1",False,13,3,39,hg104,2, True,False,-0.80908203,-0.59033203
40,"triangle,blue,2",True,13,4,40,hg104,2, False,False,-0.88964844,-0.53027344
41,"rectangle,green,2",False,14,0,41,hg104,2, False,False,-1.6513672,-0.21386719
42,"circle,yellow,3",True,15,0,42,hg104,2, True,True,-0.62597656,-0.76660156
43,"triangle,yellow,3",True,15,1,43,hg104,2, True,True,-0.35839844,-1.2021484
44,"rectangle,green,1",False,15,2,44,hg104,2, False,False,-0.8354492,-0.5698242
45,"rectangle,green,3",False,16,0,45,hg104,2, False,False,-1.0136719,-0.45141602
46,"rectangle,blue,1",False,16,1,46,hg104,2, False,False,-1.1054688,-0.4025879
47,"circle,yellow,3",True,17,0,47,hg104,2, True,True,-0.39770508,-1.1162109
48,"circle,yellow,2",True,17,1,48,hg104,2, True,True,-0.43481445,-1.0439453
49,"triangle,blue,1",False,18,0,49,hg104,2, False,False,-2.0175781,-0.14331055
50,"triangle,green,2",True,19,0,50,hg104,2, True,False,-0.8354492,-0.5698242
51,"circle,green,3",True,19,1,51,hg104,2, True,True,-0.41308594,-1.0849609
52,"circle,yellow,2",True,19,2,52,hg104,2, False,True,-0.4345703,-1.0439453
53,"circle,yellow,1",True,19,3,53,hg104,2, False,True,-0.29345703,-1.3710938
54,"triangle,blue,3",False,19,4,54,hg104,2, True,True,-0.5834961,-0.8178711
55,"rectangle,yellow,3",False,20,0,55,hg104,2, True,True,-0.31811523,-1.3027344
56,"circle,blue,1",True,20,1,56,hg104,2, False,False,-1.3486328,-0.30126953
57,"rectangle,blue,3",True,20,2,57,hg104,2, False,True,-0.65527344,-0.73339844
58,"triangle,blue,1",True,21,0,58,hg104,2, True,False,-1.0957031,-0.40795898
59,"rectangle,green,2",True,21,1,59,hg104,2, False,False,-1.3945312,-0.2854004
60,"triangle,green,3",True,21,2,60,hg104,2, True,False,-0.69384766,-0.69384766
61,"triangle,yellow,3",False,21,3,61,hg104,2, False,True,-0.5048828,-0.9267578
62,"rectangle,blue,3",True,21,4,62,hg104,2, False,False,-0.8442383,-0.5629883
63,"triangle,green,3",True,22,0,63,hg104,2, True,False,-0.91748047,-0.51123047
64,"rectangle,blue,1",True,22,1,64,hg104,2, False,True,-0.55615234,-0.85302734
65,"triangle,green,1",True,22,2,65,hg104,2, True,True,-0.6333008,-0.7583008
66,"circle,blue,1",True,22,3,66,hg104,2, True,True,-0.40283203,-1.1054688
67,"triangle,blue,3",False,23,0,67,hg104,2, False,False,-0.80908203,-0.59033203
68,"circle,green,3",True,23,1,68,hg104,2, True,True,-0.5834961,-0.8178711
69,"circle,green,2",True,23,2,69,hg104,2, False,False,-0.7583008,-0.6333008
70,"circle,yellow,3",False,23,3,70,hg104,2, True,True,-0.17016602,-1.8574219
71,"rectangle,yellow,3",False,24,0,71,hg104,2, True,True,-0.42919922,-1.0546875
72,"circle,blue,2",False,24,1,72,hg104,2, True,False,-0.76660156,-0.62597656
73,"rectangle,yellow,1",False,24,2,73,hg104,2, False,False,-0.8984375,-0.5234375
74,"circle,green,2",False,24,3,74,hg104,2, True,False,-0.8618164,-0.5493164
75,"rectangle,yellow,2",False,24,4,75,hg104,2, False,False,-0.9458008,-0.49243164
