,obj,label,set,item_in_set,item_num,concept,listnum,top_ans,mass_ans,true_mass,false_mass
0,"circle,blue,3",False,0,0,0,hg12,2, False,False,-0.7631836,-0.6381836
1,"rectangle,blue,2",False,0,1,1,hg12,2, True,True,-0.31591797,-1.3154297
2,"triangle,green,2",True,1,0,2,hg12,2, True,False,-0.80566406,-0.60253906
3,"circle,green,2",False,1,1,3,hg12,2, False,False,-1.0058594,-0.45898438
4,"triangle,green,1",True,1,2,4,hg12,2, False,False,-1.0664062,-0.4255371
5,"circle,yellow,1",False,1,3,5,hg12,2, False,False,-1.1601562,-0.37939453
6,"rectangle,green,1",True,2,0,6,hg12,2, True,False,-1.0166016,-0.45410156
7,"circle,green,1",False,2,1,7,hg12,2, True,False,-1.1279297,-0.3935547
8,"triangle,yellow,3",True,2,2,8,hg12,2, True,False,-1.0556641,-0.4309082
9,"triangle,blue,2",False,3,0,9,hg12,2, True,False,-0.73535156,-0.65722656
10,"rectangle,blue,2",False,3,1,10,hg12,2, False,False,-0.9658203,-0.48120117
11,"circle,yellow,1",False,3,2,11,hg12,2, True,False,-0.7841797,-0.6123047
12,"circle,blue,1",False,4,0,12,hg12,2, False,False,-0.91845703,-0.51220703
13,"triangle,green,3",True,4,1,13,hg12,2, True,True,-0.65625,-0.734375
14,"triangle,green,1",True,5,0,14,hg12,2, False,False,-0.8100586,-0.5913086
15,"triangle,green,2",True,5,1,15,hg12,2, False,False,-1.0546875,-0.4296875
16,"triangle,yellow,2",True,5,2,16,hg12,2, True,False,-1.0957031,-0.4086914
17,"rectangle,yellow,3",True,6,0,17,hg12,2, True,False,-0.78466797,-0.61279297
18,"triangle,green,1",True,6,1,18,hg12,2, True,False,-0.9086914,-0.5180664
19,"rectangle,green,3",True,6,2,19,hg12,2, True,False,-0.86279297,-0.55029297
20,"circle,yellow,3",False,6,3,20,hg12,2, True,False,-0.7504883,-0.6411133
21,"rectangle,green,2",True,7,0,21,hg12,2, True,False,-0.80126953,-0.59814453
22,"rectangle,green,1",True,7,1,22,hg12,2, True,False,-0.80078125,-0.59765625
23,"rectangle,yellow,1",True,7,2,23,hg12,2, True,False,-0.71777344,-0.67089844
24,"rectangle,blue,3",False,7,3,24,hg12,2, True,False,-0.8808594,-0.5371094
25,"rectangle,green,1",True,8,0,25,hg12,2, False,True,-0.37841797,-1.1601562
26,"circle,yellow,1",False,8,1,26,hg12,2, False,False,-1.1914062,-0.36328125
27,"rectangle,yellow,3",True,8,2,27,hg12,2, False,True,-0.23254395,-1.5761719
28,"circle,green,3",False,8,3,28,hg12,2, False,False,-0.80078125,-0.59765625
29,"triangle,green,2",True,8,4,29,hg12,2, True,True,-0.48120117,-0.96533203
30,"triangle,yellow,1",True,9,0,30,hg12,2, False,False,-0.8540039,-0.5571289
31,"circle,blue,1",False,9,1,31,hg12,2, False,False,-1.2021484,-0.35839844
32,"rectangle,blue,2",False,9,2,32,hg12,2, False,False,-1.5634766,-0.2355957
33,"triangle,green,1",True,9,3,33,hg12,2, False,True,-0.21374512,-1.6513672
34,"circle,green,1",False,10,0,34,hg12,2, False,False,-1.1376953,-0.3876953
