,obj,label,set,item_in_set,item_num,concept,listnum,top_ans,mass_ans,true_mass,false_mass
0,"rectangle,green,3",False,0,0,0,hg106,2, True,False,-0.9404297,-0.5029297
1,"triangle,green,3",True,0,1,1,hg106,2, False,False,-1.015625,-0.45288086
2,"circle,blue,1",False,0,2,2,hg106,2, True,False,-1.0869141,-0.41503906
3,"triangle,blue,3",False,0,3,3,hg106,2, False,False,-0.6958008,-0.6958008
4,"triangle,blue,2",False,1,0,4,hg106,2, False,False,-1.1416016,-0.3918457
5,"circle,yellow,1",False,1,1,5,hg106,2, False,False,-0.9189453,-0.5126953
6,"triangle,green,3",True,1,2,6,hg106,2, False,True,-0.59814453,-0.80126953
7,"rectangle,green,1",True,1,3,7,hg106,2, False,False,-1.3720703,-0.29418945
8,"rectangle,blue,3",False,1,4,8,hg106,2, False,False,-1.5527344,-0.23986816
9,"triangle,blue,1",False,2,0,9,hg106,2, False,True,-0.6958008,-0.7739258
10,"circle,blue,3",False,3,0,10,hg106,2, False,False,-0.93896484,-0.50146484
11,"rectangle,green,1",False,3,1,11,hg106,2, False,False,-1.0458984,-0.4362793
12,"triangle,yellow,3",False,4,0,12,hg106,2, False,False,-1.0556641,-0.43066406
13,"rectangle,green,3",True,4,1,13,hg106,2, False,False,-1.0957031,-0.40844727
14,"rectangle,blue,3",False,4,2,14,hg106,2, True,False,-1.4072266,-0.28222656
15,"rectangle,blue,2",False,5,0,15,hg106,2, False,False,-1.6640625,-0.21118164
16,"triangle,green,3",False,5,1,16,hg106,2, False,True,-0.4296875,-1.0546875
17,"rectangle,yellow,3",False,6,0,17,hg106,2, False,False,-1.1279297,-0.3935547
18,"triangle,green,1",True,6,1,18,hg106,2, False,False,-1.2695312,-0.33154297
19,"triangle,blue,1",False,6,2,19,hg106,2, False,False,-1.1171875,-0.39794922
20,"circle,blue,1",False,6,3,20,hg106,2, False,False,-1.1376953,-0.38793945
21,"circle,green,1",True,6,4,21,hg106,2, True,False,-0.7182617,-0.6713867
22,"rectangle,blue,1",False,7,0,22,hg106,2, False,False,-1.5273438,-0.24609375
23,"triangle,blue,3",False,7,1,23,hg106,2, False,False,-1.1699219,-0.37280273
24,"triangle,green,1",True,7,2,24,hg106,2, True,False,-0.8354492,-0.5698242
25,"circle,green,3",False,7,3,25,hg106,2, False,False,-1.1269531,-0.39282227
26,"rectangle,blue,2",True,8,0,26,hg106,2, True,False,-1.4423828,-0.27075195
27,"triangle,green,3",False,8,1,27,hg106,2, False,False,-1.4306641,-0.27416992
28,"triangle,yellow,2",False,8,2,28,hg106,2, False,False,-1.2802734,-0.32666016
29,"rectangle,yellow,2",False,8,3,29,hg106,2, True,False,-1.0957031,-0.40795898
30,"rectangle,blue,3",True,8,4,30,hg106,2, False,False,-0.9082031,-0.5175781
31,"triangle,green,3",False,9,0,31,hg106,2, False,False,-1.0751953,-0.41870117
32,"triangle,green,2",False,9,1,32,hg106,2, False,False,-1.1376953,-0.38745117
33,"triangle,yellow,3",False,9,2,33,hg106,2, False,False,-0.82666016,-0.57666016
34,"rectangle,blue,1",False,9,3,34,hg106,2, True,False,-0.8623047,-0.5498047
35,"triangle,green,1",False,9,4,35,hg106,2, False,True,-0.48657227,-0.9550781
36,"triangle,yellow,1",False,10,0,36,hg106,2, False,False,-1.5273438,-0.24597168
37,"rectangle,green,1",False,10,1,37,hg106,2, False,False,-1.2685547,-0.3310547
38,"triangle,green,2",False,10,2,38,hg106,2, False,False,-1.2685547,-0.33081055
39,"rectangle,yellow,1",False,11,0,39,hg106,2, False,False,-1.7666016,-0.18823242
40,"triangle,blue,3",False,11,1,40,hg106,2, False,False,-1.6005859,-0.22595215
41,"circle,green,3",False,12,0,41,hg106,2, False,False,-1.4189453,-0.27807617
42,"triangle,yellow,1",False,12,1,42,hg106,2, False,False,-1.9375,-0.15600586
43,"rectangle,yellow,1",False,13,0,43,hg106,2, False,False,-1.4667969,-0.26342773
44,"rectangle,green,1",False,13,1,44,hg106,2, False,False,-1.3369141,-0.30541992
45,"circle,blue,3",False,13,2,45,hg106,2, False,False,-1.1699219,-0.3725586
46,"rectangle,blue,3",True,13,3,46,hg106,2, False,False,-0.9941406,-0.46289062
47,"rectangle,blue,2",True,13,4,47,hg106,2, False,False,-1.4189453,-0.27783203
48,"rectangle,yellow,1",False,14,0,48,hg106,2, False,False,-1.7148438,-0.19909668
49,"rectangle,green,1",False,14,1,49,hg106,2, False,False,-1.6005859,-0.22583008
50,"triangle,blue,1",False,14,2,50,hg106,2, False,False,-1.9101562,-0.16064453
51,"triangle,green,3",True,14,3,51,hg106,2, True,False,-1.0234375,-0.44580078
52,"circle,yellow,3",False,14,4,52,hg106,2, False,False,-1.2685547,-0.3310547
53,"circle,green,3",False,15,0,53,hg106,2, False,False,-1.8710938,-0.16784668
54,"triangle,yellow,1",False,15,1,54,hg106,2, False,False,-2.3085938,-0.105041504
55,"rectangle,yellow,2",False,15,2,55,hg106,2, False,False,-1.8710938,-0.16772461
56,"circle,yellow,2",False,16,0,56,hg106,2, False,False,-1.7402344,-0.19360352
57,"triangle,blue,3",False,16,1,57,hg106,2, False,False,-1.8183594,-0.1776123
58,"triangle,yellow,2",True,16,2,58,hg106,2, False,False,-2.1132812,-0.12915039
59,"triangle,green,2",True,16,3,59,hg106,2, False,False,-1.5888672,-0.2290039
60,"rectangle,blue,3",False,17,0,60,hg106,2, False,False,-1.7275391,-0.19628906
61,"triangle,green,2",False,17,1,61,hg106,2, False,False,-1.7792969,-0.18530273
62,"rectangle,green,1",False,18,0,62,hg106,2, False,False,-2.0039062,-0.14526367
63,"triangle,green,3",False,18,1,63,hg106,2, False,False,-1.8447266,-0.17248535
64,"rectangle,green,2",False,19,0,64,hg106,2, False,False,-2.59375,-0.078552246
65,"circle,yellow,3",False,20,0,65,hg106,2, False,False,-1.9912109,-0.1472168
66,"circle,green,1",False,20,1,66,hg106,2, False,False,-2.421875,-0.09326172
67,"triangle,green,2",False,21,0,67,hg106,2, False,False,-1.359375,-0.29736328
68,"circle,yellow,1",False,21,1,68,hg106,2, False,False,-1.9775391,-0.14941406
69,"rectangle,green,1",False,21,2,69,hg106,2, False,False,-1.7666016,-0.18798828
70,"rectangle,yellow,3",False,21,3,70,hg106,2, False,False,-0.88916016,-0.52978516
71,"triangle,green,1",False,22,0,71,hg106,2, False,False,-1.7529297,-0.1907959
72,"rectangle,blue,1",False,22,1,72,hg106,2, False,False,-2.1972656,-0.1182251
73,"rectangle,yellow,2",True,22,2,73,hg106,2, False,False,-1.5507812,-0.23876953
74,"rectangle,yellow,3",True,22,3,74,hg106,2, True,False,-1.0644531,-0.42382812
75,"circle,blue,2",False,23,0,75,hg106,2, False,False,-2.7382812,-0.06732178
76,"triangle,blue,2",False,24,0,76,hg106,2, False,False,-2.1816406,-0.12005615
77,"rectangle,blue,3",False,24,1,77,hg106,2, True,False,-1.5507812,-0.23864746
