,obj,label,set,item_in_set,item_num,concept,listnum,top_ans,mass_ans,true_mass,false_mass
0,"circle,green,1",True,0,0,0,hg23,2, True,False,-0.9824219,-0.48217773
1,"circle,green,3",False,1,0,1,hg23,2, True,False,-0.8383789,-0.6040039
2,"triangle,green,1",True,1,1,2,hg23,2, False,True,-0.50634766,-0.94384766
3,"rectangle,blue,3",False,1,2,3,hg23,2, False,False,-0.8847656,-0.5410156
4,"triangle,blue,3",False,1,3,4,hg23,2, True,True,-0.60791016,-0.79541016
5,"triangle,yellow,3",False,2,0,5,hg23,2, False,False,-0.78759766,-0.61572266
6,"rectangle,yellow,2",True,2,1,6,hg23,2, True,False,-0.7602539,-0.6352539
7,"rectangle,yellow,3",False,2,2,7,hg23,2, True,False,-1.0869141,-0.41479492
8,"circle,green,3",False,3,0,8,hg23,2, True,False,-0.9873047,-0.47143555
9,"triangle,blue,2",True,3,1,9,hg23,2, False,True,-0.5649414,-0.8461914
10,"circle,blue,3",False,3,2,10,hg23,2, False,False,-1.3261719,-0.31079102
11,"circle,yellow,2",True,3,3,11,hg23,2, False,True,-0.60595703,-0.79345703
12,"rectangle,yellow,1",True,4,0,12,hg23,2, False,False,-0.99658203,-0.46533203
13,"rectangle,blue,1",True,4,1,13,hg23,2, True,False,-0.7426758,-0.6489258
14,"rectangle,green,3",False,4,2,14,hg23,2, False,False,-1.515625,-0.24963379
15,"circle,green,3",False,4,3,15,hg23,2, False,False,-1.9375,-0.15661621
16,"circle,blue,2",True,4,4,16,hg23,2, False,True,-0.62646484,-0.76708984
17,"triangle,green,3",False,5,0,17,hg23,2, False,False,-0.8564453,-0.5595703
18,"circle,blue,1",True,6,0,18,hg23,2, False,True,-0.63378906,-0.75878906
19,"triangle,yellow,3",False,6,1,19,hg23,2, False,False,-1.4785156,-0.25976562
20,"rectangle,green,2",True,7,0,20,hg23,2, False,False,-0.9370117,-0.49951172
21,"circle,blue,2",True,7,1,21,hg23,2, True,True,-0.54345703,-0.87158203
22,"triangle,blue,2",True,7,2,22,hg23,2, True,True,-0.41357422,-1.0859375
23,"circle,green,2",True,8,0,23,hg23,2, False,False,-0.80078125,-0.59765625
24,"rectangle,blue,3",False,8,1,24,hg23,2, False,False,-1.5273438,-0.24572754
25,"circle,yellow,2",True,9,0,25,hg23,2, True,True,-0.46948242,-0.9848633
26,"rectangle,yellow,2",True,9,1,26,hg23,2, False,True,-0.40820312,-1.0957031
27,"triangle,yellow,1",True,9,2,27,hg23,2, False,True,-0.45776367,-1.0048828
28,"triangle,green,1",True,9,3,28,hg23,2, True,True,-0.28979492,-1.3837891
29,"rectangle,yellow,3",False,10,0,29,hg23,2, False,False,-1.3837891,-0.28979492
30,"circle,blue,3",False,10,1,30,hg23,2, False,False,-2.0996094,-0.13110352
31,"rectangle,green,1",True,10,2,31,hg23,2, True,True,-0.36328125,-1.1914062
32,"triangle,blue,2",True,10,3,32,hg23,2, True,True,-0.20776367,-1.6767578
33,"circle,green,1",True,11,0,33,hg23,2, True,True,-0.39770508,-1.1162109
34,"triangle,green,3",False,11,1,34,hg23,2, False,False,-2.2792969,-0.10827637
35,"rectangle,blue,2",True,12,0,35,hg23,2, False,True,-0.51123047,-0.91748047
36,"circle,blue,1",True,12,1,36,hg23,2, True,True,-0.093566895,-2.421875
37,"triangle,yellow,2",True,12,2,37,hg23,2, True,True,-0.12200928,-2.1679688
38,"circle,green,2",True,12,3,38,hg23,2, True,True,-0.092163086,-2.4355469
39,"circle,yellow,2",True,13,0,39,hg23,2, True,True,-0.18566895,-1.7792969
40,"rectangle,green,3",False,13,1,40,hg23,2, False,False,-2.2246094,-0.114868164
41,"circle,yellow,3",False,13,2,41,hg23,2, False,False,-3.0644531,-0.04815674
42,"rectangle,yellow,2",True,14,0,42,hg23,2, True,True,-0.10089111,-2.3515625
43,"circle,yellow,3",False,14,1,43,hg23,2, False,False,-3.8183594,-0.022445679
44,"rectangle,green,2",True,14,2,44,hg23,2, True,True,-0.16772461,-1.8710938
45,"triangle,blue,3",False,14,3,45,hg23,2, False,False,-1.8974609,-0.16296387
46,"circle,green,1",True,15,0,46,hg23,2, False,True,-0.6333008,-0.7583008
47,"rectangle,green,3",False,16,0,47,hg23,2, False,False,-1.7021484,-0.20202637
48,"circle,green,2",True,16,1,48,hg23,2, True,True,-0.21362305,-1.6513672
49,"circle,blue,2",True,16,2,49,hg23,2, True,True,-0.04135132,-3.2128906
50,"circle,blue,1",True,16,3,50,hg23,2, True,True,-0.032104492,-3.46875
51,"circle,green,3",False,16,4,51,hg23,2, False,False,-2.7832031,-0.06414795
52,"triangle,blue,1",True,17,0,52,hg23,2, True,True,-0.16821289,-1.8710938
53,"circle,yellow,1",True,17,1,53,hg23,2, True,True,-0.06329346,-2.796875
54,"rectangle,green,3",False,17,2,54,hg23,2, False,False,-4.1875,-0.01550293
55,"rectangle,yellow,1",True,17,3,55,hg23,2, True,True,-0.060516357,-2.8417969
56,"triangle,green,1",True,18,0,56,hg23,2, True,True,-0.045715332,-3.1230469
57,"rectangle,blue,2",True,18,1,57,hg23,2, True,True,-0.07922363,-2.5800781
58,"rectangle,green,2",True,18,2,58,hg23,2, True,True,-0.032409668,-3.4550781
59,"rectangle,blue,3",False,18,3,59,hg23,2, False,False,-3.0332031,-0.049560547
60,"triangle,blue,1",True,18,4,60,hg23,2, True,True,-0.017623901,-4.0664062
61,"triangle,yellow,2",True,19,0,61,hg23,2, True,True,-0.089660645,-2.4648438
62,"triangle,yellow,1",True,19,1,62,hg23,2, True,True,-0.019897461,-3.9414062
63,"triangle,blue,2",True,19,2,63,hg23,2, True,True,-0.019546509,-3.9570312
64,"triangle,green,2",True,19,3,64,hg23,2, True,True,-0.04071045,-3.2285156
65,"circle,blue,3",False,20,0,65,hg23,2, False,False,-3.8496094,-0.021881104
66,"triangle,blue,3",False,20,1,66,hg23,2, False,False,-3.5605469,-0.029022217
67,"triangle,yellow,1",True,20,2,67,hg23,2, True,True,-0.010139465,-4.6210938
68,"circle,green,1",True,20,3,68,hg23,2, True,True,-0.013557434,-4.3242188
69,"rectangle,green,1",True,21,0,69,hg23,2, True,True,-0.07940674,-2.5800781
70,"circle,green,3",False,21,1,70,hg23,2, False,False,-5.8320312,-0.003025055
71,"rectangle,yellow,2",True,21,2,71,hg23,2, True,True,-0.08276367,-2.5351562
72,"triangle,yellow,1",True,22,0,72,hg23,2, True,True,-0.006664276,-5.0859375
73,"rectangle,green,2",True,22,1,73,hg23,2, True,True,-0.02142334,-3.8652344
74,"rectangle,green,1",True,22,2,74,hg23,2, True,True,-0.011886597,-4.4648438
75,"rectangle,yellow,3",False,22,3,75,hg23,2, False,False,-4.5742188,-0.010566711
76,"rectangle,blue,1",True,22,4,76,hg23,2, True,True,-0.007820129,-4.8828125
77,"triangle,green,1",True,23,0,77,hg23,2, True,True,-0.009284973,-4.7265625
78,"rectangle,yellow,3",False,23,1,78,hg23,2, False,False,-6.0976562,-0.0023880005
79,"triangle,yellow,3",False,23,2,79,hg23,2, False,False,-5.0546875,-0.0065345764
80,"triangle,yellow,2",True,23,3,80,hg23,2, True,True,-0.054229736,-2.9453125
81,"triangle,green,2",True,23,4,81,hg23,2, True,True,-0.0024471283,-6.0664062
82,"circle,green,2",True,24,0,82,hg23,2, True,True,-0.021636963,-3.8652344
83,"rectangle,green,3",False,24,1,83,hg23,2, False,False,-5.4101562,-0.0045928955
84,"rectangle,green,1",True,24,2,84,hg23,2, True,True,-0.0047416687,-5.4101562
85,"rectangle,green,2",True,24,3,85,hg23,2, True,True,-0.0034275055,-5.7226562
