,obj,label,set,item_in_set,item_num,concept,listnum,top_ans,mass_ans,true_mass,false_mass
0,"circle,green,2",False,0,0,0,hg58,2, False,True,-0.54541016,-0.92041016
1,"triangle,yellow,1",False,1,0,1,hg58,2, True,True,-0.60498047,-0.80810547
2,"triangle,green,1",False,1,1,2,hg58,2, True,True,-0.5019531,-0.9394531
3,"rectangle,blue,1",True,2,0,3,hg58,2, False,False,-0.77001953,-0.62939453
4,"rectangle,blue,2",True,2,1,4,hg58,2, True,True,-0.5649414,-0.8461914
5,"triangle,green,3",False,3,0,5,hg58,2, False,False,-0.83154297,-0.58154297
6,"rectangle,yellow,2",False,3,1,6,hg58,2, False,False,-0.9194336,-0.5131836
7,"triangle,green,1",False,3,2,7,hg58,2, False,False,-1.3496094,-0.30273438
8,"triangle,yellow,2",False,3,3,8,hg58,2, True,False,-1.1708984,-0.3737793
9,"triangle,yellow,3",False,3,4,9,hg58,2, True,False,-1.0058594,-0.45898438
10,"triangle,yellow,2",False,4,0,10,hg58,2, False,True,-0.6879883,-0.7036133
11,"rectangle,blue,2",True,4,1,11,hg58,2, True,False,-0.75878906,-0.63378906
12,"triangle,green,2",False,4,2,12,hg58,2, False,False,-1.0859375,-0.41381836
13,"circle,yellow,2",False,4,3,13,hg58,2, False,False,-1.0556641,-0.43017578
14,"circle,green,3",True,5,0,14,hg58,2, False,False,-1.0654297,-0.42456055
15,"rectangle,yellow,2",False,5,1,15,hg58,2, False,False,-1.2802734,-0.3269043
16,"circle,blue,2",True,5,2,16,hg58,2, True,False,-0.9848633,-0.46923828
17,"circle,blue,3",True,6,0,17,hg58,2, True,False,-0.9091797,-0.5185547
18,"rectangle,blue,2",True,7,0,18,hg58,2, False,False,-0.9946289,-0.4633789
19,"triangle,yellow,3",False,7,1,19,hg58,2, False,False,-1.1484375,-0.38256836
20,"rectangle,blue,3",True,7,2,20,hg58,2, True,True,-0.46923828,-0.9848633
21,"triangle,blue,2",False,8,0,21,hg58,2, True,False,-1.1591797,-0.3779297
22,"rectangle,blue,3",True,8,1,22,hg58,2, True,True,-0.076049805,-2.6230469
23,"triangle,green,3",False,8,2,23,hg58,2, False,False,-1.4541016,-0.2668457
24,"circle,blue,2",False,8,3,24,hg58,2, False,False,-0.72558594,-0.66308594
25,"circle,blue,3",True,9,0,25,hg58,2, True,True,-0.09979248,-2.3652344
26,"rectangle,yellow,1",True,9,1,26,hg58,2, False,False,-1.7021484,-0.20202637
27,"rectangle,blue,3",True,9,2,27,hg58,2, True,True,-0.049804688,-3.0332031
28,"circle,blue,2",True,9,3,28,hg58,2, False,False,-0.73339844,-0.65527344
29,"circle,green,3",True,9,4,29,hg58,2, True,True,-0.34033203,-1.2460938
30,"triangle,blue,1",True,10,0,30,hg58,2, False,False,-1.2685547,-0.33129883
31,"rectangle,green,1",False,10,1,31,hg58,2, True,True,-0.68603516,-0.70166016
32,"rectangle,blue,3",True,11,0,32,hg58,2, True,True,-0.045715332,-3.1230469
