,obj,label,set,item_in_set,item_num,concept,listnum,top_ans,mass_ans,true_mass,false_mass
0,"triangle,yellow,2",True,0,0,0,hg01,2, False,True,-0.42138672,-1.0927734
1,"circle,yellow,1",True,1,0,1,hg01,2, False,False,-0.7036133,-0.7036133
2,"triangle,green,2",True,2,0,2,hg01,2, True,True,-0.5463867,-0.9370117
3,"circle,yellow,3",True,2,1,3,hg01,2, True,True,-0.3581543,-1.2333984
4,"rectangle,green,1",True,2,2,4,hg01,2, False,True,-0.42651367,-1.0830078
5,"triangle,yellow,3",True,2,3,5,hg01,2, True,True,-0.21240234,-1.6816406
6,"circle,green,1",True,3,0,6,hg01,2, True,True,-0.20654297,-1.7060547
7,"rectangle,blue,2",True,3,1,7,hg01,2, True,True,-0.11047363,-2.2832031
8,"circle,yellow,1",True,3,2,8,hg01,2, True,True,-0.056488037,-2.9316406
9,"triangle,yellow,2",True,3,3,9,hg01,2, True,True,-0.032348633,-3.5019531
10,"circle,green,1",True,4,0,10,hg01,2, True,True,-0.19470215,-1.7568359
11,"triangle,blue,2",True,5,0,11,hg01,2, True,True,-0.0670166,-2.7695312
12,"circle,blue,2",True,5,1,12,hg01,2, True,True,-0.052886963,-2.9902344
13,"triangle,green,3",True,5,2,13,hg01,2, True,True,-0.038269043,-3.3203125
14,"triangle,blue,3",True,6,0,14,hg01,2, True,True,-0.043151855,-3.2148438
15,"triangle,blue,1",True,7,0,15,hg01,2, True,True,-0.028808594,-3.6074219
16,"rectangle,yellow,1",True,7,1,16,hg01,2, True,True,-0.023529053,-3.8046875
17,"triangle,blue,1",True,8,0,17,hg01,2, True,True,-0.035125732,-3.4101562
18,"triangle,green,3",True,9,0,18,hg01,2, True,True,-0.029632568,-3.5761719
19,"triangle,blue,2",True,9,1,19,hg01,2, True,True,-0.010513306,-4.6054688
20,"circle,green,3",True,10,0,20,hg01,2, True,True,-0.03186035,-3.5
21,"triangle,blue,1",True,10,1,21,hg01,2, True,True,-0.010032654,-4.6523438
22,"rectangle,yellow,3",True,10,2,22,hg01,2, True,True,-0.014434814,-4.296875
23,"triangle,blue,1",True,11,0,23,hg01,2, True,True,-0.023101807,-3.8203125
24,"rectangle,yellow,1",True,11,1,24,hg01,2, True,True,-0.011428833,-4.5273438
25,"rectangle,yellow,1",True,12,0,25,hg01,2, True,True,-0.016586304,-4.15625
26,"triangle,blue,2",True,12,1,26,hg01,2, True,True,-0.0070762634,-5.0078125
27,"circle,blue,2",True,12,2,27,hg01,2, True,True,-0.0067825317,-5.0703125
28,"circle,green,1",True,12,3,28,hg01,2, True,True,-0.0042304993,-5.5976562
29,"triangle,blue,1",True,13,0,29,hg01,2, True,True,-0.02041626,-3.9414062
30,"triangle,yellow,1",True,13,1,30,hg01,2, True,True,-0.014671326,-4.265625
31,"rectangle,green,2",True,13,2,31,hg01,2, True,True,-0.009483337,-4.7109375
32,"circle,green,3",True,13,3,32,hg01,2, True,True,-0.005115509,-5.3476562
33,"rectangle,blue,1",True,13,4,33,hg01,2, True,True,-0.008331299,-4.8671875
34,"triangle,green,3",True,14,0,34,hg01,2, True,True,-0.020385742,-3.9414062
35,"triangle,green,1",True,14,1,35,hg01,2, True,True,-0.021835327,-3.8652344
36,"rectangle,green,3",True,15,0,36,hg01,2, True,True,-0.009666443,-4.7109375
37,"rectangle,green,3",True,16,0,37,hg01,2, True,True,-0.005870819,-5.1953125
38,"circle,yellow,1",True,16,1,38,hg01,2, True,True,-0.008888245,-4.7734375
39,"triangle,yellow,2",True,17,0,39,hg01,2, True,True,-0.006629944,-5.0859375
40,"triangle,green,1",True,17,1,40,hg01,2, True,True,-0.0031032562,-5.8476562
41,"circle,blue,3",True,18,0,41,hg01,2, True,True,-0.015403748,-4.25
42,"circle,green,2",True,18,1,42,hg01,2, True,True,-0.0036563873,-5.6757812
43,"rectangle,green,2",True,18,2,43,hg01,2, True,True,-0.0020828247,-6.2851562
44,"rectangle,blue,1",True,18,3,44,hg01,2, True,True,-0.0050086975,-5.3632812
45,"triangle,blue,2",True,18,4,45,hg01,2, True,True,-0.0014286041,-6.75
46,"rectangle,green,2",True,19,0,46,hg01,2, True,True,-0.00749588,-4.9609375
47,"rectangle,blue,2",True,19,1,47,hg01,2, True,True,-0.0032844543,-5.7695312
48,"circle,green,3",True,19,2,48,hg01,2, True,True,-0.0014400482,-6.65625
49,"circle,yellow,2",True,19,3,49,hg01,2, True,True,-0.0020046234,-6.3164062
50,"circle,yellow,3",True,19,4,50,hg01,2, True,True,-0.001490593,-6.65625
51,"rectangle,blue,2",True,20,0,51,hg01,2, True,True,-0.0032043457,-5.8320312
52,"triangle,yellow,1",True,20,1,52,hg01,2, True,True,-0.0017023087,-6.453125
53,"circle,yellow,2",True,20,2,53,hg01,2, True,True,-0.0002553463,-8.65625
54,"triangle,blue,2",True,20,3,54,hg01,2, True,True,-0.0003387928,-8.3125
55,"rectangle,yellow,3",True,20,4,55,hg01,2, True,True,-0.00058841705,-7.765625
56,"rectangle,green,2",True,21,0,56,hg01,2, True,True,-0.0028896332,-5.9882812
57,"rectangle,green,3",True,22,0,57,hg01,2, True,True,-0.0019893646,-6.3164062
58,"triangle,green,1",True,22,1,58,hg01,2, True,True,-0.0017766953,-6.4375
59,"rectangle,yellow,1",True,23,0,59,hg01,2, True,True,-0.0061073303,-5.1484375
60,"triangle,blue,3",True,23,1,60,hg01,2, True,True,-0.002916336,-5.9101562
61,"triangle,blue,2",True,24,0,61,hg01,2, True,True,-0.0016355515,-6.53125
62,"triangle,yellow,2",True,24,1,62,hg01,2, True,True,-0.0007019043,-7.421875
