,obj,label,set,item_in_set,item_num,concept,listnum,top_ans,mass_ans,true_mass,false_mass
0,"circle,blue,3",False,0,0,0,hg98,2, True,False,-0.8154297,-0.5966797
1,"circle,green,2",False,0,1,1,hg98,2, False,False,-0.9667969,-0.48242188
2,"rectangle,yellow,2",False,0,2,2,hg98,2, False,True,-0.6279297,-0.7685547
3,"rectangle,yellow,3",False,1,0,3,hg98,2, False,False,-1.0175781,-0.45532227
4,"triangle,green,2",True,1,1,4,hg98,2, False,False,-1.4082031,-0.28320312
5,"triangle,yellow,2",True,2,0,5,hg98,2, False,False,-1.0976562,-0.4104004
6,"rectangle,yellow,3",False,2,1,6,hg98,2, False,False,-1.28125,-0.32836914
7,"circle,green,1",True,3,0,7,hg98,2, True,False,-1.0566406,-0.43188477
8,"circle,green,2",False,3,1,8,hg98,2, True,False,-0.95654297,-0.48779297
9,"triangle,green,2",False,3,2,9,hg98,2, False,False,-1.3261719,-0.31103516
10,"triangle,green,1",False,4,0,10,hg98,2, False,False,-0.9291992,-0.5073242
11,"triangle,yellow,3",False,4,1,11,hg98,2, False,False,-1.0253906,-0.44702148
12,"circle,blue,1",False,4,2,12,hg98,2, False,False,-0.8725586,-0.5444336
13,"triangle,yellow,2",False,4,3,13,hg98,2, True,False,-0.79296875,-0.60546875
14,"rectangle,blue,1",False,5,0,14,hg98,2, False,False,-1.0556641,-0.43066406
15,"circle,blue,1",False,5,1,15,hg98,2, False,False,-1.3251953,-0.3100586
16,"rectangle,yellow,3",False,5,2,16,hg98,2, False,False,-1.4306641,-0.2746582
17,"triangle,blue,2",False,5,3,17,hg98,2, False,False,-1.4072266,-0.28222656
18,"rectangle,blue,3",True,6,0,18,hg98,2, True,False,-0.7084961,-0.6928711
19,"rectangle,blue,3",True,7,0,19,hg98,2, False,True,-0.4165039,-1.0888672
20,"triangle,blue,3",False,8,0,20,hg98,2, False,False,-1.0859375,-0.41381836
21,"rectangle,blue,2",False,8,1,21,hg98,2, False,False,-1.6767578,-0.20788574
22,"triangle,yellow,1",True,8,2,22,hg98,2, True,False,-1.5644531,-0.23596191
23,"triangle,blue,1",True,9,0,23,hg98,2, False,False,-1.2802734,-0.3269043
24,"triangle,blue,3",False,9,1,24,hg98,2, False,False,-2.1835938,-0.12023926
25,"circle,yellow,3",False,9,2,25,hg98,2, False,False,-2.0449219,-0.13928223
26,"rectangle,blue,1",False,10,0,26,hg98,2, False,False,-0.9951172,-0.46362305
27,"rectangle,blue,3",False,10,1,27,hg98,2, False,False,-1.6640625,-0.21069336
28,"circle,yellow,3",False,10,2,28,hg98,2, False,False,-1.8710938,-0.16784668
29,"triangle,green,1",False,10,3,29,hg98,2, True,False,-1.1914062,-0.36328125
30,"triangle,yellow,3",False,10,4,30,hg98,2, False,False,-1.6767578,-0.20788574
31,"triangle,green,1",True,11,0,31,hg98,2, False,False,-0.9082031,-0.5175781
32,"rectangle,green,3",False,11,1,32,hg98,2, False,False,-1.9912109,-0.14746094
33,"rectangle,blue,2",True,12,0,33,hg98,2, True,True,-0.27490234,-1.4316406
34,"rectangle,blue,1",False,13,0,34,hg98,2, False,False,-1.1806641,-0.36816406
35,"rectangle,green,1",False,13,1,35,hg98,2, False,False,-1.6513672,-0.21362305
36,"rectangle,yellow,3",False,13,2,36,hg98,2, False,False,-2.2246094,-0.1149292
37,"circle,yellow,2",False,13,3,37,hg98,2, False,False,-1.6767578,-0.20776367
38,"triangle,green,2",False,14,0,38,hg98,2, False,False,-1.0957031,-0.40820312
39,"triangle,green,1",False,14,1,39,hg98,2, True,False,-1.0439453,-0.43481445
40,"triangle,yellow,1",False,14,2,40,hg98,2, False,False,-1.0957031,-0.40795898
41,"rectangle,yellow,1",False,15,0,41,hg98,2, False,False,-1.3134766,-0.31396484
42,"triangle,green,1",False,15,1,42,hg98,2, True,False,-1.9238281,-0.1583252
43,"triangle,green,2",False,15,2,43,hg98,2, False,False,-2.3789062,-0.09765625
44,"circle,green,1",True,16,0,44,hg98,2, False,False,-0.9746094,-0.47460938
45,"rectangle,yellow,3",False,16,1,45,hg98,2, False,False,-3.3632812,-0.035491943
46,"rectangle,yellow,1",False,17,0,46,hg98,2, True,False,-1.0546875,-0.42919922
47,"rectangle,blue,1",False,17,1,47,hg98,2, True,False,-1.2460938,-0.33984375
48,"circle,blue,2",True,18,0,48,hg98,2, True,True,-0.116882324,-2.2109375
49,"triangle,blue,2",False,19,0,49,hg98,2, False,False,-1.9238281,-0.15856934
50,"rectangle,yellow,3",False,19,1,50,hg98,2, False,False,-3.2441406,-0.04006958
51,"circle,green,1",True,19,2,51,hg98,2, False,False,-1.9775391,-0.14941406
52,"circle,blue,3",False,19,3,52,hg98,2, False,False,-2.8417969,-0.060455322
53,"rectangle,yellow,2",False,19,4,53,hg98,2, False,False,-3.484375,-0.031433105
54,"circle,yellow,1",True,20,0,54,hg98,2, False,False,-1.3369141,-0.30541992
55,"triangle,yellow,2",False,20,1,55,hg98,2, False,False,-2.9296875,-0.055145264
56,"triangle,yellow,1",False,21,0,56,hg98,2, False,False,-1.7275391,-0.19628906
57,"rectangle,blue,2",False,21,1,57,hg98,2, True,False,-2.8261719,-0.061279297
58,"circle,yellow,1",False,21,2,58,hg98,2, False,False,-1.6259766,-0.21960449
59,"circle,blue,3",False,21,3,59,hg98,2, False,False,-2.6074219,-0.07684326
60,"rectangle,yellow,3",False,22,0,60,hg98,2, False,False,-2.3222656,-0.103637695
61,"triangle,yellow,2",False,22,1,61,hg98,2, False,False,-2.8417969,-0.060333252
62,"circle,yellow,2",False,22,2,62,hg98,2, False,False,-2.6660156,-0.07232666
63,"triangle,green,2",True,23,0,63,hg98,2, True,True,-0.09631348,-2.3925781
64,"rectangle,blue,2",False,24,0,64,hg98,2, False,False,-2.6367188,-0.074645996
65,"triangle,yellow,2",False,24,1,65,hg98,2, False,False,-3.2890625,-0.038238525
66,"rectangle,yellow,2",False,24,2,66,hg98,2, False,False,-3.9726562,-0.019165039
67,"triangle,green,3",False,24,3,67,hg98,2, False,False,-2.265625,-0.10986328
68,"circle,yellow,1",True,24,4,68,hg98,2, False,False,-2.4082031,-0.09472656
