,obj,label,set,item_in_set,item_num,concept,listnum,top_ans,mass_ans,true_mass,false_mass
0,"circle,blue,2",True,0,0,0,hg84,2, True,True,-0.54541016,-0.88916016
1,"circle,green,3",True,1,0,1,hg84,2, True,True,-0.52978516,-0.90478516
2,"rectangle,green,3",False,1,1,2,hg84,2, True,True,-0.4482422,-1.0263672
3,"rectangle,green,1",False,1,2,3,hg84,2, False,False,-0.75390625,-0.64453125
4,"rectangle,blue,2",True,2,0,4,hg84,2, False,False,-0.79541016,-0.60791016
5,"triangle,blue,3",True,2,1,5,hg84,2, True,True,-0.6723633,-0.7192383
6,"circle,blue,1",True,2,2,6,hg84,2, False,True,-0.5073242,-0.9291992
7,"circle,green,2",True,3,0,7,hg84,2, False,True,-0.6220703,-0.7783203
8,"rectangle,blue,2",True,3,1,8,hg84,2, True,True,-0.49389648,-0.94677734
9,"circle,blue,1",True,3,2,9,hg84,2, True,True,-0.27929688,-1.4199219
10,"circle,green,1",True,3,3,10,hg84,2, False,True,-0.47631836,-0.9765625
11,"circle,blue,2",True,4,0,11,hg84,2, True,True,-0.22180176,-1.6279297
12,"triangle,green,1",True,4,1,12,hg84,2, True,False,-0.9003906,-0.5253906
13,"rectangle,yellow,2",False,4,2,13,hg84,2, True,True,-0.6640625,-0.7265625
14,"circle,blue,1",True,4,3,14,hg84,2, True,True,-0.24304199,-1.5400391
15,"circle,yellow,1",True,5,0,15,hg84,2, False,False,-0.85498047,-0.55810547
16,"circle,blue,2",True,5,1,16,hg84,2, True,True,-0.12609863,-2.1425781
17,"triangle,blue,3",True,5,2,17,hg84,2, True,True,-0.26757812,-1.4550781
18,"triangle,yellow,1",False,6,0,18,hg84,2, False,False,-0.91845703,-0.51220703
19,"circle,blue,3",True,6,1,19,hg84,2, True,True,-0.2142334,-1.6513672
20,"rectangle,yellow,1",False,7,0,20,hg84,2, False,False,-1.1171875,-0.39819336
21,"triangle,green,3",True,7,1,21,hg84,2, False,False,-0.9086914,-0.5180664
22,"circle,blue,2",True,7,2,22,hg84,2, True,True,-0.06463623,-2.7832031
23,"rectangle,yellow,3",False,8,0,23,hg84,2, False,True,-0.6875,-0.703125
24,"circle,yellow,1",True,9,0,24,hg84,2, False,True,-0.3779297,-1.1591797
25,"rectangle,yellow,1",False,10,0,25,hg84,2, True,False,-0.7675781,-0.6269531
26,"rectangle,green,1",False,10,1,26,hg84,2, False,False,-1.3486328,-0.3017578
27,"triangle,yellow,1",False,10,2,27,hg84,2, False,False,-1.2685547,-0.33129883
28,"triangle,yellow,3",False,10,3,28,hg84,2, False,False,-0.75878906,-0.63378906
29,"rectangle,yellow,3",False,11,0,29,hg84,2, False,False,-1.8583984,-0.17053223
30,"rectangle,green,3",False,11,1,30,hg84,2, True,False,-1.2021484,-0.35839844
31,"rectangle,yellow,2",False,11,2,31,hg84,2, True,False,-1.6767578,-0.20776367
32,"triangle,blue,2",True,12,0,32,hg84,2, True,True,-0.29370117,-1.3720703
33,"triangle,blue,3",True,12,1,33,hg84,2, True,True,-0.05960083,-2.8574219
34,"rectangle,blue,3",True,12,2,34,hg84,2, True,True,-0.21069336,-1.6640625
35,"circle,blue,2",True,13,0,35,hg84,2, True,True,-0.03378296,-3.4238281
36,"triangle,green,2",True,14,0,36,hg84,2, False,True,-0.35839844,-1.2021484
37,"circle,blue,1",True,14,1,37,hg84,2, True,True,-0.078125,-2.59375
38,"circle,blue,3",True,14,2,38,hg84,2, True,True,-0.03781128,-3.3027344
39,"rectangle,green,3",False,15,0,39,hg84,2, False,False,-1.6386719,-0.2166748
40,"rectangle,yellow,1",False,16,0,40,hg84,2, False,False,-1.9238281,-0.15856934
41,"triangle,yellow,2",False,16,1,41,hg84,2, False,False,-1.0039062,-0.4572754
42,"triangle,green,2",True,16,2,42,hg84,2, False,False,-0.96484375,-0.48046875
43,"rectangle,green,2",False,16,3,43,hg84,2, True,False,-0.73339844,-0.65527344
44,"circle,yellow,3",True,16,4,44,hg84,2, False,False,-1.1484375,-0.38256836
45,"rectangle,blue,1",True,17,0,45,hg84,2, True,False,-0.71777344,-0.67089844
46,"rectangle,yellow,1",False,17,1,46,hg84,2, False,False,-1.7021484,-0.20178223
47,"rectangle,green,3",False,17,2,47,hg84,2, False,False,-1.7021484,-0.20178223
48,"triangle,yellow,1",False,17,3,48,hg84,2, False,False,-2.8710938,-0.058563232
49,"rectangle,yellow,1",False,18,0,49,hg84,2, False,False,-3.3339844,-0.03668213
50,"rectangle,green,1",False,18,1,50,hg84,2, False,False,-3.2128906,-0.0413208
51,"circle,blue,1",True,18,2,51,hg84,2, True,True,-0.25952148,-1.4785156
52,"triangle,green,2",True,18,3,52,hg84,2, True,True,-0.27026367,-1.4423828
53,"triangle,yellow,1",False,19,0,53,hg84,2, False,False,-1.8574219,-0.17004395
54,"circle,yellow,2",True,19,1,54,hg84,2, True,True,-0.5366211,-0.8803711
55,"circle,green,3",True,19,2,55,hg84,2, True,True,-0.49243164,-0.9458008
56,"circle,blue,3",True,20,0,56,hg84,2, True,True,-0.14111328,-2.03125
57,"circle,yellow,1",True,20,1,57,hg84,2, True,True,-0.07922363,-2.5800781
58,"rectangle,blue,2",True,20,2,58,hg84,2, True,True,-0.0519104,-2.9902344
59,"rectangle,blue,3",True,21,0,59,hg84,2, False,False,-0.8354492,-0.5698242
60,"rectangle,green,3",False,21,1,60,hg84,2, False,False,-1.6894531,-0.20458984
61,"rectangle,green,1",False,21,2,61,hg84,2, False,False,-3.2734375,-0.038848877
62,"triangle,yellow,1",False,21,3,62,hg84,2, False,False,-4.4023438,-0.012451172
63,"rectangle,yellow,1",False,22,0,63,hg84,2, False,False,-2.5078125,-0.08544922
64,"triangle,green,2",True,23,0,64,hg84,2, True,True,-0.049743652,-3.0332031
65,"rectangle,blue,3",True,23,1,65,hg84,2, True,True,-0.09753418,-2.3789062
66,"triangle,yellow,1",False,23,2,66,hg84,2, False,False,-3.3945312,-0.034301758
67,"circle,blue,3",True,23,3,67,hg84,2, True,True,-0.01625061,-4.140625
68,"triangle,blue,1",True,24,0,68,hg84,2, True,True,-0.48046875,-0.96484375
69,"rectangle,yellow,1",False,24,1,69,hg84,2, False,False,-5.0703125,-0.0064201355
70,"triangle,yellow,2",False,24,2,70,hg84,2, False,False,-2.6367188,-0.07446289
