,obj,label,set,item_in_set,item_num,concept,listnum,top_ans,mass_ans,true_mass,false_mass
0,"circle,yellow,3",False,0,0,0,hg31,2, True,True,-0.6386719,-0.7636719
1,"rectangle,blue,3",True,0,1,1,hg31,2, False,False,-0.83740234,-0.57177734
2,"circle,green,2",False,0,2,2,hg31,2, False,False,-1.1494141,-0.3840332
3,"rectangle,blue,2",True,0,3,3,hg31,2, False,False,-0.72802734,-0.66552734
4,"circle,yellow,2",False,1,0,4,hg31,2, True,True,-0.5288086,-0.9038086
5,"rectangle,yellow,2",False,1,1,5,hg31,2, False,True,-0.31591797,-1.3164062
6,"rectangle,green,2",False,2,0,6,hg31,2, False,False,-0.7524414,-0.6430664
7,"triangle,green,2",False,2,1,7,hg31,2, False,False,-0.78515625,-0.61328125
8,"circle,yellow,2",False,2,2,8,hg31,2, False,True,-0.40478516,-1.1074219
9,"circle,green,3",False,3,0,9,hg31,2, True,False,-0.82910156,-0.57910156
10,"triangle,blue,1",True,3,1,10,hg31,2, False,False,-0.9379883,-0.5004883
11,"triangle,blue,3",True,3,2,11,hg31,2, False,False,-1.0449219,-0.43603516
12,"triangle,green,2",False,4,0,12,hg31,2, True,False,-1.1074219,-0.40405273
13,"triangle,green,3",False,4,1,13,hg31,2, False,False,-0.9086914,-0.5180664
14,"rectangle,yellow,3",False,4,2,14,hg31,2, True,False,-0.7026367,-0.6870117
15,"rectangle,green,2",False,4,3,15,hg31,2, False,False,-1.0556641,-0.43017578
16,"rectangle,blue,1",True,5,0,16,hg31,2, False,False,-0.98583984,-0.4699707
17,"circle,blue,2",True,5,1,17,hg31,2, True,False,-0.8808594,-0.5371094
18,"circle,blue,3",True,6,0,18,hg31,2, True,False,-1.1171875,-0.39819336
19,"rectangle,yellow,3",False,6,1,19,hg31,2, True,False,-0.91796875,-0.51171875
20,"circle,green,2",False,6,2,20,hg31,2, False,False,-1.6767578,-0.20800781
21,"rectangle,yellow,3",False,7,0,21,hg31,2, True,False,-1.1601562,-0.37841797
22,"rectangle,blue,3",True,7,1,22,hg31,2, False,False,-1.0146484,-0.4519043
23,"circle,green,2",False,7,2,23,hg31,2, False,False,-2.7539062,-0.066467285
24,"triangle,yellow,2",False,7,3,24,hg31,2, False,False,-1.1279297,-0.39331055
25,"triangle,blue,3",True,7,4,25,hg31,2, False,True,-0.46362305,-0.9951172
26,"triangle,yellow,2",False,8,0,26,hg31,2, False,False,-1.4785156,-0.26000977
27,"rectangle,green,2",False,8,1,27,hg31,2, False,False,-1.6015625,-0.22607422
28,"triangle,yellow,1",False,8,2,28,hg31,2, True,False,-0.82714844,-0.57714844
29,"circle,blue,1",True,8,3,29,hg31,2, False,False,-0.91796875,-0.51171875
30,"rectangle,yellow,2",False,9,0,30,hg31,2, True,False,-1.2910156,-0.32250977
31,"triangle,green,1",False,9,1,31,hg31,2, True,False,-0.8442383,-0.5629883
32,"rectangle,green,2",False,9,2,32,hg31,2, False,False,-2.3652344,-0.099121094
