,obj,label,set,item_in_set,item_num,concept,listnum,top_ans,mass_ans,true_mass,false_mass
0,"rectangle,green,2",True,0,0,0,hg81,2, True,False,-0.6982422,-0.6982422
1,"triangle,blue,3",False,0,1,1,hg81,2, False,False,-0.9477539,-0.49438477
2,"rectangle,green,3",True,0,2,2,hg81,2, False,True,-0.49438477,-0.9472656
3,"rectangle,blue,1",True,0,3,3,hg81,2, True,False,-0.828125,-0.578125
4,"circle,green,1",True,1,0,4,hg81,2, False,True,-0.43920898,-1.0488281
5,"rectangle,green,2",True,1,1,5,hg81,2, True,False,-0.8105469,-0.5917969
6,"triangle,yellow,2",True,1,2,6,hg81,2, False,True,-0.6352539,-0.7602539
7,"circle,green,1",True,2,0,7,hg81,2, True,True,-0.21350098,-1.6826172
8,"circle,blue,3",False,3,0,8,hg81,2, True,True,-0.44433594,-1.0380859
9,"circle,blue,2",False,3,1,9,hg81,2, False,False,-0.71875,-0.671875
10,"circle,green,3",True,3,2,10,hg81,2, False,True,-0.49365234,-0.94677734
11,"rectangle,blue,1",True,3,3,11,hg81,2, True,True,-0.64208984,-0.75146484
12,"rectangle,green,3",True,3,4,12,hg81,2, True,True,-0.21459961,-1.6523438
13,"circle,green,1",True,4,0,13,hg81,2, True,True,-0.09063721,-2.4804688
14,"circle,yellow,2",True,5,0,14,hg81,2, False,True,-0.6269531,-0.7675781
15,"triangle,blue,1",True,5,1,15,hg81,2, False,False,-0.70996094,-0.67871094
16,"rectangle,blue,3",False,5,2,16,hg81,2, True,True,-0.5839844,-0.8183594
17,"triangle,yellow,2",True,5,3,17,hg81,2, True,True,-0.22949219,-1.5888672
18,"triangle,green,1",True,6,0,18,hg81,2, True,True,-0.055023193,-2.9609375
19,"circle,blue,1",True,7,0,19,hg81,2, True,True,-0.58447266,-0.81884766
20,"triangle,yellow,2",True,7,1,20,hg81,2, True,True,-0.17797852,-1.8183594
21,"circle,yellow,3",True,7,2,21,hg81,2, True,True,-0.45751953,-1.0039062
22,"triangle,blue,2",False,7,3,22,hg81,2, True,True,-0.4807129,-0.96533203
23,"circle,green,2",True,7,4,23,hg81,2, True,True,-0.34936523,-1.2246094
24,"circle,blue,3",False,8,0,24,hg81,2, True,True,-0.32299805,-1.2919922
25,"rectangle,yellow,1",True,9,0,25,hg81,2, False,True,-0.3684082,-1.1806641
26,"triangle,green,1",True,9,1,26,hg81,2, True,True,-0.2783203,-1.4189453
27,"triangle,yellow,2",True,9,2,27,hg81,2, True,True,-0.08557129,-2.5078125
28,"triangle,green,3",True,10,0,28,hg81,2, False,True,-0.63378906,-0.75878906
29,"triangle,blue,3",False,11,0,29,hg81,2, False,False,-1.1806641,-0.36791992
30,"rectangle,yellow,1",True,11,1,30,hg81,2, True,True,-0.18041992,-1.8056641
31,"rectangle,green,3",True,11,2,31,hg81,2, True,True,-0.08300781,-2.5371094
32,"triangle,green,3",True,12,0,32,hg81,2, True,True,-0.046417236,-3.109375
33,"rectangle,green,3",True,13,0,33,hg81,2, True,True,-0.09088135,-2.4511719
34,"rectangle,blue,1",True,13,1,34,hg81,2, True,True,-0.10064697,-2.3515625
35,"circle,green,3",True,14,0,35,hg81,2, True,True,-0.23925781,-1.5517578
36,"triangle,green,3",True,14,1,36,hg81,2, True,True,-0.10839844,-2.2792969
37,"rectangle,blue,3",False,14,2,37,hg81,2, False,False,-1.6767578,-0.20776367
38,"triangle,green,1",True,14,3,38,hg81,2, True,True,-0.10223389,-2.3359375
39,"circle,green,1",True,15,0,39,hg81,2, True,True,-0.05303955,-2.9746094
40,"rectangle,blue,2",False,15,1,40,hg81,2, False,False,-1.4658203,-0.2631836
41,"triangle,yellow,2",True,15,2,41,hg81,2, True,True,-0.026565552,-3.6523438
42,"circle,green,3",True,15,3,42,hg81,2, True,True,-0.023513794,-3.7734375
43,"rectangle,yellow,3",True,15,4,43,hg81,2, True,True,-0.49902344,-0.93652344
44,"rectangle,green,1",True,16,0,44,hg81,2, True,True,-0.11022949,-2.265625
45,"triangle,yellow,1",True,16,1,45,hg81,2, True,True,-0.09484863,-2.4082031
46,"triangle,blue,1",True,16,2,46,hg81,2, False,True,-0.5175781,-0.9082031
47,"rectangle,green,2",True,16,3,47,hg81,2, True,True,-0.17773438,-1.8183594
48,"rectangle,blue,1",True,16,4,48,hg81,2, True,True,-0.048950195,-3.0488281
49,"circle,green,1",True,17,0,49,hg81,2, True,True,-0.041046143,-3.2285156
50,"circle,yellow,1",True,17,1,50,hg81,2, True,True,-0.21081543,-1.6640625
51,"rectangle,green,1",True,18,0,51,hg81,2, True,True,-0.01789856,-4.0507812
52,"triangle,green,3",True,18,1,52,hg81,2, True,True,-0.04812622,-3.0644531
53,"rectangle,yellow,1",True,18,2,53,hg81,2, True,True,-0.032440186,-3.4550781
54,"circle,yellow,1",True,19,0,54,hg81,2, True,True,-0.017990112,-4.0507812
55,"triangle,yellow,3",True,20,0,55,hg81,2, True,True,-0.12200928,-2.1679688
56,"circle,blue,2",False,21,0,56,hg81,2, False,False,-1.0341797,-0.44018555
57,"rectangle,blue,2",False,21,1,57,hg81,2, False,False,-2.0039062,-0.1451416
58,"rectangle,green,3",True,21,2,58,hg81,2, True,True,-0.016952515,-4.09375
59,"circle,blue,1",True,22,0,59,hg81,2, True,True,-0.036071777,-3.3476562
60,"triangle,green,3",True,23,0,60,hg81,2, True,True,-0.003435135,-5.7382812
61,"circle,green,1",True,24,0,61,hg81,2, True,True,-0.018417358,-4.0195312
62,"triangle,yellow,1",True,24,1,62,hg81,2, True,True,-0.027816772,-3.6054688
63,"triangle,yellow,3",True,24,2,63,hg81,2, True,True,-0.07342529,-2.6523438
64,"circle,blue,3",False,24,3,64,hg81,2, False,False,-2.0175781,-0.1430664
