,obj,label,set,item_in_set,item_num,concept,listnum,top_ans,mass_ans,true_mass,false_mass
0,"rectangle,green,2",True,0,0,0,hg49,2, True,True,-0.44628906,-1.0400391
1,"rectangle,green,3",False,0,1,1,hg49,2, False,False,-0.8286133,-0.5786133
2,"circle,blue,1",False,0,2,2,hg49,2, False,False,-0.92871094,-0.50683594
3,"triangle,blue,3",False,0,3,3,hg49,2, False,False,-1.1171875,-0.3984375
4,"rectangle,yellow,1",True,0,4,4,hg49,2, True,True,-0.5776367,-0.8276367
5,"rectangle,yellow,1",True,1,0,5,hg49,2, False,True,-0.60058594,-0.80371094
6,"rectangle,green,3",False,1,1,6,hg49,2, True,False,-1.203125,-0.35913086
7,"circle,blue,3",False,1,2,7,hg49,2, True,False,-1.4199219,-0.27905273
8,"triangle,blue,2",False,2,0,8,hg49,2, True,True,-0.6513672,-0.7451172
9,"triangle,blue,1",False,2,1,9,hg49,2, True,False,-1.0957031,-0.4086914
10,"rectangle,green,3",True,2,2,10,hg49,2, False,False,-0.7753906,-0.6191406
11,"circle,yellow,3",False,2,3,11,hg49,2, True,False,-0.9560547,-0.4873047
12,"rectangle,blue,3",True,2,4,12,hg49,2, True,False,-0.8720703,-0.5439453
13,"circle,yellow,3",False,3,0,13,hg49,2, True,False,-0.95751953,-0.48901367
14,"rectangle,blue,2",False,4,0,14,hg49,2, True,False,-0.81933594,-0.58496094
15,"triangle,blue,2",True,4,1,15,hg49,2, False,False,-1.5029297,-0.2529297
16,"triangle,yellow,2",True,4,2,16,hg49,2, False,False,-0.7841797,-0.6123047
17,"rectangle,yellow,2",False,5,0,17,hg49,2, True,True,-0.6196289,-0.7758789
18,"triangle,yellow,2",True,5,1,18,hg49,2, False,True,-0.6635742,-0.7260742
19,"circle,green,1",False,5,2,19,hg49,2, False,False,-1.1914062,-0.3635254
20,"triangle,yellow,3",False,5,3,20,hg49,2, True,True,-0.63378906,-0.75878906
21,"circle,yellow,2",False,6,0,21,hg49,2, True,False,-1.1923828,-0.36401367
22,"rectangle,blue,2",False,7,0,22,hg49,2, True,False,-1.1269531,-0.3930664
23,"triangle,blue,1",True,7,1,23,hg49,2, False,False,-1.1064453,-0.40283203
24,"rectangle,green,1",False,7,2,24,hg49,2, False,False,-1.0244141,-0.44604492
25,"circle,yellow,2",False,7,3,25,hg49,2, True,False,-1.3134766,-0.3137207
26,"triangle,green,3",False,7,4,26,hg49,2, False,False,-0.70166016,-0.68603516
27,"circle,blue,3",False,8,0,27,hg49,2, True,False,-0.9848633,-0.46899414
