,obj,label,set,item_in_set,item_num,concept,listnum,top_ans,mass_ans,true_mass,false_mass
0,"circle,green,2",False,0,0,0,hg37,2, True,True,-0.63964844,-0.76464844
1,"triangle,green,1",True,0,1,1,hg37,2, True,True,-0.57958984,-0.82958984
2,"triangle,blue,2",True,0,2,2,hg37,2, False,False,-0.9477539,-0.4946289
3,"rectangle,green,1",False,0,3,3,hg37,2, False,False,-1.1083984,-0.40478516
4,"circle,green,3",False,1,0,4,hg37,2, True,True,-0.5683594,-0.8496094
5,"rectangle,yellow,2",False,2,0,5,hg37,2, False,False,-0.72998047,-0.66748047
6,"rectangle,green,2",False,2,1,6,hg37,2, True,True,-0.5444336,-0.8725586
7,"circle,yellow,1",False,2,2,7,hg37,2, False,True,-0.60595703,-0.79345703
8,"circle,yellow,3",False,2,3,8,hg37,2, True,True,-0.6801758,-0.7114258
9,"triangle,yellow,2",False,2,4,9,hg37,2, False,True,-0.57177734,-0.83740234
10,"circle,green,2",False,3,0,10,hg37,2, False,False,-0.93847656,-0.50097656
11,"rectangle,yellow,2",False,3,1,11,hg37,2, True,False,-1.0546875,-0.43017578
12,"triangle,yellow,2",False,3,2,12,hg37,2, False,False,-1.5644531,-0.2364502
13,"circle,blue,2",True,4,0,13,hg37,2, False,False,-1.2587891,-0.33666992
14,"rectangle,yellow,2",False,4,1,14,hg37,2, False,False,-1.2802734,-0.32739258
15,"triangle,blue,1",True,5,0,15,hg37,2, False,False,-1.28125,-0.32836914
16,"rectangle,green,1",False,6,0,16,hg37,2, False,False,-0.84521484,-0.56396484
17,"rectangle,yellow,2",False,7,0,17,hg37,2, False,False,-1.4912109,-0.2565918
18,"triangle,green,3",False,7,1,18,hg37,2, False,False,-0.97509766,-0.47509766
19,"circle,yellow,2",False,7,2,19,hg37,2, False,False,-1.6259766,-0.2199707
20,"rectangle,yellow,2",False,8,0,20,hg37,2, False,False,-1.9648438,-0.15222168
21,"circle,blue,1",True,8,1,21,hg37,2, False,False,-1.1064453,-0.40307617
22,"triangle,yellow,2",False,8,2,22,hg37,2, False,False,-1.8447266,-0.17285156
23,"rectangle,green,1",False,8,3,23,hg37,2, True,False,-1.3955078,-0.28588867
24,"rectangle,yellow,2",False,9,0,24,hg37,2, False,False,-2.4941406,-0.08703613
25,"triangle,blue,1",True,9,1,25,hg37,2, False,False,-0.72558594,-0.66308594
26,"triangle,yellow,1",True,9,2,26,hg37,2, False,False,-0.75878906,-0.63378906
27,"circle,blue,3",True,10,0,27,hg37,2, False,False,-0.93652344,-0.49926758
28,"circle,blue,1",True,10,1,28,hg37,2, False,True,-0.6044922,-0.7919922
29,"circle,green,2",False,11,0,29,hg37,2, False,False,-1.6386719,-0.21691895
30,"triangle,yellow,2",False,12,0,30,hg37,2, False,False,-2.0449219,-0.13928223
31,"triangle,yellow,1",False,12,1,31,hg37,2, True,True,-0.5366211,-0.8803711
32,"circle,blue,3",True,12,2,32,hg37,2, True,True,-0.5366211,-0.8803711
33,"rectangle,blue,2",True,12,3,33,hg37,2, False,False,-0.80908203,-0.59033203
34,"triangle,green,3",False,13,0,34,hg37,2, True,False,-0.80029297,-0.59716797
35,"triangle,yellow,1",False,13,1,35,hg37,2, False,True,-0.61865234,-0.77490234
36,"triangle,green,2",False,14,0,36,hg37,2, False,False,-1.7021484,-0.20202637
37,"circle,yellow,3",True,14,1,37,hg37,2, False,False,-1.5390625,-0.2421875
38,"rectangle,green,2",False,14,2,38,hg37,2, False,False,-0.9941406,-0.46289062
39,"circle,blue,1",True,14,3,39,hg37,2, False,True,-0.53027344,-0.88964844
40,"triangle,yellow,1",False,14,4,40,hg37,2, True,False,-0.72558594,-0.66308594
41,"triangle,blue,3",True,15,0,41,hg37,2, True,False,-1.0244141,-0.44604492
42,"circle,blue,1",True,16,0,42,hg37,2, False,True,-0.25268555,-1.5029297
43,"circle,blue,2",True,16,1,43,hg37,2, True,True,-0.47460938,-0.9746094
44,"triangle,green,3",False,16,2,44,hg37,2, False,False,-1.8046875,-0.18017578
45,"triangle,yellow,2",False,16,3,45,hg37,2, False,False,-3.109375,-0.04598999
46,"rectangle,yellow,2",False,16,4,46,hg37,2, False,False,-3.7421875,-0.024261475
47,"triangle,blue,3",True,17,0,47,hg37,2, True,True,-0.19091797,-1.7539062
48,"triangle,yellow,2",True,17,1,48,hg37,2, False,False,-2.9453125,-0.054351807
49,"circle,yellow,3",False,17,2,49,hg37,2, False,True,-0.31811523,-1.3027344
50,"rectangle,green,1",False,17,3,50,hg37,2, False,False,-1.6132812,-0.22290039
51,"triangle,green,2",False,18,0,51,hg37,2, False,False,-2.0859375,-0.13317871
52,"circle,yellow,1",True,18,1,52,hg37,2, True,False,-0.80078125,-0.59765625
53,"triangle,yellow,3",False,18,2,53,hg37,2, False,False,-1.0849609,-0.41308594
54,"circle,blue,1",True,18,3,54,hg37,2, True,True,-0.23242188,-1.5761719
55,"circle,green,3",False,19,0,55,hg37,2, False,False,-0.984375,-0.46899414
56,"rectangle,yellow,3",False,19,1,56,hg37,2, False,False,-1.1914062,-0.3630371
57,"rectangle,green,1",False,19,2,57,hg37,2, False,False,-2.0449219,-0.13891602
58,"rectangle,green,1",False,20,0,58,hg37,2, False,False,-1.6005859,-0.22595215
59,"rectangle,yellow,1",False,20,1,59,hg37,2, False,False,-1.4785156,-0.25927734
60,"circle,green,1",False,21,0,60,hg37,2, True,False,-0.70166016,-0.68603516
61,"rectangle,yellow,2",False,21,1,61,hg37,2, False,False,-2.5800781,-0.0791626
62,"triangle,green,3",False,21,2,62,hg37,2, False,False,-2.3789062,-0.097595215
63,"circle,green,3",False,22,0,63,hg37,2, False,False,-1.8447266,-0.17272949
64,"triangle,yellow,1",False,22,1,64,hg37,2, False,False,-1.1376953,-0.38745117
65,"rectangle,yellow,1",False,22,2,65,hg37,2, False,False,-2.5078125,-0.08532715
66,"triangle,yellow,3",False,22,3,66,hg37,2, False,False,-2.2246094,-0.114868164
67,"circle,blue,3",True,23,0,67,hg37,2, True,True,-0.33129883,-1.2685547
68,"triangle,blue,3",True,23,1,68,hg37,2, True,True,-0.27783203,-1.4189453
69,"triangle,yellow,3",False,24,0,69,hg37,2, True,True,-0.66308594,-0.72558594
