,obj,label,set,item_in_set,item_num,concept,listnum,top_ans,mass_ans,true_mass,false_mass
0,"triangle,green,1",True,0,0,0,hg05,2, False,False,-0.90478516,-0.54541016
1,"rectangle,yellow,3",True,0,1,1,hg05,2, False,False,-1.0107422,-0.46435547
2,"triangle,yellow,3",True,0,2,2,hg05,2, False,False,-0.94921875,-0.4958496
3,"rectangle,blue,1",True,0,3,3,hg05,2, False,False,-1.3642578,-0.30200195
4,"rectangle,blue,2",True,1,0,4,hg05,2, False,False,-0.8066406,-0.6035156
5,"triangle,green,3",True,1,1,5,hg05,2, False,False,-0.7207031,-0.6738281
6,"triangle,blue,1",True,1,2,6,hg05,2, True,True,-0.5263672,-0.9013672
7,"circle,yellow,3",False,2,0,7,hg05,2, False,True,-0.6303711,-0.7709961
8,"rectangle,blue,1",True,2,1,8,hg05,2, False,False,-1.0458984,-0.43652344
9,"circle,blue,2",False,2,2,9,hg05,2, True,True,-0.5385742,-0.8823242
10,"triangle,yellow,1",True,3,0,10,hg05,2, False,True,-0.6425781,-0.7519531
11,"triangle,yellow,3",True,3,1,11,hg05,2, False,True,-0.64160156,-0.75097656
12,"triangle,blue,2",True,4,0,12,hg05,2, False,True,-0.39453125,-1.1289062
13,"triangle,green,3",True,4,1,13,hg05,2, True,True,-0.24291992,-1.5400391
14,"triangle,blue,1",True,4,2,14,hg05,2, True,True,-0.15222168,-1.9648438
15,"rectangle,blue,2",True,4,3,15,hg05,2, False,True,-0.33618164,-1.2578125
16,"circle,blue,3",False,4,4,16,hg05,2, False,True,-0.49389648,-0.94677734
17,"rectangle,yellow,2",True,5,0,17,hg05,2, False,False,-0.7026367,-0.6870117
18,"circle,green,3",False,5,1,18,hg05,2, True,True,-0.5839844,-0.8183594
19,"circle,green,1",False,5,2,19,hg05,2, True,False,-0.9370117,-0.49926758
20,"rectangle,green,2",True,6,0,20,hg05,2, True,True,-0.41918945,-1.0751953
21,"triangle,blue,1",True,6,1,21,hg05,2, True,True,-0.34936523,-1.2246094
22,"rectangle,green,3",True,6,2,22,hg05,2, True,True,-0.49291992,-0.9458008
23,"rectangle,green,1",True,6,3,23,hg05,2, True,True,-0.25976562,-1.4785156
24,"circle,green,1",False,6,4,24,hg05,2, True,True,-0.6191406,-0.7753906
25,"circle,green,3",False,7,0,25,hg05,2, False,False,-0.9086914,-0.5180664
26,"triangle,blue,2",True,7,1,26,hg05,2, True,True,-0.31811523,-1.3027344
27,"circle,blue,1",False,7,2,27,hg05,2, False,True,-0.68603516,-0.70166016
28,"triangle,blue,3",True,7,3,28,hg05,2, True,True,-0.53027344,-0.88964844
29,"circle,blue,2",False,8,0,29,hg05,2, True,True,-0.5908203,-0.8095703
30,"circle,yellow,3",False,8,1,30,hg05,2, False,False,-0.9082031,-0.5175781
31,"circle,blue,1",False,8,2,31,hg05,2, False,False,-1.1806641,-0.36767578
32,"rectangle,green,2",True,8,3,32,hg05,2, True,True,-0.4572754,-1.0039062
33,"circle,yellow,2",False,9,0,33,hg05,2, False,True,-0.66308594,-0.72558594
34,"triangle,blue,2",True,9,1,34,hg05,2, True,True,-0.35375977,-1.2128906
35,"rectangle,green,2",True,10,0,35,hg05,2, True,True,-0.17797852,-1.8183594
36,"circle,yellow,2",False,10,1,36,hg05,2, False,False,-1.5517578,-0.23876953
37,"rectangle,yellow,3",True,10,2,37,hg05,2, True,True,-0.6113281,-0.7832031
38,"triangle,blue,1",True,10,3,38,hg05,2, True,True,-0.08679199,-2.4921875
39,"triangle,green,2",True,10,4,39,hg05,2, True,True,-0.17272949,-1.8447266
40,"triangle,yellow,2",True,11,0,40,hg05,2, True,True,-0.49291992,-0.9458008
41,"triangle,blue,3",True,11,1,41,hg05,2, True,True,-0.2388916,-1.5517578
42,"circle,blue,3",False,11,2,42,hg05,2, False,False,-1.3945312,-0.2854004
43,"circle,green,1",False,11,3,43,hg05,2, False,False,-2.2246094,-0.114868164
44,"rectangle,green,2",True,12,0,44,hg05,2, True,True,-0.11682129,-2.2109375
45,"triangle,green,3",True,12,1,45,hg05,2, True,True,-0.103637695,-2.3222656
46,"circle,green,3",False,13,0,46,hg05,2, True,False,-2.1542969,-0.1237793
47,"triangle,blue,2",True,13,1,47,hg05,2, False,True,-0.06137085,-2.8261719
48,"circle,blue,2",False,13,2,48,hg05,2, False,False,-1.9912109,-0.1472168
49,"circle,yellow,2",False,13,3,49,hg05,2, False,False,-3.09375,-0.046661377
50,"rectangle,blue,1",True,14,0,50,hg05,2, False,True,-0.39257812,-1.1269531
51,"circle,yellow,3",False,14,1,51,hg05,2, False,False,-3.078125,-0.04736328
52,"circle,green,1",False,14,2,52,hg05,2, False,False,-3.4550781,-0.032318115
53,"triangle,blue,1",True,14,3,53,hg05,2, True,True,-0.0803833,-2.5644531
54,"circle,blue,2",False,15,0,54,hg05,2, False,False,-2.2519531,-0.111694336
55,"circle,yellow,3",False,15,1,55,hg05,2, False,False,-3.6972656,-0.02532959
56,"circle,blue,3",False,15,2,56,hg05,2, False,False,-1.9101562,-0.16052246
57,"rectangle,green,2",True,15,3,57,hg05,2, True,True,-0.010902405,-4.5429688
58,"circle,yellow,1",False,15,4,58,hg05,2, False,False,-1.2353516,-0.34448242
59,"triangle,green,2",True,16,0,59,hg05,2, True,True,-0.046905518,-3.09375
60,"rectangle,blue,3",True,16,1,60,hg05,2, True,True,-0.41845703,-1.0742188
61,"rectangle,yellow,1",True,16,2,61,hg05,2, True,True,-0.2076416,-1.6767578
62,"circle,green,2",False,16,3,62,hg05,2, False,False,-1.40625,-0.28149414
63,"triangle,yellow,3",True,16,4,63,hg05,2, True,True,-0.07244873,-2.6660156
64,"rectangle,blue,3",True,17,0,64,hg05,2, False,True,-0.3310547,-1.2685547
65,"triangle,yellow,2",True,17,1,65,hg05,2, True,True,-0.053527832,-2.9589844
66,"circle,green,1",False,17,2,66,hg05,2, False,False,-3.4238281,-0.033325195
67,"triangle,green,3",True,17,3,67,hg05,2, True,True,-0.018081665,-4.0351562
