,obj,label,set,item_in_set,item_num,concept,listnum,top_ans,mass_ans,true_mass,false_mass
0,"circle,green,3",False,0,0,0,hg76,2, False,True,-0.5097656,-0.9316406
1,"circle,green,2",True,0,1,1,hg76,2, False,False,-0.7680664,-0.6274414
2,"circle,blue,2",True,0,2,2,hg76,2, True,False,-1.0058594,-0.4584961
3,"triangle,blue,2",False,0,3,3,hg76,2, False,False,-1.8720703,-0.16906738
4,"triangle,blue,1",True,1,0,4,hg76,2, False,True,-0.61083984,-0.79833984
5,"circle,yellow,1",True,1,1,5,hg76,2, False,False,-1.3730469,-0.29541016
6,"circle,green,1",False,2,0,6,hg76,2, True,False,-0.72998047,-0.66748047
7,"circle,green,3",False,2,1,7,hg76,2, True,True,-0.5253906,-0.9003906
8,"rectangle,yellow,3",False,2,2,8,hg76,2, True,True,-0.51904297,-0.90966797
9,"rectangle,yellow,2",False,2,3,9,hg76,2, True,True,-0.41455078,-1.0859375
10,"triangle,yellow,1",False,2,4,10,hg76,2, True,True,-0.21875,-1.640625
11,"circle,yellow,3",True,3,0,11,hg76,2, True,True,-0.37841797,-1.1748047
12,"circle,yellow,2",True,4,0,12,hg76,2, True,True,-0.59228516,-0.81103516
13,"rectangle,yellow,2",True,4,1,13,hg76,2, True,True,-0.48754883,-0.95654297
14,"rectangle,yellow,2",True,5,0,14,hg76,2, True,True,-0.60546875,-0.79296875
15,"rectangle,blue,3",False,5,1,15,hg76,2, False,False,-1.1494141,-0.38330078
16,"circle,yellow,1",False,5,2,16,hg76,2, False,False,-1.0449219,-0.43554688
17,"rectangle,blue,2",False,5,3,17,hg76,2, True,False,-1.1806641,-0.3684082
18,"triangle,green,2",True,6,0,18,hg76,2, False,True,-0.5708008,-0.8364258
19,"circle,green,2",True,6,1,19,hg76,2, True,True,-0.42456055,-1.0654297
20,"circle,yellow,2",False,7,0,20,hg76,2, False,True,-0.4580078,-1.0048828
21,"triangle,blue,1",False,7,1,21,hg76,2, False,False,-0.7836914,-0.6118164
22,"rectangle,yellow,1",True,7,2,22,hg76,2, False,False,-1.2910156,-0.3227539
23,"rectangle,green,1",False,7,3,23,hg76,2, False,False,-0.9370117,-0.49926758
24,"circle,blue,1",True,8,0,24,hg76,2, True,False,-0.7504883,-0.6411133
25,"triangle,green,1",True,8,1,25,hg76,2, True,True,-0.4189453,-1.0751953
26,"circle,yellow,1",False,9,0,26,hg76,2, False,False,-0.86279297,-0.55029297
27,"triangle,blue,2",False,9,1,27,hg76,2, False,False,-1.2460938,-0.3400879
28,"circle,blue,2",False,9,2,28,hg76,2, False,False,-1.3369141,-0.30566406
29,"rectangle,yellow,3",False,9,3,29,hg76,2, False,False,-1.5761719,-0.23242188
30,"rectangle,yellow,1",False,9,4,30,hg76,2, False,False,-1.4667969,-0.26342773
31,"rectangle,yellow,1",False,10,0,31,hg76,2, False,False,-0.80078125,-0.59765625
32,"circle,green,2",False,10,1,32,hg76,2, True,False,-1.0136719,-0.45166016
33,"triangle,blue,1",False,10,2,33,hg76,2, False,False,-1.0546875,-0.42919922
34,"circle,blue,3",True,11,0,34,hg76,2, True,True,-0.30615234,-1.3378906
35,"rectangle,yellow,2",False,12,0,35,hg76,2, False,False,-1.0244141,-0.44580078
36,"triangle,green,1",False,12,1,36,hg76,2, False,False,-1.4658203,-0.26293945
37,"rectangle,blue,3",False,12,2,37,hg76,2, False,False,-2.0585938,-0.13696289
38,"circle,yellow,1",False,12,3,38,hg76,2, False,False,-2.0175781,-0.1430664
39,"triangle,yellow,1",False,13,0,39,hg76,2, False,False,-1.2802734,-0.32666016
40,"triangle,green,2",False,13,1,40,hg76,2, True,False,-1.5634766,-0.23547363
41,"triangle,yellow,2",False,13,2,41,hg76,2, False,False,-2.0585938,-0.13696289
42,"rectangle,blue,3",False,13,3,42,hg76,2, False,False,-2.3789062,-0.097595215
43,"circle,blue,1",False,13,4,43,hg76,2, False,False,-2.1132812,-0.12927246
44,"triangle,blue,3",True,14,0,44,hg76,2, False,True,-0.6118164,-0.7836914
45,"circle,green,3",True,14,1,45,hg76,2, True,True,-0.33544922,-1.2578125
46,"triangle,blue,2",True,15,0,46,hg76,2, False,False,-1.1054688,-0.4025879
47,"rectangle,blue,3",True,15,1,47,hg76,2, True,True,-0.29345703,-1.3710938
48,"rectangle,green,3",False,16,0,48,hg76,2, False,False,-1.4423828,-0.2705078
49,"triangle,green,2",False,16,1,49,hg76,2, False,False,-1.9101562,-0.16052246
50,"rectangle,blue,1",False,16,2,50,hg76,2, False,False,-2.1269531,-0.12731934
51,"circle,yellow,2",False,16,3,51,hg76,2, False,False,-2.9589844,-0.053497314
52,"triangle,yellow,2",False,17,0,52,hg76,2, False,False,-0.87109375,-0.54296875
53,"circle,blue,3",False,17,1,53,hg76,2, False,False,-1.8183594,-0.1776123
54,"triangle,yellow,2",True,18,0,54,hg76,2, False,False,-0.96484375,-0.48046875
55,"rectangle,yellow,1",True,18,1,55,hg76,2, False,True,-0.2322998,-1.5761719
56,"circle,blue,3",True,19,0,56,hg76,2, False,False,-0.77490234,-0.61865234
57,"rectangle,blue,3",True,19,1,57,hg76,2, True,True,-0.1116333,-2.2519531
58,"triangle,blue,3",False,20,0,58,hg76,2, False,False,-1.0751953,-0.41845703
59,"circle,yellow,3",False,20,1,59,hg76,2, False,False,-1.9101562,-0.16052246
60,"rectangle,blue,2",False,20,2,60,hg76,2, False,False,-2.3359375,-0.101989746
61,"circle,yellow,2",False,20,3,61,hg76,2, False,False,-3.0488281,-0.048828125
62,"rectangle,green,3",False,21,0,62,hg76,2, False,False,-0.93603516,-0.49853516
63,"triangle,blue,1",False,21,1,63,hg76,2, False,False,-2.3789062,-0.09753418
64,"circle,blue,3",True,22,0,64,hg76,2, False,False,-0.80908203,-0.59033203
65,"rectangle,yellow,3",True,22,1,65,hg76,2, False,True,-0.6044922,-0.7919922
66,"circle,yellow,3",True,22,2,66,hg76,2, True,True,-0.072509766,-2.6660156
67,"triangle,yellow,1",True,23,0,67,hg76,2, True,True,-0.111816406,-2.2519531
68,"triangle,yellow,1",False,24,0,68,hg76,2, False,False,-1.2128906,-0.35375977
69,"circle,yellow,2",False,24,1,69,hg76,2, False,False,-2.6074219,-0.07684326
70,"triangle,blue,3",False,24,2,70,hg76,2, False,False,-2.4648438,-0.08917236
71,"rectangle,blue,2",False,24,3,71,hg76,2, False,False,-3.3183594,-0.03704834
72,"rectangle,green,3",False,24,4,72,hg76,2, False,False,-3.078125,-0.0473938
