,obj,label,set,item_in_set,item_num,concept,listnum,top_ans,mass_ans,true_mass,false_mass
0,"triangle,green,3",False,0,0,0,hg110,2, False,False,-0.7475586,-0.6538086
1,"rectangle,green,1",False,0,1,1,hg110,2, False,False,-1.0664062,-0.4260254
2,"rectangle,green,2",False,0,2,2,hg110,2, True,False,-1.0664062,-0.4255371
3,"triangle,yellow,1",False,0,3,3,hg110,2, True,False,-1.1826172,-0.3696289
4,"triangle,blue,1",False,0,4,4,hg110,2, False,False,-1.2929688,-0.32373047
5,"triangle,yellow,1",False,1,0,5,hg110,2, True,False,-0.90283203,-0.52783203
6,"rectangle,yellow,1",False,1,1,6,hg110,2, True,False,-1.6904297,-0.20568848
7,"rectangle,yellow,3",False,1,2,7,hg110,2, False,False,-1.3154297,-0.3154297
8,"rectangle,blue,2",False,1,3,8,hg110,2, False,False,-1.4560547,-0.26831055
9,"rectangle,yellow,2",False,2,0,9,hg110,2, True,True,-0.6328125,-0.7890625
10,"triangle,green,2",False,3,0,10,hg110,2, False,False,-1.7167969,-0.20153809
11,"circle,blue,2",False,4,0,11,hg110,2, False,False,-1.7929688,-0.18395996
12,"circle,green,1",True,4,1,12,hg110,2, True,False,-2.2109375,-0.11755371
13,"rectangle,green,1",False,5,0,13,hg110,2, False,False,-1.4433594,-0.27124023
14,"triangle,yellow,2",False,5,1,14,hg110,2, False,False,-2.1132812,-0.12963867
15,"circle,yellow,3",False,5,2,15,hg110,2, False,False,-1.7539062,-0.19152832
16,"rectangle,blue,1",False,6,0,16,hg110,2, False,False,-1.8847656,-0.16601562
17,"triangle,yellow,2",False,6,1,17,hg110,2, False,False,-2.140625,-0.12585449
18,"triangle,blue,3",False,7,0,18,hg110,2, False,False,-1.7412109,-0.19433594
19,"triangle,blue,1",False,7,1,19,hg110,2, False,False,-2.2382812,-0.11352539
20,"rectangle,green,3",False,7,2,20,hg110,2, False,False,-2.2246094,-0.115234375
21,"triangle,yellow,2",True,7,3,21,hg110,2, False,False,-3.515625,-0.030670166
22,"triangle,yellow,2",False,8,0,22,hg110,2, True,False,-1.3486328,-0.30200195
23,"circle,blue,2",False,8,1,23,hg110,2, False,False,-1.7412109,-0.19384766
24,"triangle,yellow,3",False,8,2,24,hg110,2, True,False,-1.9511719,-0.15429688
25,"triangle,yellow,3",False,9,0,25,hg110,2, False,False,-1.7539062,-0.19140625
26,"triangle,yellow,1",False,9,1,26,hg110,2, False,False,-2.2382812,-0.11340332
27,"triangle,green,2",False,9,2,27,hg110,2, True,False,-2.1972656,-0.11846924
28,"circle,yellow,1",False,9,3,28,hg110,2, False,False,-2.4355469,-0.09234619
29,"circle,green,3",False,9,4,29,hg110,2, False,False,-1.8183594,-0.17797852
30,"circle,blue,3",False,10,0,30,hg110,2, False,False,-1.5644531,-0.23620605
31,"circle,green,3",False,10,1,31,hg110,2, False,False,-1.9638672,-0.1517334
32,"circle,green,2",False,10,2,32,hg110,2, False,False,-2.3789062,-0.09777832
33,"rectangle,blue,2",False,10,3,33,hg110,2, False,False,-2.5507812,-0.08190918
34,"circle,yellow,3",False,10,4,34,hg110,2, False,False,-2.3085938,-0.10546875
35,"circle,yellow,2",False,11,0,35,hg110,2, False,False,-2.7402344,-0.06750488
36,"rectangle,green,3",False,11,1,36,hg110,2, False,False,-2.6230469,-0.0758667
37,"rectangle,yellow,3",False,11,2,37,hg110,2, False,False,-3.109375,-0.04611206
38,"rectangle,blue,3",False,11,3,38,hg110,2, False,False,-2.7109375,-0.06945801
39,"circle,yellow,3",False,12,0,39,hg110,2, False,False,-2.2949219,-0.107055664
