,obj,label,set,item_in_set,item_num,concept,listnum,top_ans,mass_ans,true_mass,false_mass
0,"circle,yellow,1",False,0,0,0,hg108,2, False,False,-0.8149414,-0.5961914
1,"rectangle,green,3",True,0,1,1,hg108,2, True,False,-0.8203125,-0.5859375
2,"circle,yellow,3",False,0,2,2,hg108,2, False,False,-0.8725586,-0.5444336
3,"triangle,green,2",True,0,3,3,hg108,2, True,True,-0.66552734,-0.72802734
4,"circle,green,2",False,1,0,4,hg108,2, True,True,-0.47338867,-0.9892578
5,"circle,yellow,3",False,1,1,5,hg108,2, False,True,-0.5917969,-0.8105469
6,"rectangle,blue,3",False,2,0,6,hg108,2, False,True,-0.6225586,-0.7788086
7,"triangle,yellow,3",True,2,1,7,hg108,2, True,False,-0.74316406,-0.64941406
8,"rectangle,yellow,3",False,2,2,8,hg108,2, False,False,-0.86328125,-0.55078125
9,"rectangle,green,1",False,2,3,9,hg108,2, True,True,-0.47021484,-0.98583984
10,"triangle,yellow,2",True,3,0,10,hg108,2, True,False,-0.73583984,-0.65771484
11,"triangle,blue,1",False,3,1,11,hg108,2, False,False,-0.95654297,-0.48754883
12,"circle,blue,2",True,3,2,12,hg108,2, False,False,-0.9658203,-0.4814453
13,"circle,yellow,1",True,4,0,13,hg108,2, True,False,-0.89990234,-0.52490234
14,"triangle,green,2",True,4,1,14,hg108,2, False,False,-0.84472656,-0.56347656
15,"circle,blue,3",True,5,0,15,hg108,2, False,True,-0.6015625,-0.8046875
16,"rectangle,blue,2",True,6,0,16,hg108,2, True,False,-0.8544922,-0.5576172
17,"rectangle,blue,3",True,6,1,17,hg108,2, False,False,-0.84472656,-0.56347656
18,"triangle,blue,1",True,6,2,18,hg108,2, False,False,-0.76708984,-0.62646484
19,"triangle,blue,3",True,6,3,19,hg108,2, True,True,-0.36865234,-1.1806641
20,"rectangle,green,3",False,7,0,20,hg108,2, False,False,-0.7265625,-0.6640625
21,"triangle,green,1",True,7,1,21,hg108,2, True,False,-0.9082031,-0.5175781
22,"rectangle,blue,3",False,7,2,22,hg108,2, False,False,-1.0439453,-0.4350586
23,"circle,green,2",True,7,3,23,hg108,2, False,False,-0.8623047,-0.5498047
24,"rectangle,yellow,3",False,7,4,24,hg108,2, False,False,-1.4423828,-0.27075195
25,"circle,yellow,1",True,8,0,25,hg108,2, True,False,-0.7753906,-0.6191406
26,"triangle,yellow,3",False,8,1,26,hg108,2, True,True,-0.68603516,-0.70166016
27,"rectangle,blue,1",True,8,2,27,hg108,2, False,False,-0.8623047,-0.5498047
28,"triangle,green,1",False,8,3,28,hg108,2, False,False,-0.8178711,-0.5834961
29,"rectangle,blue,2",True,9,0,29,hg108,2, True,True,-0.4296875,-1.0546875
30,"circle,blue,2",True,9,1,30,hg108,2, True,True,-0.27807617,-1.4189453
31,"circle,green,3",True,10,0,31,hg108,2, True,True,-0.27124023,-1.4433594
32,"rectangle,yellow,2",False,11,0,32,hg108,2, True,False,-0.8989258,-0.5239258
33,"rectangle,green,3",False,11,1,33,hg108,2, False,False,-0.88964844,-0.53027344
34,"triangle,yellow,1",True,11,2,34,hg108,2, True,True,-0.66308594,-0.72558594
35,"triangle,blue,1",False,12,0,35,hg108,2, True,True,-0.61865234,-0.77490234
36,"rectangle,green,3",True,12,1,36,hg108,2, False,False,-1.4902344,-0.25585938
37,"rectangle,blue,3",False,12,2,37,hg108,2, False,False,-0.85302734,-0.55615234
38,"triangle,yellow,3",True,12,3,38,hg108,2, False,False,-0.80908203,-0.59033203
39,"triangle,blue,2",True,13,0,39,hg108,2, False,True,-0.46899414,-0.9848633
40,"rectangle,yellow,2",True,13,1,40,hg108,2, True,False,-1.0136719,-0.45141602
41,"rectangle,blue,2",False,13,2,41,hg108,2, True,True,-0.16552734,-1.8837891
42,"triangle,blue,3",True,14,0,42,hg108,2, True,True,-0.46313477,-0.9941406
43,"circle,blue,3",True,14,1,43,hg108,2, True,True,-0.38745117,-1.1376953
44,"triangle,blue,2",True,15,0,44,hg108,2, True,True,-0.15661621,-1.9375
45,"triangle,yellow,2",True,16,0,45,hg108,2, True,True,-0.22937012,-1.5888672
46,"circle,blue,2",True,17,0,46,hg108,2, True,True,-0.060668945,-2.8417969
47,"circle,blue,3",True,18,0,47,hg108,2, False,True,-0.5175781,-0.9082031
48,"rectangle,blue,2",False,18,1,48,hg108,2, True,True,-0.48657227,-0.9555664
49,"rectangle,yellow,1",True,18,2,49,hg108,2, True,True,-0.66308594,-0.72558594
50,"triangle,yellow,1",True,18,3,50,hg108,2, True,False,-1.0439453,-0.43481445
51,"circle,blue,2",True,19,0,51,hg108,2, True,True,-0.05407715,-2.9609375
52,"triangle,blue,2",True,20,0,52,hg108,2, False,True,-0.18029785,-1.8056641
53,"circle,yellow,1",True,20,1,53,hg108,2, False,True,-0.40283203,-1.1064453
54,"rectangle,blue,2",True,21,0,54,hg108,2, True,False,-0.70947266,-0.67822266
55,"circle,green,1",True,21,1,55,hg108,2, True,False,-0.72558594,-0.66308594
56,"triangle,blue,3",True,21,2,56,hg108,2, True,True,-0.3725586,-1.1699219
57,"rectangle,blue,1",True,21,3,57,hg108,2, False,True,-0.62597656,-0.76660156
58,"circle,green,1",True,22,0,58,hg108,2, True,True,-0.040863037,-3.2285156
59,"triangle,green,2",False,23,0,59,hg108,2, False,True,-0.32666016,-1.2802734
60,"triangle,green,1",False,23,1,60,hg108,2, False,True,-0.53027344,-0.88964844
61,"triangle,green,3",True,24,0,61,hg108,2, False,False,-0.82666016,-0.57666016
62,"rectangle,yellow,3",False,24,1,62,hg108,2, False,False,-1.40625,-0.28173828
63,"rectangle,green,1",False,24,2,63,hg108,2, False,False,-0.73339844,-0.65527344
64,"rectangle,yellow,1",False,24,3,64,hg108,2, True,False,-0.93603516,-0.4987793
65,"circle,green,3",True,24,4,65,hg108,2, True,True,-0.3095703,-1.3251953
