,obj,label,set,item_in_set,item_num,concept,listnum,top_ans,mass_ans,true_mass,false_mass
0,"rectangle,yellow,3",True,0,0,0,hg71,2, True,True,-0.40942383,-1.1123047
1,"triangle,yellow,2",True,0,1,1,hg71,2, True,True,-0.2998047,-1.3623047
2,"rectangle,blue,2",True,0,2,2,hg71,2, True,True,-0.15991211,-1.9257812
3,"circle,blue,2",True,0,3,3,hg71,2, True,True,-0.20666504,-1.6914062
4,"circle,blue,3",True,1,0,4,hg71,2, True,True,-0.4165039,-1.1044922
5,"rectangle,yellow,3",True,2,0,5,hg71,2, True,True,-0.15820312,-1.9550781
6,"triangle,blue,1",True,2,1,6,hg71,2, True,True,-0.22644043,-1.6171875
7,"circle,yellow,2",True,2,2,7,hg71,2, True,True,-0.026000977,-3.7128906
8,"rectangle,green,1",True,2,3,8,hg71,2, True,True,-0.06842041,-2.7558594
9,"rectangle,blue,3",True,2,4,9,hg71,2, True,True,-0.03970337,-3.2890625
10,"circle,blue,2",True,3,0,10,hg71,2, True,True,-0.074157715,-2.6835938
11,"rectangle,blue,1",True,4,0,11,hg71,2, True,True,-0.091674805,-2.4667969
12,"circle,blue,3",True,4,1,12,hg71,2, True,True,-0.018432617,-4.0507812
13,"triangle,blue,1",True,4,2,13,hg71,2, True,True,-0.014251709,-4.3125
14,"triangle,yellow,3",True,4,3,14,hg71,2, True,True,-0.022094727,-3.8808594
15,"circle,green,1",True,5,0,15,hg71,2, True,True,-0.045684814,-3.1542969
16,"rectangle,yellow,2",False,5,1,16,hg71,2, True,True,-0.015510559,-4.21875
17,"rectangle,blue,2",True,5,2,17,hg71,2, False,False,-1.1386719,-0.38891602
18,"triangle,yellow,2",True,5,3,18,hg71,2, True,True,-0.5913086,-0.8100586
19,"rectangle,yellow,1",False,5,4,19,hg71,2, True,True,-0.61328125,-0.78515625
20,"circle,green,2",True,6,0,20,hg71,2, True,True,-0.1619873,-1.9121094
21,"rectangle,green,3",True,6,1,21,hg71,2, True,True,-0.15917969,-1.9248047
22,"rectangle,yellow,3",True,7,0,22,hg71,2, True,True,-0.1842041,-1.7939453
23,"rectangle,blue,1",True,7,1,23,hg71,2, True,True,-0.2142334,-1.6513672
24,"circle,yellow,2",True,7,2,24,hg71,2, True,True,-0.09088135,-2.4511719
25,"triangle,blue,3",True,7,3,25,hg71,2, True,True,-0.085754395,-2.5078125
26,"triangle,green,3",True,7,4,26,hg71,2, True,True,-0.041656494,-3.2128906
27,"circle,blue,1",True,8,0,27,hg71,2, True,True,-0.22998047,-1.5888672
28,"rectangle,blue,2",True,8,1,28,hg71,2, True,True,-0.3100586,-1.3251953
29,"triangle,yellow,2",True,8,2,29,hg71,2, True,True,-0.07714844,-2.609375
30,"triangle,green,1",True,8,3,30,hg71,2, True,True,-0.06451416,-2.7832031
31,"rectangle,green,1",True,9,0,31,hg71,2, True,True,-0.119018555,-2.1972656
32,"circle,blue,3",True,9,1,32,hg71,2, True,True,-0.05142212,-3.0039062
33,"circle,blue,2",True,10,0,33,hg71,2, True,True,-0.039520264,-3.2734375
34,"rectangle,green,2",True,11,0,34,hg71,2, True,True,-0.19421387,-1.7412109
35,"circle,yellow,3",True,11,1,35,hg71,2, True,True,-0.09637451,-2.3925781
36,"triangle,yellow,1",True,11,2,36,hg71,2, True,True,-0.064453125,-2.7832031
37,"triangle,green,3",True,11,3,37,hg71,2, True,True,-0.012016296,-4.4492188
38,"triangle,yellow,1",True,12,0,38,hg71,2, True,True,-0.08343506,-2.5371094
39,"rectangle,green,2",True,12,1,39,hg71,2, True,True,-0.033081055,-3.4394531
40,"rectangle,blue,2",True,13,0,40,hg71,2, True,True,-0.019851685,-3.9570312
41,"circle,green,2",True,14,0,41,hg71,2, True,True,-0.12213135,-2.1699219
42,"rectangle,blue,1",True,14,1,42,hg71,2, True,True,-0.09777832,-2.3789062
43,"rectangle,yellow,3",True,14,2,43,hg71,2, True,True,-0.064331055,-2.7832031
44,"rectangle,green,2",True,15,0,44,hg71,2, True,True,-0.011657715,-4.4960938
45,"rectangle,blue,3",False,16,0,45,hg71,2, True,True,-0.06951904,-2.7109375
46,"rectangle,blue,2",False,16,1,46,hg71,2, True,True,-0.25634766,-1.4912109
47,"rectangle,yellow,2",True,17,0,47,hg71,2, True,True,-0.16113281,-1.9111328
48,"circle,blue,1",True,18,0,48,hg71,2, True,True,-0.116882324,-2.2109375
49,"triangle,green,3",True,18,1,49,hg71,2, True,True,-0.05697632,-2.9003906
50,"triangle,blue,1",True,18,2,50,hg71,2, True,True,-0.040161133,-3.2441406
51,"rectangle,blue,3",True,18,3,51,hg71,2, True,True,-0.060516357,-2.8417969
52,"triangle,blue,1",True,19,0,52,hg71,2, True,True,-0.10235596,-2.3359375
53,"circle,blue,1",False,19,1,53,hg71,2, True,True,-0.06726074,-2.7382812
54,"circle,yellow,2",True,19,2,54,hg71,2, False,False,-0.70996094,-0.67871094
55,"circle,blue,3",False,19,3,55,hg71,2, False,True,-0.4296875,-1.0546875
56,"triangle,yellow,2",False,20,0,56,hg71,2, True,True,-0.27441406,-1.4306641
57,"rectangle,yellow,1",True,20,1,57,hg71,2, False,False,-1.1484375,-0.3828125
58,"triangle,yellow,3",False,20,2,58,hg71,2, False,True,-0.6118164,-0.7836914
59,"circle,yellow,1",True,20,3,59,hg71,2, True,True,-0.51171875,-0.91796875
60,"rectangle,blue,3",True,20,4,60,hg71,2, False,False,-0.84472656,-0.56347656
61,"triangle,green,1",True,21,0,61,hg71,2, False,True,-0.29370117,-1.3720703
62,"circle,green,3",True,21,1,62,hg71,2, True,True,-0.34448242,-1.2353516
63,"rectangle,yellow,3",True,21,2,63,hg71,2, True,True,-0.29345703,-1.3720703
64,"triangle,blue,2",False,21,3,64,hg71,2, False,True,-0.35375977,-1.2128906
65,"triangle,blue,3",False,21,4,65,hg71,2, True,False,-0.9746094,-0.47485352
66,"triangle,blue,2",True,22,0,66,hg71,2, False,True,-0.53027344,-0.88964844
67,"circle,green,2",True,22,1,67,hg71,2, True,True,-0.47485352,-0.9746094
68,"circle,blue,2",True,22,2,68,hg71,2, True,True,-0.35839844,-1.2021484
69,"triangle,yellow,1",False,23,0,69,hg71,2, True,True,-0.3400879,-1.2460938
70,"rectangle,yellow,1",True,23,1,70,hg71,2, False,True,-0.62597656,-0.76660156
71,"circle,yellow,3",True,23,2,71,hg71,2, True,True,-0.5834961,-0.8178711
72,"circle,green,1",True,23,3,72,hg71,2, True,True,-0.59033203,-0.80908203
73,"triangle,yellow,3",False,23,4,73,hg71,2, False,False,-1.7148438,-0.19921875
74,"rectangle,blue,1",True,24,0,74,hg71,2, True,True,-0.35375977,-1.2128906
75,"triangle,green,2",True,24,1,75,hg71,2, False,True,-0.46875,-0.984375
76,"triangle,yellow,2",True,24,2,76,hg71,2, True,True,-0.27783203,-1.4189453
77,"circle,green,2",True,24,3,77,hg71,2, True,True,-0.1607666,-1.9111328
