,obj,label,set,item_in_set,item_num,concept,listnum,top_ans,mass_ans,true_mass,false_mass
0,"circle,blue,2",True,0,0,0,hg68,2, True,True,-0.39794922,-1.1328125
1,"circle,blue,1",True,0,1,1,hg68,2, True,False,-0.8955078,-0.5361328
2,"triangle,blue,3",False,1,0,2,hg68,2, True,True,-0.41601562,-1.1035156
3,"circle,blue,1",True,1,1,3,hg68,2, False,False,-0.82128906,-0.58691406
4,"triangle,yellow,1",False,1,2,4,hg68,2, True,True,-0.56591797,-0.84716797
5,"rectangle,green,1",False,2,0,5,hg68,2, True,True,-0.5805664,-0.8305664
6,"rectangle,blue,2",False,2,1,6,hg68,2, True,True,-0.6796875,-0.7109375
7,"triangle,green,2",True,2,2,7,hg68,2, False,True,-0.6274414,-0.7680664
8,"rectangle,yellow,3",False,2,3,8,hg68,2, False,False,-0.8027344,-0.5996094
9,"rectangle,yellow,2",True,3,0,9,hg68,2, False,False,-0.76904297,-0.62841797
10,"circle,blue,3",True,3,1,10,hg68,2, False,False,-1.0048828,-0.45825195
11,"triangle,green,3",True,3,2,11,hg68,2, True,True,-0.4819336,-0.9663086
12,"circle,green,1",True,4,0,12,hg68,2, True,True,-0.5786133,-0.8286133
13,"circle,green,2",True,4,1,13,hg68,2, True,True,-0.4873047,-0.9560547
14,"rectangle,yellow,2",True,5,0,14,hg68,2, False,True,-0.35717773,-1.2167969
15,"triangle,yellow,3",True,6,0,15,hg68,2, True,True,-0.3935547,-1.1279297
16,"circle,yellow,2",True,6,1,16,hg68,2, True,True,-0.31445312,-1.3144531
17,"rectangle,blue,3",False,7,0,17,hg68,2, False,False,-0.75146484,-0.64208984
18,"triangle,green,1",True,7,1,18,hg68,2, False,False,-0.7426758,-0.6489258
19,"rectangle,green,1",False,7,2,19,hg68,2, False,True,-0.68652344,-0.70214844
20,"rectangle,blue,2",False,7,3,20,hg68,2, False,False,-0.82714844,-0.57714844
21,"circle,green,2",True,8,0,21,hg68,2, True,True,-0.05795288,-2.9023438
22,"rectangle,green,3",True,9,0,22,hg68,2, True,True,-0.48095703,-0.96533203
23,"circle,yellow,1",True,9,1,23,hg68,2, True,True,-0.36328125,-1.1914062
24,"triangle,blue,3",True,10,0,24,hg68,2, True,False,-0.82714844,-0.57714844
25,"rectangle,blue,3",False,10,1,25,hg68,2, True,True,-0.61865234,-0.77490234
26,"rectangle,green,2",False,10,2,26,hg68,2, False,False,-0.9941406,-0.46313477
27,"circle,blue,3",True,10,3,27,hg68,2, True,False,-0.87158203,-0.54345703
28,"triangle,green,1",False,11,0,28,hg68,2, True,True,-0.53027344,-0.88964844
29,"rectangle,blue,2",True,11,1,29,hg68,2, False,False,-1.1591797,-0.3774414
30,"triangle,green,3",False,11,2,30,hg68,2, True,True,-0.38256836,-1.1484375
31,"triangle,yellow,1",False,11,3,31,hg68,2, False,True,-0.67822266,-0.70947266
32,"rectangle,yellow,3",False,12,0,32,hg68,2, False,True,-0.60498047,-0.79248047
33,"rectangle,blue,1",False,12,1,33,hg68,2, False,False,-0.82666016,-0.57666016
34,"triangle,yellow,2",True,12,2,34,hg68,2, True,True,-0.5175781,-0.9082031
35,"rectangle,yellow,2",False,12,3,35,hg68,2, False,True,-0.48657227,-0.9555664
36,"circle,blue,1",True,12,4,36,hg68,2, True,True,-0.5566406,-0.8535156
37,"rectangle,yellow,2",True,13,0,37,hg68,2, True,True,-0.07543945,-2.6386719
38,"circle,green,3",True,14,0,38,hg68,2, True,True,-0.5908203,-0.8095703
39,"triangle,yellow,2",False,14,1,39,hg68,2, False,False,-0.73339844,-0.65527344
40,"rectangle,yellow,3",True,14,2,40,hg68,2, False,False,-1.2021484,-0.3581543
41,"triangle,blue,3",False,14,3,41,hg68,2, False,False,-0.96484375,-0.48046875
42,"rectangle,blue,2",True,15,0,42,hg68,2, False,False,-0.93652344,-0.4987793
43,"rectangle,blue,1",True,15,1,43,hg68,2, True,False,-0.87109375,-0.54296875
44,"triangle,yellow,1",True,15,2,44,hg68,2, False,False,-1.3369141,-0.30541992
45,"circle,blue,1",True,15,3,45,hg68,2, True,True,-0.2524414,-1.5029297
