,obj,label,set,item_in_set,item_num,concept,listnum,top_ans,mass_ans,true_mass,false_mass
0,"circle,blue,3",True,0,0,0,hg111,2, True,True,-0.66503906,-0.74316406
1,"triangle,blue,2",False,1,0,1,hg111,2, True,True,-0.36669922,-1.2421875
2,"rectangle,blue,2",True,1,1,2,hg111,2, False,True,-0.6748047,-0.7216797
3,"circle,yellow,3",True,1,2,3,hg111,2, False,False,-0.71435547,-0.68310547
4,"circle,yellow,2",True,1,3,4,hg111,2, True,False,-0.85546875,-0.55859375
5,"triangle,yellow,2",False,1,4,5,hg111,2, False,False,-1.2158203,-0.3564453
6,"triangle,blue,3",False,2,0,6,hg111,2, False,True,-0.54785156,-0.87597656
7,"circle,yellow,1",False,2,1,7,hg111,2, True,True,-0.66503906,-0.72753906
8,"triangle,yellow,3",False,2,2,8,hg111,2, True,True,-0.5917969,-0.8105469
9,"circle,blue,1",False,2,3,9,hg111,2, False,True,-0.51953125,-0.91015625
10,"triangle,yellow,2",False,2,4,10,hg111,2, True,True,-0.5517578,-0.8642578
11,"triangle,yellow,3",False,3,0,11,hg111,2, True,True,-0.67333984,-0.72021484
12,"triangle,green,1",False,3,1,12,hg111,2, False,False,-0.98535156,-0.4699707
13,"rectangle,green,2",True,3,2,13,hg111,2, True,False,-0.9277344,-0.5058594
14,"circle,green,3",True,3,3,14,hg111,2, True,True,-0.6274414,-0.7680664
15,"circle,yellow,2",True,4,0,15,hg111,2, True,False,-0.89990234,-0.52490234
16,"triangle,green,3",True,4,1,16,hg111,2, False,False,-0.9560547,-0.48706055
17,"rectangle,blue,2",True,4,2,17,hg111,2, False,False,-0.7260742,-0.6635742
18,"triangle,yellow,2",False,5,0,18,hg111,2, False,False,-1.0546875,-0.43017578
19,"triangle,blue,1",False,5,1,19,hg111,2, False,False,-1.5390625,-0.24267578
20,"rectangle,green,2",True,5,2,20,hg111,2, False,True,-0.46923828,-0.9848633
21,"triangle,yellow,3",False,5,3,21,hg111,2, False,False,-1.2685547,-0.33129883
22,"triangle,blue,2",False,6,0,22,hg111,2, True,False,-1.1914062,-0.36376953
23,"rectangle,blue,1",False,6,1,23,hg111,2, False,False,-1.5146484,-0.24926758
24,"triangle,green,3",False,6,2,24,hg111,2, True,True,-0.57666016,-0.82666016
25,"rectangle,green,3",False,6,3,25,hg111,2, True,False,-0.96533203,-0.48095703
26,"rectangle,yellow,3",False,6,4,26,hg111,2, False,False,-1.5029297,-0.2529297
27,"circle,blue,2",False,7,0,27,hg111,2, False,False,-0.8095703,-0.5908203
28,"triangle,green,3",True,7,1,28,hg111,2, False,False,-1.2685547,-0.3310547
29,"triangle,green,2",True,7,2,29,hg111,2, True,False,-0.984375,-0.46899414
30,"circle,green,1",False,7,3,30,hg111,2, True,True,-0.6118164,-0.7836914
31,"circle,blue,3",False,7,4,31,hg111,2, False,False,-1.1591797,-0.37768555
32,"rectangle,blue,1",True,8,0,32,hg111,2, False,False,-0.9560547,-0.4873047
33,"circle,blue,3",True,8,1,33,hg111,2, True,True,-0.33129883,-1.2685547
34,"circle,yellow,1",True,9,0,34,hg111,2, False,False,-0.9848633,-0.46899414
35,"triangle,green,2",False,9,1,35,hg111,2, True,True,-0.65527344,-0.73339844
36,"rectangle,green,2",True,9,2,36,hg111,2, True,True,-0.5366211,-0.8803711
37,"triangle,blue,2",False,9,3,37,hg111,2, False,False,-1.9111328,-0.1607666
38,"triangle,green,1",True,10,0,38,hg111,2, True,False,-0.7836914,-0.6118164
39,"circle,green,2",True,10,1,39,hg111,2, True,True,-0.45166016,-1.0136719
40,"triangle,green,2",True,10,2,40,hg111,2, True,True,-0.55615234,-0.85302734
41,"rectangle,green,3",True,10,3,41,hg111,2, True,True,-0.27807617,-1.4189453
42,"circle,blue,2",True,11,0,42,hg111,2, True,True,-0.5175781,-0.9082031
43,"rectangle,blue,3",True,11,1,43,hg111,2, False,True,-0.24572754,-1.5273438
44,"rectangle,blue,3",True,12,0,44,hg111,2, False,True,-0.5498047,-0.8623047
45,"triangle,blue,3",False,12,1,45,hg111,2, True,True,-0.68603516,-0.70166016
46,"triangle,yellow,1",False,12,2,46,hg111,2, False,False,-1.7666016,-0.18823242
47,"circle,green,2",False,13,0,47,hg111,2, True,True,-0.4296875,-1.0546875
48,"triangle,yellow,3",True,13,1,48,hg111,2, False,False,-1.2353516,-0.34448242
49,"circle,blue,1",False,13,2,49,hg111,2, True,False,-1.2236328,-0.34887695
50,"circle,yellow,2",False,13,3,50,hg111,2, False,False,-0.73339844,-0.65527344
51,"triangle,yellow,1",True,13,4,51,hg111,2, False,False,-1.9375,-0.15600586
52,"rectangle,blue,2",True,14,0,52,hg111,2, False,True,-0.45751953,-1.0039062
53,"rectangle,blue,3",True,14,1,53,hg111,2, True,True,-0.24902344,-1.5146484
54,"rectangle,blue,1",True,14,2,54,hg111,2, True,True,-0.45166016,-1.0136719
55,"triangle,blue,1",True,14,3,55,hg111,2, True,False,-1.0546875,-0.42944336
56,"circle,green,3",True,14,4,56,hg111,2, False,True,-0.4868164,-0.9555664
57,"rectangle,blue,1",True,15,0,57,hg111,2, True,True,-0.087768555,-2.4941406
58,"triangle,blue,2",True,16,0,58,hg111,2, True,True,-0.68603516,-0.70166016
59,"rectangle,green,2",True,16,1,59,hg111,2, True,True,-0.05050659,-3.0195312
60,"rectangle,yellow,3",False,17,0,60,hg111,2, True,False,-0.7919922,-0.6044922
61,"triangle,yellow,1",False,17,1,61,hg111,2, False,False,-1.3486328,-0.30126953
62,"rectangle,blue,1",False,17,2,62,hg111,2, True,False,-1.1699219,-0.3725586
63,"triangle,blue,2",False,17,3,63,hg111,2, False,False,-1.8310547,-0.17504883
64,"circle,green,2",True,18,0,64,hg111,2, True,True,-0.42382812,-1.0644531
65,"rectangle,green,1",True,18,1,65,hg111,2, True,True,-0.36767578,-1.1806641
66,"triangle,green,3",True,18,2,66,hg111,2, True,True,-0.12927246,-2.1132812
67,"rectangle,yellow,1",False,19,0,67,hg111,2, True,False,-1.0751953,-0.41870117
68,"triangle,blue,1",False,19,1,68,hg111,2, False,False,-1.5263672,-0.24560547
69,"triangle,green,1",False,19,2,69,hg111,2, False,False,-1.6005859,-0.22583008
70,"circle,yellow,3",True,19,3,70,hg111,2, False,False,-1.2353516,-0.34423828
71,"rectangle,green,1",False,19,4,71,hg111,2, True,True,-0.42382812,-1.0644531
72,"triangle,green,2",True,20,0,72,hg111,2, False,False,-0.8178711,-0.5834961
73,"circle,yellow,1",False,20,1,73,hg111,2, True,False,-0.80908203,-0.59033203
74,"rectangle,yellow,1",False,20,2,74,hg111,2, False,False,-1.9775391,-0.14941406
75,"rectangle,blue,1",False,20,3,75,hg111,2, False,False,-1.6386719,-0.21655273
76,"circle,blue,1",False,20,4,76,hg111,2, False,False,-2.0722656,-0.13500977
77,"rectangle,yellow,2",False,21,0,77,hg111,2, True,True,-0.57666016,-0.82666016
78,"rectangle,green,2",False,21,1,78,hg111,2, True,True,-0.5834961,-0.8178711
79,"circle,blue,2",True,21,2,79,hg111,2, False,False,-1.3486328,-0.30126953
80,"triangle,blue,1",True,21,3,80,hg111,2, True,False,-1.3027344,-0.3178711
81,"triangle,blue,3",True,22,0,81,hg111,2, False,False,-0.71728516,-0.67041016
82,"triangle,blue,2",True,22,1,82,hg111,2, True,True,-0.32641602,-1.2792969
83,"rectangle,yellow,2",True,23,0,83,hg111,2, False,False,-0.76660156,-0.62597656
84,"triangle,green,3",True,23,1,84,hg111,2, True,True,-0.10205078,-2.3359375
85,"circle,green,1",False,24,0,85,hg111,2, True,False,-0.87109375,-0.54296875
86,"circle,blue,1",False,24,1,86,hg111,2, False,False,-2.1132812,-0.12915039
