,obj,label,set,item_in_set,item_num,concept,listnum,top_ans,mass_ans,true_mass,false_mass
0,"triangle,yellow,2",False,0,0,0,hg46,2, False,True,-0.6928711,-0.7084961
1,"circle,blue,3",True,1,0,1,hg46,2, False,False,-0.7998047,-0.6123047
2,"triangle,blue,2",True,1,1,2,hg46,2, True,False,-1.0673828,-0.42651367
3,"triangle,yellow,3",False,1,2,3,hg46,2, True,False,-0.9868164,-0.4711914
4,"rectangle,green,1",False,1,3,4,hg46,2, False,False,-0.89160156,-0.53222656
5,"rectangle,yellow,1",False,1,4,5,hg46,2, True,False,-1.015625,-0.45336914
6,"rectangle,green,1",False,2,0,6,hg46,2, True,False,-0.9589844,-0.48999023
7,"triangle,yellow,1",False,2,1,7,hg46,2, False,False,-1.0458984,-0.4362793
8,"triangle,yellow,3",False,2,2,8,hg46,2, False,False,-1.1289062,-0.39404297
9,"rectangle,yellow,2",False,3,0,9,hg46,2, True,False,-1.015625,-0.45336914
10,"triangle,blue,2",True,3,1,10,hg46,2, False,False,-0.9848633,-0.46948242
11,"triangle,green,3",False,4,0,11,hg46,2, False,False,-1.2246094,-0.35009766
12,"circle,yellow,3",False,4,1,12,hg46,2, False,False,-1.4667969,-0.26367188
13,"circle,green,2",False,5,0,13,hg46,2, False,False,-1.0966797,-0.40942383
14,"rectangle,yellow,3",False,5,1,14,hg46,2, True,False,-0.76708984,-0.62646484
15,"circle,blue,3",True,5,2,15,hg46,2, True,True,-0.5053711,-0.9272461
16,"circle,yellow,2",False,5,3,16,hg46,2, False,False,-1.5273438,-0.24584961
17,"circle,green,3",False,5,4,17,hg46,2, False,False,-1.3369141,-0.3059082
18,"circle,green,3",False,6,0,18,hg46,2, False,False,-1.6269531,-0.22033691
19,"rectangle,yellow,2",False,6,1,19,hg46,2, False,False,-1.6513672,-0.21386719
20,"circle,green,1",False,6,2,20,hg46,2, False,False,-1.9238281,-0.1586914
21,"rectangle,yellow,1",False,6,3,21,hg46,2, False,False,-2.0722656,-0.1352539
22,"triangle,green,1",False,6,4,22,hg46,2, False,False,-1.4667969,-0.26367188
23,"circle,blue,2",True,7,0,23,hg46,2, False,False,-0.79248047,-0.60498047
24,"triangle,yellow,2",False,7,1,24,hg46,2, False,False,-0.8803711,-0.5366211
25,"rectangle,green,2",False,7,2,25,hg46,2, False,False,-1.8056641,-0.18029785
26,"rectangle,blue,1",True,7,3,26,hg46,2, True,False,-2.4785156,-0.088134766
27,"circle,yellow,2",False,7,4,27,hg46,2, False,False,-2.1269531,-0.1274414
28,"circle,blue,3",True,8,0,28,hg46,2, False,True,-0.40820312,-1.0957031
29,"triangle,blue,1",False,8,1,29,hg46,2, True,False,-1.0439453,-0.4350586
30,"rectangle,yellow,1",False,8,2,30,hg46,2, False,False,-1.6513672,-0.21374512
31,"circle,blue,1",True,8,3,31,hg46,2, False,False,-1.4189453,-0.27783203
32,"rectangle,blue,1",False,8,4,32,hg46,2, False,False,-0.72558594,-0.66308594
33,"triangle,yellow,3",False,9,0,33,hg46,2, False,False,-2.7539062,-0.06640625
34,"triangle,green,1",False,9,1,34,hg46,2, False,False,-2.0722656,-0.13500977
35,"rectangle,blue,3",True,9,2,35,hg46,2, False,True,-0.54296875,-0.87109375
36,"circle,yellow,2",False,10,0,36,hg46,2, False,False,-2.2949219,-0.10681152
37,"rectangle,yellow,1",False,10,1,37,hg46,2, False,False,-1.7402344,-0.19348145
38,"rectangle,blue,3",True,11,0,38,hg46,2, True,True,-0.22607422,-1.6015625
39,"rectangle,yellow,3",False,11,1,39,hg46,2, False,False,-1.3945312,-0.2854004
40,"rectangle,blue,3",True,12,0,40,hg46,2, True,True,-0.15002441,-1.9785156
41,"circle,green,2",False,12,1,41,hg46,2, True,False,-1.2578125,-0.33544922
42,"triangle,blue,3",True,12,2,42,hg46,2, False,False,-0.88964844,-0.53027344
43,"circle,yellow,1",False,12,3,43,hg46,2, False,False,-1.40625,-0.28173828
44,"triangle,green,2",False,12,4,44,hg46,2, False,False,-1.7275391,-0.19628906
45,"rectangle,yellow,3",False,13,0,45,hg46,2, False,False,-2.9453125,-0.054504395
46,"triangle,green,2",False,13,1,46,hg46,2, False,False,-1.5146484,-0.24890137
47,"triangle,blue,2",True,14,0,47,hg46,2, True,False,-1.1054688,-0.40283203
48,"triangle,green,3",False,14,1,48,hg46,2, False,False,-2.1132812,-0.12915039
49,"circle,yellow,2",False,14,2,49,hg46,2, False,False,-3.4550781,-0.032348633
50,"rectangle,yellow,1",False,14,3,50,hg46,2, False,False,-2.796875,-0.06323242
51,"rectangle,blue,2",True,15,0,51,hg46,2, False,False,-1.9912109,-0.14733887
52,"circle,green,3",False,15,1,52,hg46,2, False,False,-1.6767578,-0.20751953
53,"rectangle,yellow,3",False,15,2,53,hg46,2, False,False,-2.265625,-0.109802246
54,"circle,blue,2",True,15,3,54,hg46,2, False,True,-0.5629883,-0.8442383
55,"rectangle,blue,3",True,16,0,55,hg46,2, True,True,-0.015808105,-4.203125
56,"rectangle,blue,2",True,17,0,56,hg46,2, True,True,-0.103759766,-2.3222656
57,"rectangle,blue,3",True,17,1,57,hg46,2, True,True,-0.113220215,-2.2382812
58,"triangle,yellow,2",False,18,0,58,hg46,2, False,False,-1.6005859,-0.22607422
59,"rectangle,yellow,3",False,18,1,59,hg46,2, False,False,-2.7675781,-0.06512451
60,"rectangle,yellow,1",False,18,2,60,hg46,2, False,False,-2.9902344,-0.051879883
61,"rectangle,green,3",False,18,3,61,hg46,2, False,False,-1.5146484,-0.2487793
