,obj,label,set,item_in_set,item_num,concept,listnum,top_ans,mass_ans,true_mass,false_mass
0,"triangle,yellow,3",False,0,0,0,hg64,2, False,False,-0.78808594,-0.61621094
1,"triangle,green,3",False,0,1,1,hg64,2, False,False,-1.0351562,-0.44140625
2,"rectangle,yellow,3",True,0,2,2,hg64,2, False,False,-0.79296875,-0.60546875
3,"circle,green,3",True,0,3,3,hg64,2, False,True,-0.578125,-0.828125
4,"triangle,green,2",False,0,4,4,hg64,2, False,False,-0.9863281,-0.47070312
5,"triangle,green,3",True,1,0,5,hg64,2, True,True,-0.6455078,-0.7548828
6,"circle,green,3",False,1,1,6,hg64,2, True,True,-0.22705078,-1.6015625
7,"circle,blue,2",False,1,2,7,hg64,2, False,False,-0.92822266,-0.50634766
8,"circle,blue,1",False,1,3,8,hg64,2, True,True,-0.65722656,-0.73535156
9,"rectangle,yellow,1",False,2,0,9,hg64,2, False,False,-0.8847656,-0.5410156
10,"rectangle,blue,3",False,2,1,10,hg64,2, True,False,-0.7348633,-0.6567383
11,"triangle,blue,1",True,2,2,11,hg64,2, True,True,-0.58496094,-0.81933594
12,"circle,blue,3",True,3,0,12,hg64,2, True,True,-0.53222656,-0.90722656
13,"triangle,yellow,1",False,4,0,13,hg64,2, False,False,-1.1933594,-0.36499023
14,"rectangle,blue,2",False,4,1,14,hg64,2, True,False,-1.1914062,-0.3635254
15,"triangle,green,3",False,4,2,15,hg64,2, True,False,-0.94628906,-0.49316406
16,"circle,blue,3",True,4,3,16,hg64,2, True,True,-0.5058594,-0.9277344
17,"rectangle,yellow,2",False,4,4,17,hg64,2, False,False,-0.80126953,-0.59814453
18,"rectangle,blue,3",False,5,0,18,hg64,2, False,False,-0.94677734,-0.4934082
19,"rectangle,blue,2",False,5,1,19,hg64,2, True,False,-1.2578125,-0.33569336
20,"triangle,yellow,2",True,5,2,20,hg64,2, False,False,-1.0751953,-0.41870117
21,"circle,green,2",True,5,3,21,hg64,2, False,False,-1.1269531,-0.39282227
22,"rectangle,green,1",False,5,4,22,hg64,2, True,False,-1.8056641,-0.18066406
23,"triangle,green,2",True,6,0,23,hg64,2, False,False,-1.3369141,-0.3059082
24,"circle,blue,1",False,6,1,24,hg64,2, False,False,-1.6015625,-0.22619629
25,"circle,green,2",False,6,2,25,hg64,2, False,False,-1.1064453,-0.40283203
26,"rectangle,yellow,3",True,6,3,26,hg64,2, False,False,-0.9555664,-0.4868164
27,"circle,blue,3",False,6,4,27,hg64,2, False,False,-1.4423828,-0.2705078
28,"circle,green,1",False,7,0,28,hg64,2, False,False,-1.1279297,-0.3930664
29,"circle,green,2",False,7,1,29,hg64,2, False,False,-1.2802734,-0.32666016
30,"triangle,green,1",True,7,2,30,hg64,2, True,True,-0.3400879,-1.2460938
31,"triangle,blue,3",True,8,0,31,hg64,2, True,True,-0.49316406,-0.94628906
32,"circle,blue,3",True,8,1,32,hg64,2, True,False,-0.7416992,-0.6479492
33,"rectangle,green,3",False,9,0,33,hg64,2, False,False,-1.2246094,-0.34936523
34,"circle,yellow,2",True,9,1,34,hg64,2, False,False,-1.40625,-0.28173828
35,"rectangle,yellow,1",False,9,2,35,hg64,2, False,False,-1.3710938,-0.29345703
36,"triangle,green,1",True,9,3,36,hg64,2, False,False,-1.2128906,-0.35375977
37,"triangle,blue,2",True,10,0,37,hg64,2, True,True,-0.46435547,-0.99560547
38,"triangle,green,2",False,11,0,38,hg64,2, False,False,-1.0341797,-0.4404297
39,"rectangle,blue,1",False,11,1,39,hg64,2, False,False,-1.5273438,-0.24560547
40,"circle,green,1",True,11,2,40,hg64,2, False,False,-1.3710938,-0.29345703
