,obj,label,set,item_in_set,item_num,concept,listnum,top_ans,mass_ans,true_mass,false_mass
0,"circle,blue,1",False,0,0,0,hg63,2, True,False,-0.82421875,-0.58984375
1,"triangle,yellow,2",False,0,1,1,hg63,2, True,False,-1.1621094,-0.38110352
2,"rectangle,yellow,2",False,1,0,2,hg63,2, True,False,-1.0195312,-0.4572754
3,"circle,green,3",False,1,1,3,hg63,2, False,False,-1.4101562,-0.2849121
4,"circle,blue,1",False,1,2,4,hg63,2, False,False,-1.5292969,-0.24816895
5,"rectangle,yellow,3",False,2,0,5,hg63,2, False,False,-1.4101562,-0.2854004
6,"circle,green,2",False,2,1,6,hg63,2, True,False,-1.9658203,-0.15319824
7,"circle,blue,2",False,3,0,7,hg63,2, False,False,-1.4697266,-0.26635742
8,"rectangle,yellow,3",True,3,1,8,hg63,2, False,False,-2.1152344,-0.13049316
9,"circle,yellow,1",True,3,2,9,hg63,2, True,False,-1.1289062,-0.39501953
10,"triangle,green,3",True,4,0,10,hg63,2, True,False,-1.2597656,-0.33813477
11,"circle,blue,2",True,4,1,11,hg63,2, False,False,-0.86376953,-0.55126953
12,"circle,green,1",True,4,2,12,hg63,2, False,True,-0.57177734,-0.83740234
13,"rectangle,blue,2",True,4,3,13,hg63,2, False,True,-0.57177734,-0.83740234
14,"rectangle,yellow,1",False,4,4,14,hg63,2, True,True,-0.28027344,-1.4208984
15,"triangle,yellow,2",True,5,0,15,hg63,2, False,False,-0.7192383,-0.6723633
16,"rectangle,blue,3",False,5,1,16,hg63,2, True,True,-0.48168945,-0.9663086
17,"circle,yellow,1",True,5,2,17,hg63,2, False,False,-0.97558594,-0.4753418
18,"triangle,green,2",False,5,3,18,hg63,2, True,True,-0.55029297,-0.86279297
19,"rectangle,yellow,1",True,5,4,19,hg63,2, False,False,-0.9658203,-0.4814453
20,"circle,yellow,3",False,6,0,20,hg63,2, False,False,-0.71191406,-0.68066406
21,"circle,green,1",False,7,0,21,hg63,2, True,False,-0.97558594,-0.47558594
22,"triangle,yellow,1",False,7,1,22,hg63,2, False,False,-1.4423828,-0.27075195
23,"circle,blue,3",True,8,0,23,hg63,2, True,False,-0.8720703,-0.5439453
24,"triangle,blue,3",True,8,1,24,hg63,2, True,True,-0.52441406,-0.89941406
25,"triangle,yellow,2",False,8,2,25,hg63,2, True,True,-0.6557617,-0.7338867
26,"rectangle,blue,3",False,9,0,26,hg63,2, False,False,-0.8359375,-0.5703125
27,"circle,green,3",True,9,1,27,hg63,2, True,False,-1.1269531,-0.39257812
28,"triangle,green,1",True,9,2,28,hg63,2, True,False,-0.69384766,-0.69384766
29,"circle,blue,3",False,10,0,29,hg63,2, True,True,-0.51171875,-0.91796875
30,"circle,yellow,2",False,10,1,30,hg63,2, False,False,-0.984375,-0.46899414
31,"rectangle,green,1",True,10,2,31,hg63,2, True,False,-1.1064453,-0.40283203
32,"circle,green,2",True,10,3,32,hg63,2, True,True,-0.640625,-0.75
