,obj,label,set,item_in_set,item_num,concept,listnum,top_ans,mass_ans,true_mass,false_mass
0,"triangle,green,3",True,0,0,0,hg45,2, False,True,-0.578125,-0.890625
1,"triangle,green,1",True,1,0,1,hg45,2, False,False,-0.76464844,-0.63964844
2,"triangle,yellow,1",True,1,1,2,hg45,2, False,False,-0.89208984,-0.53271484
3,"circle,yellow,1",True,1,2,3,hg45,2, True,False,-0.96777344,-0.48364258
4,"triangle,blue,3",True,2,0,4,hg45,2, True,True,-0.59033203,-0.82470703
5,"circle,green,3",True,3,0,5,hg45,2, False,True,-0.49536133,-0.9482422
6,"rectangle,green,2",False,3,1,6,hg45,2, True,True,-0.5576172,-0.8544922
7,"triangle,yellow,3",True,4,0,7,hg45,2, True,True,-0.47216797,-0.98779297
8,"triangle,yellow,1",True,4,1,8,hg45,2, False,True,-0.6640625,-0.7265625
9,"triangle,blue,3",True,4,2,9,hg45,2, False,True,-0.41430664,-1.0859375
10,"circle,blue,1",False,4,3,10,hg45,2, False,True,-0.6723633,-0.7192383
11,"triangle,green,3",True,5,0,11,hg45,2, True,True,-0.36035156,-1.2041016
12,"triangle,yellow,3",True,5,1,12,hg45,2, True,True,-0.2980957,-1.3603516
13,"circle,green,3",True,5,2,13,hg45,2, True,True,-0.34057617,-1.2470703
14,"triangle,blue,1",True,5,3,14,hg45,2, False,False,-0.91845703,-0.51220703
15,"rectangle,blue,2",False,5,4,15,hg45,2, True,False,-1.1816406,-0.36889648
16,"rectangle,yellow,1",False,6,0,16,hg45,2, True,False,-0.8457031,-0.5644531
17,"circle,blue,2",True,6,1,17,hg45,2, False,False,-0.79248047,-0.60498047
18,"triangle,yellow,1",False,6,2,18,hg45,2, True,True,-0.49291992,-0.94628906
19,"circle,green,2",True,6,3,19,hg45,2, True,True,-0.45776367,-1.0048828
20,"rectangle,blue,2",True,7,0,20,hg45,2, True,True,-0.5908203,-0.8095703
21,"rectangle,yellow,3",True,7,1,21,hg45,2, True,True,-0.5908203,-0.8095703
22,"circle,blue,2",True,8,0,22,hg45,2, True,True,-0.44628906,-1.0244141
23,"triangle,yellow,2",True,8,1,23,hg45,2, True,True,-0.4350586,-1.0449219
24,"circle,blue,1",True,8,2,24,hg45,2, False,False,-0.76708984,-0.62646484
25,"triangle,blue,1",False,9,0,25,hg45,2, True,True,-0.53759766,-0.88134766
26,"triangle,green,1",False,9,1,26,hg45,2, True,False,-0.82666016,-0.57666016
27,"rectangle,green,1",False,9,2,27,hg45,2, False,False,-0.9941406,-0.46313477
28,"circle,yellow,3",True,9,3,28,hg45,2, True,True,-0.51123047,-0.91748047
29,"triangle,green,2",False,9,4,29,hg45,2, False,False,-0.7338867,-0.6557617
30,"circle,green,2",True,10,0,30,hg45,2, True,True,-0.46313477,-0.9946289
31,"circle,green,1",True,10,1,31,hg45,2, False,True,-0.5629883,-0.8442383
32,"triangle,blue,1",False,10,2,32,hg45,2, True,True,-0.6113281,-0.7832031
33,"rectangle,green,2",True,10,3,33,hg45,2, False,False,-1.2353516,-0.34448242
34,"circle,green,1",False,11,0,34,hg45,2, True,True,-0.5239258,-0.8989258
35,"rectangle,yellow,2",True,11,1,35,hg45,2, False,True,-0.5498047,-0.8623047
36,"triangle,green,1",False,11,2,36,hg45,2, False,False,-1.4189453,-0.27783203
37,"rectangle,green,1",True,11,3,37,hg45,2, False,False,-1.3251953,-0.3095703
38,"rectangle,yellow,2",True,12,0,38,hg45,2, True,True,-0.36328125,-1.1914062
39,"triangle,yellow,1",False,12,1,39,hg45,2, True,True,-0.5566406,-0.8535156
40,"rectangle,green,2",True,12,2,40,hg45,2, True,True,-0.5629883,-0.8442383
41,"triangle,green,2",False,12,3,41,hg45,2, False,False,-1.0644531,-0.42382812
42,"rectangle,green,3",True,12,4,42,hg45,2, True,True,-0.35864258,-1.2021484
43,"circle,blue,2",True,13,0,43,hg45,2, False,True,-0.30981445,-1.3251953
44,"circle,green,2",True,13,1,44,hg45,2, True,True,-0.2668457,-1.4541016
45,"rectangle,blue,1",False,13,2,45,hg45,2, False,False,-0.8623047,-0.5498047
46,"triangle,yellow,1",False,14,0,46,hg45,2, True,False,-0.7583008,-0.6333008
47,"rectangle,green,3",True,14,1,47,hg45,2, True,True,-0.35375977,-1.2128906
48,"rectangle,blue,2",True,14,2,48,hg45,2, True,False,-0.8261719,-0.5761719
49,"circle,blue,1",False,14,3,49,hg45,2, False,False,-1.0849609,-0.41308594
50,"circle,blue,2",True,15,0,50,hg45,2, True,True,-0.16796875,-1.8710938
51,"triangle,green,1",False,15,1,51,hg45,2, False,False,-1.2460938,-0.33984375
52,"rectangle,green,2",True,15,2,52,hg45,2, True,True,-0.18286133,-1.7919922
53,"circle,blue,1",True,15,3,53,hg45,2, True,False,-0.73339844,-0.65527344
54,"rectangle,blue,1",True,15,4,54,hg45,2, False,False,-1.3945312,-0.2854004
