,obj,label,set,item_in_set,item_num,concept,listnum,top_ans,mass_ans,true_mass,false_mass
0,"triangle,blue,3",False,0,0,0,hg62,2, False,True,-0.65185547,-0.76123047
1,"rectangle,yellow,2",False,1,0,1,hg62,2, True,False,-0.72314453,-0.67626953
2,"triangle,yellow,3",False,1,1,2,hg62,2, False,False,-0.76953125,-0.62890625
3,"rectangle,blue,3",True,2,0,3,hg62,2, False,False,-0.8496094,-0.5683594
4,"rectangle,yellow,2",False,2,1,4,hg62,2, False,False,-0.9760742,-0.47607422
5,"rectangle,yellow,3",False,2,2,5,hg62,2, False,False,-1.0556641,-0.43066406
6,"triangle,green,2",False,2,3,6,hg62,2, True,False,-0.95703125,-0.48828125
7,"circle,green,2",False,2,4,7,hg62,2, True,False,-1.1396484,-0.38916016
8,"rectangle,yellow,1",False,3,0,8,hg62,2, True,False,-1.2255859,-0.35083008
9,"circle,blue,2",False,3,1,9,hg62,2, True,False,-1.2802734,-0.32739258
10,"triangle,yellow,3",False,4,0,10,hg62,2, False,False,-1.2148438,-0.35498047
11,"circle,green,3",False,4,1,11,hg62,2, False,False,-1.3144531,-0.31420898
12,"rectangle,blue,2",False,4,2,12,hg62,2, False,False,-1.2919922,-0.32299805
13,"triangle,blue,1",True,4,3,13,hg62,2, False,False,-1.5771484,-0.2331543
14,"rectangle,yellow,1",False,5,0,14,hg62,2, False,False,-1.3955078,-0.28637695
15,"triangle,yellow,1",False,5,1,15,hg62,2, False,False,-1.6259766,-0.22009277
16,"triangle,blue,1",True,5,2,16,hg62,2, False,False,-1.2138672,-0.35424805
17,"triangle,green,3",False,5,3,17,hg62,2, False,False,-1.5888672,-0.22961426
18,"triangle,green,3",False,6,0,18,hg62,2, False,False,-1.3720703,-0.2939453
19,"triangle,yellow,1",False,6,1,19,hg62,2, False,False,-1.2021484,-0.35864258
20,"rectangle,green,2",False,7,0,20,hg62,2, False,False,-1.4912109,-0.25634766
21,"triangle,green,1",False,7,1,21,hg62,2, True,False,-1.5634766,-0.23571777
22,"triangle,green,2",False,7,2,22,hg62,2, False,False,-1.7021484,-0.20202637
23,"circle,green,1",False,8,0,23,hg62,2, False,False,-1.5644531,-0.23608398
24,"rectangle,blue,1",False,8,1,24,hg62,2, False,False,-1.6513672,-0.21374512
25,"triangle,blue,2",True,8,2,25,hg62,2, False,False,-1.5888672,-0.22924805
26,"circle,green,2",False,8,3,26,hg62,2, True,False,-2.1835938,-0.12017822
27,"triangle,green,2",False,8,4,27,hg62,2, False,False,-2.3789062,-0.09777832
28,"circle,green,2",False,9,0,28,hg62,2, False,False,-1.9511719,-0.15454102
29,"rectangle,blue,3",False,10,0,29,hg62,2, False,False,-1.2685547,-0.3310547
30,"circle,yellow,3",False,10,1,30,hg62,2, False,False,-2.0859375,-0.13305664
31,"triangle,blue,1",False,10,2,31,hg62,2, False,False,-0.80078125,-0.59765625
32,"circle,yellow,1",False,10,3,32,hg62,2, False,False,-1.3710938,-0.29345703
33,"rectangle,yellow,3",False,11,0,33,hg62,2, False,False,-1.9511719,-0.15393066
34,"triangle,blue,3",True,11,1,34,hg62,2, False,False,-1.7402344,-0.19335938
35,"circle,blue,1",False,11,2,35,hg62,2, False,False,-2.0585938,-0.13696289
36,"triangle,green,1",False,11,3,36,hg62,2, False,False,-1.8710938,-0.16772461
37,"circle,blue,3",True,12,0,37,hg62,2, False,False,-2.0039062,-0.14526367
