,obj,label,set,item_in_set,item_num,concept,listnum,top_ans,mass_ans,true_mass,false_mass
0,"triangle,blue,3",True,0,0,0,hg35,2, False,True,-0.66845703,-0.73095703
1,"circle,blue,2",False,0,1,1,hg35,2, True,False,-1.0273438,-0.4494629
2,"rectangle,green,1",False,1,0,2,hg35,2, True,True,-0.70214844,-0.71777344
3,"circle,green,1",False,2,0,3,hg35,2, True,True,-0.6088867,-0.7963867
4,"circle,blue,2",True,3,0,4,hg35,2, False,True,-0.67529297,-0.72216797
5,"triangle,green,1",False,3,1,5,hg35,2, False,False,-0.9008789,-0.5258789
6,"triangle,green,2",True,3,2,6,hg35,2, False,False,-1.0351562,-0.44140625
7,"triangle,blue,2",True,3,3,7,hg35,2, True,True,-0.58496094,-0.81933594
8,"triangle,blue,3",True,3,4,8,hg35,2, True,True,-0.3647461,-1.1923828
9,"circle,yellow,3",True,4,0,9,hg35,2, False,True,-0.59228516,-0.81103516
10,"circle,blue,1",False,4,1,10,hg35,2, False,False,-1.3037109,-0.3190918
11,"circle,green,2",False,5,0,11,hg35,2, False,False,-0.78466797,-0.61279297
12,"triangle,blue,2",False,5,1,12,hg35,2, True,True,-0.45214844,-1.0146484
13,"circle,green,1",False,6,0,13,hg35,2, True,False,-0.94677734,-0.4934082
14,"triangle,green,1",False,6,1,14,hg35,2, False,False,-1.4912109,-0.2565918
15,"circle,yellow,2",False,7,0,15,hg35,2, True,False,-1.2695312,-0.33203125
16,"circle,blue,2",True,8,0,16,hg35,2, True,True,-0.47558594,-0.97558594
17,"rectangle,green,1",False,8,1,17,hg35,2, True,False,-1.3486328,-0.30200195
18,"circle,yellow,3",True,8,2,18,hg35,2, True,True,-0.12976074,-2.1132812
19,"circle,blue,3",True,8,3,19,hg35,2, True,True,-0.20239258,-1.7021484
20,"circle,yellow,1",False,9,0,20,hg35,2, False,False,-2.0996094,-0.1315918
21,"triangle,blue,3",True,10,0,21,hg35,2, True,True,-0.1586914,-1.9248047
22,"triangle,yellow,1",False,10,1,22,hg35,2, False,False,-1.6386719,-0.21679688
23,"triangle,yellow,3",True,11,0,23,hg35,2, True,True,-0.15881348,-1.9248047
24,"triangle,blue,1",False,11,1,24,hg35,2, False,False,-1.6513672,-0.21362305
25,"circle,yellow,2",True,11,2,25,hg35,2, True,True,-0.34448242,-1.2353516
26,"rectangle,yellow,1",False,11,3,26,hg35,2, False,False,-2.0449219,-0.13928223
27,"triangle,green,2",False,12,0,27,hg35,2, True,False,-0.70947266,-0.67822266
28,"triangle,blue,3",True,12,1,28,hg35,2, True,True,-0.057769775,-2.8867188
29,"rectangle,blue,2",False,12,2,29,hg35,2, True,False,-1.1806641,-0.36791992
30,"circle,green,2",True,13,0,30,hg35,2, False,False,-0.88964844,-0.53027344
31,"triangle,blue,1",False,13,1,31,hg35,2, False,False,-2.1816406,-0.12005615
32,"rectangle,yellow,2",True,13,2,32,hg35,2, False,True,-0.62597656,-0.76660156
33,"circle,blue,3",True,13,3,33,hg35,2, True,True,-0.034057617,-3.4082031
34,"triangle,green,3",True,13,4,34,hg35,2, True,True,-0.075927734,-2.6230469
35,"rectangle,yellow,2",False,14,0,35,hg35,2, False,False,-1.2802734,-0.3269043
36,"rectangle,blue,1",False,15,0,36,hg35,2, False,False,-1.8310547,-0.17529297
37,"circle,yellow,1",False,15,1,37,hg35,2, False,False,-2.0722656,-0.1348877
38,"triangle,green,3",True,15,2,38,hg35,2, True,True,-0.030441284,-3.515625
39,"circle,yellow,3",True,15,3,39,hg35,2, True,True,-0.007209778,-4.9609375
40,"rectangle,green,1",False,15,4,40,hg35,2, False,False,-3.3027344,-0.03781128
41,"circle,blue,3",True,16,0,41,hg35,2, True,True,-0.034606934,-3.3945312
42,"rectangle,blue,1",False,16,1,42,hg35,2, False,False,-2.9003906,-0.056854248
43,"rectangle,blue,3",True,16,2,43,hg35,2, True,True,-0.2524414,-1.5019531
44,"circle,yellow,1",False,17,0,44,hg35,2, False,False,-3.078125,-0.047607422
45,"circle,blue,2",False,18,0,45,hg35,2, True,True,-0.32226562,-1.2910156
46,"rectangle,blue,2",False,18,1,46,hg35,2, False,False,-2.1972656,-0.11828613
47,"triangle,yellow,3",True,19,0,47,hg35,2, True,True,-0.044036865,-3.1542969
48,"rectangle,yellow,1",False,19,1,48,hg35,2, False,False,-3.6054688,-0.027740479
49,"triangle,yellow,2",True,20,0,49,hg35,2, True,False,-0.8989258,-0.5239258
50,"rectangle,blue,3",True,20,1,50,hg35,2, True,True,-0.15161133,-1.9638672
51,"rectangle,green,1",False,20,2,51,hg35,2, False,False,-2.9003906,-0.056854248
52,"rectangle,green,3",True,20,3,52,hg35,2, True,True,-0.2487793,-1.5146484
53,"triangle,blue,2",False,21,0,53,hg35,2, False,False,-2.4492188,-0.09063721
54,"triangle,green,1",False,22,0,54,hg35,2, False,False,-2.6523438,-0.07348633
55,"triangle,yellow,3",True,22,1,55,hg35,2, True,True,-0.021713257,-3.8496094
56,"circle,yellow,1",False,22,2,56,hg35,2, False,False,-3.9101562,-0.02041626
57,"triangle,blue,3",True,22,3,57,hg35,2, True,True,-0.013069153,-4.3554688
58,"rectangle,yellow,1",False,23,0,58,hg35,2, False,False,-3.5449219,-0.029708862
59,"rectangle,green,1",False,23,1,59,hg35,2, False,False,-4.125,-0.016494751
60,"triangle,yellow,2",True,23,2,60,hg35,2, False,True,-0.59716797,-0.80029297
61,"circle,green,2",True,23,3,61,hg35,2, True,True,-0.32226562,-1.2910156
62,"circle,blue,2",True,23,4,62,hg35,2, True,True,-0.09472656,-2.4082031
63,"circle,blue,1",False,24,0,63,hg35,2, False,False,-3.5605469,-0.029144287
64,"triangle,yellow,2",True,24,1,64,hg35,2, True,True,-0.13305664,-2.0859375
65,"rectangle,green,2",True,24,2,65,hg35,2, True,False,-0.7915039,-0.6040039
66,"rectangle,yellow,2",True,24,3,66,hg35,2, True,True,-0.04324341,-3.1679688
67,"circle,yellow,1",False,24,4,67,hg35,2, False,False,-4.21875,-0.01499939
