,top5_ans,top_ans,sampled_ans,mass_ans,raw_true_mass,raw_false_mass,norm_true_mass,concept,uid,answers,object
0,"[' False', ' True', ' false', ' true', ' TRUE']", False,0,False,0.3775331974029541,0.6224470138549805,0.3775406777858734,hg20,gemma7b-tuned112,False,medium green rectangle
1,"[' False', ' True', ' None', ' false', ' true']", False,1,False,0.43781501054763794,0.5621656179428101,0.43782350420951843,hg20,gemma7b-tuned112,False,large yellow circle
2,"[' False', ' True', ' None', ' false', ' true']", False,1,False,0.43781957030296326,0.562171459197998,0.43782347440719604,hg20,gemma7b-tuned112,True,small green rectangle
3,"[' False', ' True', ' None', ' false', 'True']", False,1,False,0.4378199875354767,0.562171995639801,0.43782347440719604,hg20,gemma7b-tuned112,True,small blue rectangle
4,"[' False', ' True', ' None', ' false', 'True']", False,0,False,0.3208182752132416,0.6791723370552063,0.32082128524780273,hg20,gemma7b-tuned112,False,large blue circle
5,"[' False', ' True', ' None', ' false', 'False']", False,0,False,0.14804615080356598,0.8519467711448669,0.14804719388484955,hg20,gemma7b-tuned112,False,large blue circle
6,"[' True', ' False', ' None', ' false', 'True']", True,0,True,0.5621723532676697,0.4378202557563782,0.562176525592804,hg20,gemma7b-tuned112,True,small blue triangle
7,"[' False', ' True', ' None', ' false', 'False']", False,0,False,0.18242448568344116,0.8175697922706604,0.18242552876472473,hg20,gemma7b-tuned112,False,medium green circle
8,"[' False', ' True', 'False', ' false', ' None']", False,0,False,0.1192023828625679,0.8807930946350098,0.11920291930437088,hg20,gemma7b-tuned112,False,medium green rectangle
9,"[' False', ' True', ' false', 'False', ' None']", False,0,False,0.18242469429969788,0.8175707459449768,0.18242551386356354,hg20,gemma7b-tuned112,False,medium green rectangle
10,"[' False', ' True', ' false', ' None', 'False']", False,0,False,0.14804650843143463,0.8519488573074341,0.14804719388484955,hg20,gemma7b-tuned112,False,medium green circle
11,"[' True', ' False', ' None', 'True', ' true']", True,1,True,0.7310514450073242,0.268938809633255,0.7310585975646973,hg20,gemma7b-tuned112,True,small blue circle
12,"[' False', ' True', ' false', ' None', 'False']", False,1,False,0.18242421746253967,0.8175686001777649,0.18242552876472473,hg20,gemma7b-tuned112,False,medium blue circle
13,"[' False', ' True', ' None', ' false', 'False']", False,0,False,0.11920204758644104,0.880790650844574,0.11920291185379028,hg20,gemma7b-tuned112,False,large green rectangle
14,"[' True', ' False', 'True', ' None', ' true']", True,0,True,0.6791744828224182,0.32081928849220276,0.6791787147521973,hg20,gemma7b-tuned112,True,small green triangle
15,"[' False', ' True', ' false', ' None', 'False']", False,0,False,0.3208189010620117,0.6791736483573914,0.32082128524780273,hg20,gemma7b-tuned112,False,medium blue rectangle
16,"[' False', ' True', ' false', 'False', ' None']", False,0,False,0.07585778087377548,0.9241369962692261,0.07585817575454712,hg20,gemma7b-tuned112,False,large green triangle
17,"[' False', ' True', ' None', 'False', ' false']", False,1,False,0.06008630245923996,0.939907968044281,0.06008664518594742,hg20,gemma7b-tuned112,False,medium yellow circle
