,top5_ans,top_ans,sampled_ans,mass_ans,raw_true_mass,raw_false_mass,norm_true_mass,concept,uid,answers,object
0,"[' True', ' False', 'True', ' TRUE', ' true']", True,0,True,0.6224439740180969,0.37753134965896606,0.622459352016449,hg11,gemma7b-tuned112,True,large green triangle
1,"[' False', ' True', ' None', ' false', 'True']", False,0,False,0.49999648332595825,0.49999648332595825,0.5,hg11,gemma7b-tuned112,True,small green rectangle
2,"[' False', ' True', ' None', ' false', 'False']", False,0,False,0.26893970370292664,0.73105388879776,0.2689414322376251,hg11,gemma7b-tuned112,False,medium blue circle
3,"[' True', ' False', 'True', ' TRUE', ' true']", True,1,True,0.9046438932418823,0.09534876048564911,0.9046505093574524,hg11,gemma7b-tuned112,True,large green triangle
4,"[' True', ' False', 'True', ' true', ' TRUE']", True,1,True,0.9241376519203186,0.07585784047842026,0.9241418242454529,hg11,gemma7b-tuned112,True,small green rectangle
5,"[' True', ' False', ' None', 'True', ' false']", True,1,True,0.5621712803840637,0.4378194212913513,0.562176525592804,hg11,gemma7b-tuned112,True,large yellow triangle
6,"[' True', ' False', 'True', ' true', ' TRUE']", True,1,True,0.7772947549819946,0.22269868850708008,0.7772998809814453,hg11,gemma7b-tuned112,True,large green rectangle
7,"[' True', ' False', 'True', ' TRUE', ' true']", True,1,True,0.9525681138038635,0.04742557182908058,0.9525741338729858,hg11,gemma7b-tuned112,True,large yellow triangle
8,"[' False', ' True', ' None', ' false', 'False']", False,0,False,0.11920221149921417,0.8807918429374695,0.11920291930437088,hg11,gemma7b-tuned112,False,small blue circle
9,"[' False', ' True', ' None', ' false', 'False']", False,0,False,0.2689390778541565,0.7310522198677063,0.2689414322376251,hg11,gemma7b-tuned112,True,medium yellow circle
10,"[' True', ' False', 'True', ' true', ' None']", True,1,True,0.9046434164047241,0.09534870833158493,0.9046505093574524,hg11,gemma7b-tuned112,True,large yellow circle
11,"[' False', ' True', ' false', ' None', 'True']", False,0,False,0.4378189146518707,0.5621706247329712,0.43782350420951843,hg11,gemma7b-tuned112,True,small blue rectangle
12,"[' True', ' False', 'True', ' true', ' None']", True,1,True,0.8807888031005859,0.11920180171728134,0.8807970881462097,hg11,gemma7b-tuned112,True,medium green rectangle
13,"[' True', ' False', 'True', ' true', ' TRUE']", True,1,True,0.9626662135124207,0.037326619029045105,0.9626731276512146,hg11,gemma7b-tuned112,True,small green rectangle
14,"[' True', ' False', ' None', 'True', ' false']", True,1,True,0.5621720552444458,0.43782004714012146,0.5621764659881592,hg11,gemma7b-tuned112,True,small green circle
15,"[' True', ' False', 'True', ' None', ' true']", True,1,True,0.7772914171218872,0.22269771993160248,0.7772998213768005,hg11,gemma7b-tuned112,True,medium yellow triangle
16,"[' True', ' False', 'True', ' TRUE', ' true']", True,1,True,0.9626657962799072,0.03732660412788391,0.9626731276512146,hg11,gemma7b-tuned112,True,large yellow circle
17,"[' True', ' False', 'True', ' TRUE', ' true']", True,1,True,0.9525672197341919,0.047425527125597,0.9525741338729858,hg11,gemma7b-tuned112,True,large green circle
18,"[' True', ' False', 'True', ' None', ' true']", True,1,True,0.8807889223098755,0.11920181661844254,0.8807970881462097,hg11,gemma7b-tuned112,True,small yellow rectangle
19,"[' True', ' False', 'True', '  ', ' T']", True,1,True,0.999996542930603,3.473610604487476e-06,0.999996542930603,hg11,gemma7b-tuned112,True,large yellow circle
