,top5_ans,top_ans,sampled_ans,mass_ans,raw_true_mass,raw_false_mass,norm_true_mass,concept,uid,answers,object
0,"[' False', 'False', ' false', ' FALSE', ' None']", False,0,False,1.7455785428222015e-10,0.9999850988388062,1.745604494285402e-10,hg08,gemma7b-tuned112-answerloss,True,medium green triangle
1,"[' True', 'True', '  ', ' true', ' Tru']", True,1,True,0.9999994039535522,5.1090858974034425e-12,1.0,hg08,gemma7b-tuned112-answerloss,False,small yellow rectangle
2,"[' False', 'False', ' false', ' True', ' FALSE']", False,0,False,2.789468100949932e-10,1.0,2.789468100949932e-10,hg08,gemma7b-tuned112-answerloss,True,small green circle
3,"[' False', ' True', 'False', ' Fake', '\n']", False,0,False,1.1253516163378663e-07,0.9999998807907104,1.1253516163378663e-07,hg08,gemma7b-tuned112-answerloss,True,large blue triangle
4,"[' True', 'True', ' true', ' TRUE', ' T']", True,1,True,1.0,7.68120477976069e-15,1.0,hg08,gemma7b-tuned112-answerloss,True,medium green triangle
5,"[' False', 'False', ' false', ' FALSE', ' Fas']", False,0,False,5.279209923760627e-15,1.0,5.279209923760627e-15,hg08,gemma7b-tuned112-answerloss,True,small blue rectangle
6,"[' False', ' True', 'False', 'True', ' false']", False,0,False,0.007577241398394108,0.9924227595329285,0.007577241398394108,hg08,gemma7b-tuned112-answerloss,False,large yellow triangle
7,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,1.0,8.533047630075754e-17,1.0,hg08,gemma7b-tuned112-answerloss,True,small blue rectangle
8,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,1.0,9.173890920400186e-16,1.0,hg08,gemma7b-tuned112-answerloss,True,large green circle
9,"[' False', 'False', ' FALSE', ' false', 'fflush']", False,0,False,1.1065824770178576e-15,1.0,1.1065824770178576e-15,hg08,gemma7b-tuned112-answerloss,False,large yellow triangle
10,"[' True', 'True', ' true', ' TRUE', ' T']", True,1,True,1.0,3.139132888409754e-17,1.0,hg08,gemma7b-tuned112-answerloss,True,small blue rectangle
11,"[' True', 'True', ' true', ' TRUE', ' Truth']", True,1,True,1.0,1.3792386786242338e-18,1.0,hg08,gemma7b-tuned112-answerloss,False,large yellow circle
12,"[' True', 'True', ' False', ' Truth', ' Tru']", True,1,True,0.9999998807907104,1.522997727931852e-08,1.0,hg08,gemma7b-tuned112-answerloss,True,large green circle
13,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,1.0,2.365977659830095e-14,1.0,hg08,gemma7b-tuned112-answerloss,True,large green triangle
14,"[' True', 'True', ' False', ' true', ' TRUE']", True,1,True,1.0,3.3315444153414475e-11,1.0,hg08,gemma7b-tuned112-answerloss,True,small green rectangle
15,"[' True', 'True', ' true', ' TRUE', ' ']", True,1,True,1.0,6.778639505451451e-15,1.0,hg08,gemma7b-tuned112-answerloss,True,large green rectangle
16,"[' True', 'True', ' true', ' TRUE', ' Truth']", True,1,True,1.0,9.6692093181749e-17,1.0,hg08,gemma7b-tuned112-answerloss,True,medium blue rectangle
17,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,1.0,1.5941832399727815e-16,1.0,hg08,gemma7b-tuned112-answerloss,True,medium blue rectangle
18,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,1.0,1.2539221641268486e-15,1.0,hg08,gemma7b-tuned112-answerloss,True,small blue circle
19,"[' True', 'True', ' true', ' TRUE', ' ']", True,1,True,1.0,1.0191272119514677e-17,1.0,hg08,gemma7b-tuned112-answerloss,True,medium blue circle
20,"[' False', 'False', ' false', ' FALSE', ' Faker']", False,0,False,1.482821336855421e-17,1.0,1.482821336855421e-17,hg08,gemma7b-tuned112-answerloss,False,medium yellow circle
21,"[' False', 'False', ' false', ' FALSE', '  ']", False,0,False,5.1244930826068634e-18,1.0,5.1244930826068634e-18,hg08,gemma7b-tuned112-answerloss,False,small yellow circle
22,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,1.0,6.305116853596367e-16,1.0,hg08,gemma7b-tuned112-answerloss,True,small green rectangle
23,"[' False', 'False', ' false', ' FALSE', ' Faker']", False,0,False,1.3085852533981701e-17,1.0,1.3085852533981701e-17,hg08,gemma7b-tuned112-answerloss,False,medium yellow circle
24,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,1.0,1.2171738340976647e-18,1.0,hg08,gemma7b-tuned112-answerloss,True,large green rectangle
25,"[' False', 'False', ' false', ' FALSE', ' Febru']", False,0,False,8.130043811565776e-14,1.0,8.130043811565776e-14,hg08,gemma7b-tuned112-answerloss,True,medium green circle
26,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,1.0,1.9039801803006726e-17,1.0,hg08,gemma7b-tuned112-answerloss,True,small green rectangle
27,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,1.0,1.806446255483361e-16,1.0,hg08,gemma7b-tuned112-answerloss,True,large green triangle
28,"[' True', 'True', ' true', ' TRUE', ' ']", True,1,True,1.0,8.533047630075754e-17,1.0,hg08,gemma7b-tuned112-answerloss,True,small green triangle
29,"[' False', 'False', ' false', ' FALSE', 'assertFalse']", False,0,False,8.618072664972243e-16,1.0,8.618072664972243e-16,hg08,gemma7b-tuned112-answerloss,False,small yellow triangle
30,"[' False', 'False', ' false', ' FALSE', 'fflush']", False,0,False,4.910429989734471e-16,1.0,4.910429989734471e-16,hg08,gemma7b-tuned112-answerloss,False,medium yellow circle
31,"[' True', 'True', ' true', ' TRUE', ' Truth']", True,1,True,1.0,7.936970858194324e-18,1.0,hg08,gemma7b-tuned112-answerloss,True,small blue circle
32,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,1.0,2.1574921783302093e-17,1.0,hg08,gemma7b-tuned112-answerloss,True,large blue triangle
33,"[' True', 'True', ' true', ' False', ' TRUE']", True,1,True,1.0,4.8473686869998645e-11,1.0,hg08,gemma7b-tuned112-answerloss,False,small yellow triangle
34,"[' True', 'True', ' true', ' Tru', ' TRUE']", True,1,True,1.0,7.287723755629999e-14,1.0,hg08,gemma7b-tuned112-answerloss,True,large green circle
35,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,0.9999998807907104,1.90398001486455e-17,1.0,hg08,gemma7b-tuned112-answerloss,True,medium blue triangle
36,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,1.0,6.305116853596367e-16,1.0,hg08,gemma7b-tuned112-answerloss,True,medium green triangle
37,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,1.0,8.993766055444109e-18,1.0,hg08,gemma7b-tuned112-answerloss,True,large blue rectangle
38,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,1.0,8.095930321944762e-16,1.0,hg08,gemma7b-tuned112-answerloss,True,large green rectangle
39,"[' False', 'False', ' false', ' FALSE', ' Faker']", False,0,False,9.6692093181749e-17,1.0,9.6692093181749e-17,hg08,gemma7b-tuned112-answerloss,False,medium yellow circle
40,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,1.0,5.175554941819762e-17,1.0,hg08,gemma7b-tuned112-answerloss,True,medium blue rectangle
41,"[' False', 'False', ' FALSE', ' false', '  ']", False,0,False,1.2539221641268486e-15,1.0,1.2539221641268486e-15,hg08,gemma7b-tuned112-answerloss,False,small yellow triangle
42,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,1.0,4.567411424598531e-17,1.0,hg08,gemma7b-tuned112-answerloss,True,large green triangle
43,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,1.0,6.515062171069119e-19,1.0,hg08,gemma7b-tuned112-answerloss,True,large blue circle
44,"[' False', 'False', ' FALSE', ' false', ' Fal']", False,0,False,5.023876603579412e-20,1.0,5.023876603579412e-20,hg08,gemma7b-tuned112-answerloss,False,small yellow rectangle
45,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,1.0,1.7709775614540875e-18,1.0,hg08,gemma7b-tuned112-answerloss,True,large blue rectangle
46,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,1.0,2.1574921783302093e-17,1.0,hg08,gemma7b-tuned112-answerloss,True,small green rectangle
47,"[' False', 'False', ' false', ' FALSE', 'false']", False,0,False,8.448861654105415e-18,1.0,8.448861654105415e-18,hg08,gemma7b-tuned112-answerloss,False,medium yellow circle
48,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,1.0,1.0741521348381383e-18,1.0,hg08,gemma7b-tuned112-answerloss,True,medium blue triangle
49,"[' True', ' False', 'True', ' true', ' Two']", True,1,True,0.9996849298477173,0.00031503866193816066,0.9996849894523621,hg08,gemma7b-tuned112-answerloss,True,medium green circle
50,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,1.0,8.993766055444109e-18,1.0,hg08,gemma7b-tuned112-answerloss,True,small blue rectangle
51,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,1.0,7.004352014501e-18,1.0,hg08,gemma7b-tuned112-answerloss,True,large blue triangle
52,"[' True', 'True', ' true', ' TRUE', ' Truth']", True,1,True,1.0,7.936970858194324e-18,1.0,hg08,gemma7b-tuned112-answerloss,True,small green rectangle
53,"[' True', 'True', ' true', ' TRUE', ' ']", True,1,True,1.0,2.9198483006386813e-18,1.0,hg08,gemma7b-tuned112-answerloss,True,medium green rectangle
54,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,1.0,7.004352014501e-18,1.0,hg08,gemma7b-tuned112-answerloss,True,large green circle
55,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,1.0,1.5628821837904738e-18,1.0,hg08,gemma7b-tuned112-answerloss,True,medium green triangle
