,top5_ans,top_ans,sampled_ans,mass_ans,raw_true_mass,raw_false_mass,norm_true_mass,concept,uid,answers,object
0,"[' False', 'False', ' false', ' FALSE', ' None']", False,0,False,5.293426252883648e-10,0.9999898672103882,5.293480098700343e-10,hg96,gemma7b-tuned112-answerloss,False,medium green circle
1,"[' False', 'False', ' FALSE', ' false', ' Fa']", False,0,False,1.29177994256241e-12,0.9999998807907104,1.2917800509826272e-12,hg96,gemma7b-tuned112-answerloss,False,medium blue triangle
2,"[' False', 'False', ' FALSE', ' false', ' Fal']", False,0,False,1.4493370696297414e-13,1.0,1.4493370696297414e-13,hg96,gemma7b-tuned112-answerloss,False,large yellow triangle
3,"[' False', 'False', ' false', ' FALSE', '  ']", False,0,False,2.0469717164191622e-16,1.0,2.0469717164191622e-16,hg96,gemma7b-tuned112-answerloss,False,small yellow rectangle
4,"[' False', 'False', ' FALSE', ' false', '  ']", False,0,False,3.6283439801114165e-15,1.0,3.6283439801114165e-15,hg96,gemma7b-tuned112-answerloss,False,small blue circle
5,"[' False', 'False', ' false', ' FALSE', '  ']", False,0,False,1.406861638989697e-16,1.0,1.406861638989697e-16,hg96,gemma7b-tuned112-answerloss,False,large green rectangle
6,"[' False', 'False', ' false', ' FALSE', '  ']", False,0,False,1.2664165777252073e-14,1.0,1.2664165777252073e-14,hg96,gemma7b-tuned112-answerloss,False,large blue triangle
7,"[' False', 'False', ' false', ' FALSE', '  ']", False,0,False,2.7702750207350052e-17,1.0,2.7702750207350052e-17,hg96,gemma7b-tuned112-answerloss,False,small blue circle
8,"[' False', 'False', ' FALSE', ' false', ' Faker']", False,0,False,2.9198483006386813e-18,1.0,2.9198483006386813e-18,hg96,gemma7b-tuned112-answerloss,False,medium yellow triangle
9,"[' False', 'False', ' false', ' FALSE', 'logOut']", False,0,False,1.7886238881797425e-17,1.0,1.7886238881797425e-17,hg96,gemma7b-tuned112-answerloss,False,large green triangle
10,"[' False', 'False', ' false', ' FALSE', '  ']", False,0,False,1.0090725627721866e-18,1.0,1.0090725627721866e-18,hg96,gemma7b-tuned112-answerloss,False,small yellow circle
11,"[' False', 'False', ' FALSE', ' false', ' FEB']", False,0,False,4.567411424598531e-17,1.0,4.567411424598531e-17,hg96,gemma7b-tuned112-answerloss,False,medium yellow circle
12,"[' False', 'False', ' FALSE', ' false', '  ']", False,0,False,3.749159316859339e-18,1.0,3.749159316859339e-18,hg96,gemma7b-tuned112-answerloss,False,large green circle
13,"[' False', 'False', ' false', ' FALSE', ' Fa']", False,0,False,2.1362067532176885e-18,1.0,2.1362067532176885e-18,hg96,gemma7b-tuned112-answerloss,False,medium blue rectangle
14,"[' False', 'False', ' false', ' FALSE', ' falsely']", False,0,False,4.574291662194624e-20,1.0,4.574291662194624e-20,hg96,gemma7b-tuned112-answerloss,False,small yellow triangle
15,"[' False', 'False', ' false', ' FALSE', 'logOut']", False,0,False,1.482821336855421e-17,1.0,1.482821336855421e-17,hg96,gemma7b-tuned112-answerloss,False,small green triangle
16,"[' False', 'False', ' FALSE', ' false', ' Faker']", False,0,False,3.0379754836990305e-14,1.0,3.0379754836990305e-14,hg96,gemma7b-tuned112-answerloss,True,large yellow rectangle
17,"[' False', 'False', ' false', ' FALSE', ' Faker']", False,0,False,2.0879678940140776e-14,1.0,2.0879678940140776e-14,hg96,gemma7b-tuned112-answerloss,False,large green triangle
18,"[' False', ' false', 'False', ' FALSE', 'glDisable']", False,0,False,1.9039801803006726e-17,1.0,1.9039801803006726e-17,hg96,gemma7b-tuned112-answerloss,False,small yellow triangle
19,"[' False', 'False', ' false', ' FALSE', 'fflush']", False,0,False,2.0879678940140776e-14,1.0,2.0879678940140776e-14,hg96,gemma7b-tuned112-answerloss,False,small blue triangle
20,"[' False', 'False', ' false', ' FALSE', ' Fa']", False,0,False,1.1176086437054457e-14,1.0,1.1176086437054457e-14,hg96,gemma7b-tuned112-answerloss,False,medium green rectangle
21,"[' False', 'False', ' false', ' FALSE', ' Faker']", False,0,False,8.176599622258893e-15,1.0,8.176599622258893e-15,hg96,gemma7b-tuned112-answerloss,False,small blue triangle
22,"[' False', 'False', ' FALSE', ' false', ' Faker']", False,0,False,7.14463344223497e-16,1.0,7.14463344223497e-16,hg96,gemma7b-tuned112-answerloss,False,large yellow triangle
23,"[' False', 'False', ' false', ' FALSE', ' Fa']", False,0,False,2.3195226989972605e-16,1.0,2.3195226989972605e-16,hg96,gemma7b-tuned112-answerloss,False,medium green circle
24,"[' False', 'False', ' false', ' FALSE', ' Faker']", False,0,False,5.401176105314266e-19,1.0,5.401176105314266e-19,hg96,gemma7b-tuned112-answerloss,False,large blue triangle
25,"[' False', 'False', ' FALSE', ' false', ' Faker']", False,0,False,1.7709775614540875e-18,1.0,1.7709775614540875e-18,hg96,gemma7b-tuned112-answerloss,False,medium green triangle
26,"[' False', 'False', ' false', ' FALSE', ' Faker']", False,0,False,3.1081623777361254e-18,1.0,3.1081623777361254e-18,hg96,gemma7b-tuned112-answerloss,False,small green triangle
27,"[' False', 'False', ' false', ' FALSE', ' Faker']", False,0,False,3.3086215341773792e-18,1.0,3.3086215341773792e-18,hg96,gemma7b-tuned112-answerloss,False,medium blue rectangle
28,"[' False', 'False', ' false', ' FALSE', 'fflush']", False,0,False,1.3085852533981701e-17,1.0,1.3085852533981701e-17,hg96,gemma7b-tuned112-answerloss,False,small yellow rectangle
29,"[' False', 'False', ' false', ' FALSE', ' Faker']", False,0,False,8.016056438507662e-17,1.0,8.016056438507662e-17,hg96,gemma7b-tuned112-answerloss,False,medium yellow triangle
30,"[' False', 'False', ' FALSE', ' false', ' Faker']", False,0,False,1.3929817468344042e-17,1.0,1.3929817468344042e-17,hg96,gemma7b-tuned112-answerloss,False,small blue rectangle
31,"[' False', 'False', ' false', ' FALSE', 'fflush']", False,0,False,1.1065824770178576e-15,1.0,1.1065824770178576e-15,hg96,gemma7b-tuned112-answerloss,False,large blue triangle
32,"[' False', 'False', ' false', ' FALSE', ' Faker']", False,0,False,9.47935953891122e-19,1.0,9.47935953891122e-19,hg96,gemma7b-tuned112-answerloss,False,medium blue rectangle
33,"[' False', 'False', ' FALSE', ' false', ' Faker']", False,0,False,1.4230204178684765e-18,1.0,1.4230204178684765e-18,hg96,gemma7b-tuned112-answerloss,False,small yellow circle
34,"[' False', 'False', ' FALSE', ' false', ' falsely']", False,0,False,8.993766055444109e-18,1.0,8.993766055444109e-18,hg96,gemma7b-tuned112-answerloss,False,medium yellow circle
35,"[' False', 'False', ' false', ' FALSE', 'fflush']", False,0,False,1.1548223864099742e-17,1.0,1.1548223864099742e-17,hg96,gemma7b-tuned112-answerloss,False,large blue triangle
36,"[' False', 'False', ' false', ' FALSE', ' Faker']", False,0,False,8.448861654105415e-18,1.0,8.448861654105415e-18,hg96,gemma7b-tuned112-answerloss,False,medium blue circle
37,"[' False', 'False', ' false', ' FALSE', ' Faker']", False,0,False,4.206440372512715e-19,1.0,4.206440372512715e-19,hg96,gemma7b-tuned112-answerloss,False,medium yellow rectangle
38,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,1.0,3.511422055901825e-12,1.0,hg96,gemma7b-tuned112-answerloss,True,medium yellow circle
39,"[' False', 'False', ' false', ' FALSE', ' Faker']", False,0,False,2.6283636170603873e-16,1.0,2.6283636170603873e-16,hg96,gemma7b-tuned112-answerloss,False,large green rectangle
40,"[' False', 'False', ' false', ' FALSE', 'assertFalse']", False,0,False,1.7886238881797425e-17,1.0,1.7886238881797425e-17,hg96,gemma7b-tuned112-answerloss,False,large yellow triangle
41,"[' False', 'False', ' false', ' FALSE', ' Fa']", False,0,False,4.567411424598531e-17,1.0,4.567411424598531e-17,hg96,gemma7b-tuned112-answerloss,False,small blue circle
