,top5_ans,top_ans,sampled_ans,mass_ans,raw_true_mass,raw_false_mass,norm_true_mass,concept,uid,answers,object
0,"[' False', 'False', ' false', ' FALSE', ' None']", False,0,False,5.430324634403405e-09,0.9999830722808838,5.430416560869844e-09,hg05,gemma7b-tuned112-answerloss,True,small green triangle
1,"[' False', 'False', ' True', ' Fla', ' Fake']", False,0,False,2.789468100949932e-10,1.0,2.789468100949932e-10,hg05,gemma7b-tuned112-answerloss,True,large yellow rectangle
2,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,0.9999998807907104,1.2015423920576362e-13,1.0,hg05,gemma7b-tuned112-answerloss,True,large yellow triangle
3,"[' True', 'True', ' true', ' TRUE', '  ']", True,1,True,0.9999997615814209,1.0060391105251587e-12,1.0,hg05,gemma7b-tuned112-answerloss,True,small blue rectangle
4,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,1.0,1.5125188877038631e-15,1.0,hg05,gemma7b-tuned112-answerloss,True,medium blue rectangle
5,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,1.0,1.406861638989697e-16,1.0,hg05,gemma7b-tuned112-answerloss,True,large green triangle
6,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,1.0,4.3334390869987217e-16,1.0,hg05,gemma7b-tuned112-answerloss,True,small blue triangle
7,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,0.9999998807907104,3.374885252513328e-16,1.0,hg05,gemma7b-tuned112-answerloss,False,large yellow circle
8,"[' True', 'True', ' true', ' TRUE', '  ']", True,1,True,1.0,4.6588861918718874e-15,1.0,hg05,gemma7b-tuned112-answerloss,True,small blue rectangle
9,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,1.0,2.0879678940140776e-14,1.0,hg05,gemma7b-tuned112-answerloss,False,medium blue circle
10,"[' True', 'True', ' False', '  ', ' true']", True,1,True,1.0,1.6918980105806725e-10,1.0,hg05,gemma7b-tuned112-answerloss,True,small yellow triangle
11,"[' True', 'True', ' true', ' TRUE', ' Truth']", True,1,True,1.0,1.1779509320546631e-15,1.0,hg05,gemma7b-tuned112-answerloss,True,large yellow triangle
12,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,0.9999998807907104,4.3334385576031297e-16,1.0,hg05,gemma7b-tuned112-answerloss,True,medium blue triangle
13,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,1.0,1.0191272119514677e-17,1.0,hg05,gemma7b-tuned112-answerloss,True,large green triangle
14,"[' True', 'True', ' true', ' TRUE', ' Truth']", True,1,True,1.0,3.5571036123381036e-17,1.0,hg05,gemma7b-tuned112-answerloss,True,small blue triangle
15,"[' True', 'True', ' true', ' TRUE', ' Truth']", True,1,True,1.0,1.0395380192976668e-15,1.0,hg05,gemma7b-tuned112-answerloss,True,medium blue rectangle
16,"[' False', 'False', ' FALSE', ' false', '  ']", False,0,False,1.1176086437054457e-14,1.0,1.1176086437054457e-14,hg05,gemma7b-tuned112-answerloss,False,large blue circle
17,"[' True', 'True', ' true', ' Tru', ' TRUE']", True,1,True,1.0,6.778639505451451e-15,1.0,hg05,gemma7b-tuned112-answerloss,True,medium yellow rectangle
18,"[' False', 'False', ' false', ' FALSE', ' True']", False,0,False,2.200701923008052e-15,1.0,2.200701923008052e-15,hg05,gemma7b-tuned112-answerloss,False,large green circle
19,"[' False', 'False', ' false', ' FALSE', '  ']", False,0,False,2.4206392174937944e-18,1.0,2.4206392174937944e-18,hg05,gemma7b-tuned112-answerloss,False,small green circle
20,"[' True', 'True', ' False', ' true', ' Truth']", True,1,True,1.0,2.76194744158742e-11,1.0,hg05,gemma7b-tuned112-answerloss,True,medium green rectangle
21,"[' True', 'True', ' true', ' Truth', ' TRUE']", True,1,True,1.0,9.173890920400186e-16,1.0,hg05,gemma7b-tuned112-answerloss,True,small blue triangle
22,"[' True', 'True', ' true', ' TRUE', ' Truth']", True,1,True,1.0,5.864672161820544e-17,1.0,hg05,gemma7b-tuned112-answerloss,True,large green rectangle
23,"[' True', 'True', ' true', ' TRUE', ' Truth']", True,1,True,1.0,2.44475910105232e-17,1.0,hg05,gemma7b-tuned112-answerloss,True,small green rectangle
24,"[' False', 'False', ' false', ' FALSE', ' Faker']", False,0,False,1.0191272119514677e-17,1.0,1.0191272119514677e-17,hg05,gemma7b-tuned112-answerloss,False,small green circle
25,"[' False', 'False', ' false', ' FALSE', ' Fal']", False,0,False,2.6024321335141154e-17,0.9999998807907104,2.6024324643863604e-17,hg05,gemma7b-tuned112-answerloss,False,large green circle
26,"[' True', 'True', ' Truth', ' False', ' true']", True,1,True,1.0,1.0815941892117209e-11,1.0,hg05,gemma7b-tuned112-answerloss,True,medium blue triangle
27,"[' False', 'False', ' FALSE', ' false', ' Fal']", False,0,False,2.026776300287027e-17,0.9999998807907104,2.0267764657231496e-17,hg05,gemma7b-tuned112-answerloss,False,small blue circle
28,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,1.0,4.81401580276876e-18,1.0,hg05,gemma7b-tuned112-answerloss,True,large blue triangle
29,"[' False', 'False', ' false', ' FALSE', ' Faker']", False,0,False,2.0267764657231496e-17,1.0,2.0267764657231496e-17,hg05,gemma7b-tuned112-answerloss,False,medium blue circle
30,"[' False', 'False', ' false', ' FALSE', 'assertFalse']", False,0,False,3.5571036123381036e-17,1.0,3.5571036123381036e-17,hg05,gemma7b-tuned112-answerloss,False,large yellow circle
31,"[' False', 'False', ' FALSE', ' false', ' Father']", False,0,False,7.456093544989684e-18,1.0,7.456093544989684e-18,hg05,gemma7b-tuned112-answerloss,False,small blue circle
32,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,1.0,6.645543894960403e-17,1.0,hg05,gemma7b-tuned112-answerloss,True,medium green rectangle
33,"[' False', 'False', ' FALSE', ' false', ' ']", False,0,False,6.367942451964521e-15,1.0,6.367942451964521e-15,hg05,gemma7b-tuned112-answerloss,False,medium yellow circle
34,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,1.0,2.9198483006386813e-18,1.0,hg05,gemma7b-tuned112-answerloss,True,medium blue triangle
35,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,1.0,1.680256775926518e-17,1.0,hg05,gemma7b-tuned112-answerloss,True,medium green rectangle
36,"[' False', 'False', ' false', ' FALSE', ' Fal']", False,0,False,8.448861654105415e-18,1.0,8.448861654105415e-18,hg05,gemma7b-tuned112-answerloss,False,medium yellow circle
37,"[' True', 'True', ' true', ' TRUE', ' Truth']", True,1,True,1.0,1.2828918603495367e-19,1.0,hg05,gemma7b-tuned112-answerloss,True,large yellow rectangle
38,"[' True', 'True', ' true', ' TRUE', ' Truth']", True,1,True,1.0,1.3085852533981701e-17,1.0,hg05,gemma7b-tuned112-answerloss,True,small blue triangle
39,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,1.0,2.7429437325253343e-18,1.0,hg05,gemma7b-tuned112-answerloss,True,medium green triangle
40,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,1.0,7.004352014501e-18,1.0,hg05,gemma7b-tuned112-answerloss,True,medium yellow triangle
41,"[' True', 'True', ' true', ' TRUE', ' Truth']", True,1,True,1.0,9.47935953891122e-19,1.0,hg05,gemma7b-tuned112-answerloss,True,large blue triangle
42,"[' False', 'False', ' FALSE', ' false', ' Faker']", False,0,False,2.715882105195356e-19,1.0,2.715882105195356e-19,hg05,gemma7b-tuned112-answerloss,False,large blue circle
