,obj,label,set,item_in_set,item_num,model_reply,concept,listnum,top_ans
0,"triangle,blue,1",False,0,0,0,"  The labels for the objects in Group 3 are:

-small blue triangle-> True
-large yellow circle-> False
-medium green triangle-> True
-small yellow triangle-> False
-large yellow rectangle-> False",hg30,2,True
1,"circle,yellow,3",False,0,1,1,"  The labels for the objects in Group 3 are:

-small blue triangle-> True
-large yellow circle-> False
-medium green triangle-> True
-small yellow triangle-> False
-large yellow rectangle-> False",hg30,2,False
2,"triangle,green,2",False,0,2,2,"  The labels for the objects in Group 3 are:

-small blue triangle-> True
-large yellow circle-> False
-medium green triangle-> True
-small yellow triangle-> False
-large yellow rectangle-> False",hg30,2,True
3,"triangle,yellow,1",False,0,3,3,"  The labels for the objects in Group 3 are:

-small blue triangle-> True
-large yellow circle-> False
-medium green triangle-> True
-small yellow triangle-> False
-large yellow rectangle-> False",hg30,2,False
4,"rectangle,yellow,3",False,0,4,4,"  The labels for the objects in Group 3 are:

-small blue triangle-> True
-large yellow circle-> False
-medium green triangle-> True
-small yellow triangle-> False
-large yellow rectangle-> False",hg30,2,False
5,"circle,blue,3",False,1,0,5,"  The labels for the objects in Group 4 are:

-large blue circle-> True
-large yellow triangle-> True
-medium blue triangle-> True",hg30,2,True
6,"triangle,yellow,3",False,1,1,6,"  The labels for the objects in Group 4 are:

-large blue circle-> True
-large yellow triangle-> True
-medium blue triangle-> True",hg30,2,True
7,"triangle,blue,2",False,1,2,7,"  The labels for the objects in Group 4 are:

-large blue circle-> True
-large yellow triangle-> True
-medium blue triangle-> True",hg30,2,True
8,"rectangle,blue,1",False,2,0,8," The labels for the objects in Group 5 are:
-small blue rectangle-> False
-large blue circle-> True",hg30,2,False
9,"circle,blue,3",True,2,1,9," The labels for the objects in Group 5 are:
-small blue rectangle-> False
-large blue circle-> True",hg30,2,True
10,"triangle,blue,2",False,3,0,10,"  The labels for the objects in Group 6 are:

-medium blue triangle-> False
-large blue circle-> True
-small yellow circle-> False
-medium yellow circle-> False
-medium blue circle-> True",hg30,2,False
11,"circle,blue,3",True,3,1,11,"  The labels for the objects in Group 6 are:

-medium blue triangle-> False
-large blue circle-> True
-small yellow circle-> False
-medium yellow circle-> False
-medium blue circle-> True",hg30,2,True
12,"circle,yellow,1",False,3,2,12,"  The labels for the objects in Group 6 are:

-medium blue triangle-> False
-large blue circle-> True
-small yellow circle-> False
-medium yellow circle-> False
-medium blue circle-> True",hg30,2,False
13,"circle,yellow,2",False,3,3,13,"  The labels for the objects in Group 6 are:

-medium blue triangle-> False
-large blue circle-> True
-small yellow circle-> False
-medium yellow circle-> False
-medium blue circle-> True",hg30,2,False
