,top5_ans,top_ans,sampled_ans,mass_ans,raw_true_mass,raw_false_mass,norm_true_mass,concept,uid,answers,object
0,"[' True', ' False', ' true', ' false', ' TRUE']", True,1,True,0.7414997220039368,0.14600995182991028,0.8354834914207458,hg100,gemma7b-pretrained,True,large blue rectangle
1,"[' False', ' True', ' false', 'False', '  ']", False,0,False,0.221647709608078,0.7736265063285828,0.22270014882087708,hg100,gemma7b-pretrained,True,medium green triangle
2,"[' False', ' True', ' false', 'True', 'False']", False,1,False,0.30585014820098877,0.6892439723014832,0.3073579967021942,hg100,gemma7b-pretrained,False,medium blue rectangle
3,"[' False', ' True', ' false', ' true', 'True']", False,1,False,0.4357692301273346,0.5595387816429138,0.43782347440719604,hg100,gemma7b-pretrained,True,small green circle
4,"[' False', ' True', ' false', '  ', ' true']", False,1,False,0.3203244209289551,0.6781268119812012,0.32082128524780273,hg100,gemma7b-pretrained,True,small green rectangle
5,"[' False', ' True', ' false', '  ', ' true']", False,1,False,0.32021480798721313,0.6778947710990906,0.32082128524780273,hg100,gemma7b-pretrained,True,small green triangle
6,"[' False', ' True', ' false', '  ', ' true']", False,0,False,0.37704214453697205,0.6216374039649963,0.3775406777858734,hg100,gemma7b-pretrained,False,large green rectangle
7,"[' False', ' True', ' false', ' None', '  ']", False,0,False,0.3768616318702698,0.6213397979736328,0.3775406777858734,hg100,gemma7b-pretrained,True,large yellow circle
8,"[' False', ' True', '  ', ' false', ' true']", False,0,False,0.49929919838905334,0.49929919838905334,0.5,hg100,gemma7b-pretrained,True,small green rectangle
9,"[' False', ' True', ' false', '  ', ' true']", False,0,False,0.43724215030670166,0.561430037021637,0.43782350420951843,hg100,gemma7b-pretrained,True,small blue rectangle
10,"[' True', ' False', ' false', '  ', ' true']", True,1,True,0.5613524913787842,0.4371817708015442,0.5621764659881592,hg100,gemma7b-pretrained,True,large blue rectangle
11,"[' False', ' True', ' false', '  ', ' fals']", False,1,False,0.22247138619422913,0.7765014171600342,0.22270014882087708,hg100,gemma7b-pretrained,True,small yellow triangle
12,"[' False', ' True', '  ', ' false', ' true']", False,0,False,0.4994411766529083,0.4994411766529083,0.5,hg100,gemma7b-pretrained,True,medium green circle
13,"[' False', ' True', ' false', ' None', ' true']", False,1,False,0.4667094945907593,0.5288511514663696,0.46879062056541443,hg100,gemma7b-pretrained,True,small yellow triangle
14,"[' True', ' False', '  ', 'True', ' Tru']", True,0,True,0.7305015325546265,0.26873651146888733,0.7310585975646973,hg100,gemma7b-pretrained,False,large blue rectangle
15,"[' True', ' False', '  ', ' false', ' Tru']", True,1,False,0.49964067339897156,0.49964067339897156,0.5,hg100,gemma7b-pretrained,False,large yellow circle
16,"[' True', ' False', '  ', ' false', ' true']", True,1,True,0.6220505833625793,0.3772927522659302,0.622459352016449,hg100,gemma7b-pretrained,True,medium yellow circle
17,"[' True', ' False', ' true', ' false', 'True']", True,1,True,0.6221185922622681,0.37733399868011475,0.622459352016449,hg100,gemma7b-pretrained,True,small yellow rectangle
18,"[' True', ' False', '  ', ' false', ' Tru']", True,1,True,0.6221052408218384,0.3773258924484253,0.622459352016449,hg100,gemma7b-pretrained,True,small blue rectangle
19,"[' True', ' False', ' false', ' fals', ' Tru']", True,0,False,0.49957096576690674,0.49957096576690674,0.5,hg100,gemma7b-pretrained,True,large yellow rectangle
20,"[' False', ' True', ' false', '  ', ' Fake']", False,0,False,0.18234337866306305,0.8172063231468201,0.18242552876472473,hg100,gemma7b-pretrained,False,large yellow circle
21,"[' True', ' False', ' false', ' Tru', ' true']", True,1,True,0.6221680045127869,0.37736397981643677,0.622459352016449,hg100,gemma7b-pretrained,True,small green triangle
