,top5_ans,top_ans,sampled_ans,mass_ans,raw_true_mass,raw_false_mass,norm_true_mass,concept,uid,answers,object
0,"[' True', ' False', ' true', ' TRUE', ' false']", True,1,True,0.813917875289917,0.08578631281852722,0.9046505093574524,hg201,gemma7b-pretrained,False,large green circle
1,"[' False', ' True', ' false', ' true', 'False']", False,1,False,0.30559438467025757,0.6886675953865051,0.3073579967021942,hg201,gemma7b-pretrained,True,large yellow triangle
2,"[' False', ' True', ' false', '  ', ' true']", False,1,False,0.26843056082725525,0.7296698689460754,0.2689414322376251,hg201,gemma7b-pretrained,False,small green triangle
3,"[' False', ' True', ' false', '  ', ' true']", False,0,False,0.3765767514705658,0.6208701133728027,0.377540647983551,hg201,gemma7b-pretrained,False,medium green rectangle
4,"[' False', ' True', ' false', '  ', ' true']", False,1,False,0.2684467136859894,0.7297137975692749,0.2689414322376251,hg201,gemma7b-pretrained,False,small green circle
5,"[' False', ' True', ' false', '  ', ' true']", False,0,False,0.26815664768218994,0.7289252877235413,0.2689414322376251,hg201,gemma7b-pretrained,False,small blue triangle
6,"[' False', ' True', '  ', ' false', 'False']", False,0,False,0.2686190605163574,0.7301822900772095,0.2689414322376251,hg201,gemma7b-pretrained,False,small blue circle
7,"[' False', ' True', '  ', ' false', ' true']", False,1,False,0.3204430937767029,0.6783780455589294,0.32082128524780273,hg201,gemma7b-pretrained,True,medium green circle
8,"[' False', ' True', ' false', '  ', 'False']", False,0,False,0.1822308897972107,0.8167021870613098,0.18242552876472473,hg201,gemma7b-pretrained,True,large green circle
9,"[' False', ' True', ' false', '  ', ' fals']", False,1,False,0.2224564254283905,0.7764492034912109,0.22270013391971588,hg201,gemma7b-pretrained,False,medium blue rectangle
10,"[' False', ' True', '  ', ' false', 'False']", False,0,False,0.22251369059085846,0.7766490578651428,0.22270014882087708,hg201,gemma7b-pretrained,False,medium blue circle
11,"[' False', ' True', '  ', ' false', ' None']", False,0,False,0.3767889738082886,0.6212199926376343,0.3775406777858734,hg201,gemma7b-pretrained,False,large green circle
12,"[' False', ' True', '  ', ' false', ' None']", False,0,False,0.37718480825424194,0.62187260389328,0.3775406777858734,hg201,gemma7b-pretrained,False,medium green triangle
13,"[' True', ' False', '  ', ' false', ' None']", True,0,False,0.49940621852874756,0.49940621852874756,0.5,hg201,gemma7b-pretrained,True,large blue triangle
14,"[' False', ' True', ' false', '  ', ' fals']", False,0,False,0.22255055606365204,0.7767777442932129,0.22270013391971588,hg201,gemma7b-pretrained,False,medium green rectangle
15,"[' False', ' True', '  ', ' false', ' None']", False,0,False,0.26866790652275085,0.7303150296211243,0.2689414322376251,hg201,gemma7b-pretrained,False,large green triangle
16,"[' False', ' True', ' false', '  ', ' fals']", False,1,False,0.32053712010383606,0.6785771250724792,0.32082128524780273,hg201,gemma7b-pretrained,False,medium green triangle
17,"[' False', ' True', ' false', '  ', ' None']", False,0,False,0.22256222367286682,0.7768184542655945,0.22270013391971588,hg201,gemma7b-pretrained,False,small green circle
18,"[' False', ' True', ' false', '  ', ' fals']", False,1,False,0.2688068151473999,0.7306926846504211,0.2689414322376251,hg201,gemma7b-pretrained,False,medium green circle
19,"[' True', ' False', ' false', '  ', ' Tru']", True,1,True,0.6786771416664124,0.32058438658714294,0.6791787147521973,hg201,gemma7b-pretrained,True,large yellow rectangle
20,"[' False', ' True', ' false', '  ', ' fals']", False,0,False,0.26880547404289246,0.7306889891624451,0.2689414322376251,hg201,gemma7b-pretrained,True,medium yellow rectangle
21,"[' False', ' True', ' false', '  ', ' fals']", False,1,False,0.37730178236961365,0.6220654845237732,0.3775406777858734,hg201,gemma7b-pretrained,True,large yellow triangle
22,"[' False', ' True', ' false', '  ', 'False']", False,0,False,0.09532056003808975,0.9043763279914856,0.09534946084022522,hg201,gemma7b-pretrained,False,small green rectangle
23,"[' False', ' True', ' false', '  ', 'False']", False,0,False,0.1823686808347702,0.8173196911811829,0.18242552876472473,hg201,gemma7b-pretrained,True,small yellow rectangle
24,"[' False', ' True', ' false', '  ', 'False']", False,0,False,0.3206668496131897,0.6788517236709595,0.3208213150501251,hg201,gemma7b-pretrained,False,large green circle
25,"[' False', ' True', ' false', 'False', '  ']", False,0,False,0.060066789388656616,0.9396027326583862,0.06008664518594742,hg201,gemma7b-pretrained,False,small green triangle
26,"[' False', ' True', ' false', '  ', ' fals']", False,1,False,0.43758365511894226,0.5618685483932495,0.43782347440719604,hg201,gemma7b-pretrained,True,large blue triangle
27,"[' False', ' True', ' false', '  ', ' fals']", False,1,False,0.3773796856403351,0.6221939325332642,0.3775406777858734,hg201,gemma7b-pretrained,False,medium yellow rectangle
