,obj,label,set,item_in_set,item_num,model_reply,concept,listnum,top_ans
0,"triangle,yellow,1",True,0,0,0,"The labels for the objects in Group 3 are:
-small yellow triangle-> False
-large yellow rectangle-> False",hg101,2,False
1,"rectangle,yellow,3",True,0,1,1,"The labels for the objects in Group 3 are:
-small yellow triangle-> False
-large yellow rectangle-> False",hg101,2,False
2,"triangle,yellow,2",True,1,0,2,"The label for the object in Group 4 is:
-medium yellow triangle -> False",hg101,2,False
3,"triangle,green,2",True,2,0,3,"The labels for the objects in Group 5 are:
-medium green triangle -> True
-large yellow circle -> False
-medium yellow circle -> True",hg101,2,True
4,"circle,yellow,3",False,2,1,4,"The labels for the objects in Group 5 are:
-medium green triangle -> True
-large yellow circle -> False
-medium yellow circle -> True",hg101,2,False
5,"circle,yellow,2",True,2,2,5,"The labels for the objects in Group 5 are:
-medium green triangle -> True
-large yellow circle -> False
-medium yellow circle -> True",hg101,2,True
6,"circle,green,3",False,3,0,6,"The labels for the objects in Group 6 are:
-large green circle-> True
-large yellow circle-> True
-medium yellow circle-> False",hg101,2,True
7,"circle,yellow,3",False,3,1,7,"The labels for the objects in Group 6 are:
-large green circle-> True
-large yellow circle-> True
-medium yellow circle-> False",hg101,2,True
8,"circle,yellow,2",True,3,2,8,"The labels for the objects in Group 6 are:
-large green circle-> True
-large yellow circle-> True
-medium yellow circle-> False",hg101,2,False
9,"rectangle,yellow,2",True,4,0,9,"The labels for the objects in Group 7 are:
-medium yellow rectangle - False
-medium blue circle- True
-small blue triangle - False
-medium green circle - True
-large green circle - True",hg101,2,None
10,"circle,blue,2",False,4,1,10,"The labels for the objects in Group 7 are:
-medium yellow rectangle - False
-medium blue circle- True
-small blue triangle - False
-medium green circle - True
-large green circle - True",hg101,2,None
11,"triangle,blue,1",True,4,2,11,"The labels for the objects in Group 7 are:
-medium yellow rectangle - False
-medium blue circle- True
-small blue triangle - False
-medium green circle - True
-large green circle - True",hg101,2,None
12,"circle,green,2",False,4,3,12,"The labels for the objects in Group 7 are:
-medium yellow rectangle - False
-medium blue circle- True
-small blue triangle - False
-medium green circle - True
-large green circle - True",hg101,2,None
13,"circle,green,3",False,4,4,13,"The labels for the objects in Group 7 are:
-medium yellow rectangle - False
-medium blue circle- True
-small blue triangle - False
-medium green circle - True
-large green circle - True",hg101,2,None
14,"rectangle,yellow,2",False,5,0,14,"The labels for the objects in Group 8 are:
-medium yellow rectangle-> True
-small yellow rectangle-> True",hg101,2,True
15,"rectangle,yellow,1",True,5,1,15,"The labels for the objects in Group 8 are:
-medium yellow rectangle-> True
-small yellow rectangle-> True",hg101,2,True
16,"circle,blue,2",True,6,0,16,"The label for the object in Group 9 is:
-medium blue circle-> True",hg101,2,True
17,"rectangle,green,1",True,7,0,17,"The labels for the objects in Group 10 are:
-small green rectangle-> False
-large yellow rectangle-> True",hg101,2,False
18,"rectangle,yellow,3",False,7,1,18,"The labels for the objects in Group 10 are:
-small green rectangle-> False
-large yellow rectangle-> True",hg101,2,True
19,"triangle,blue,2",True,8,0,19,"The labels for the objects in Group 11 are:
-medium blue triangle-> True
-large yellow rectangle-> True
-small blue circle-> True
-large blue rectangle-> False
-large blue triangle-> True",hg101,2,True
20,"rectangle,yellow,3",False,8,1,20,"The labels for the objects in Group 11 are:
-medium blue triangle-> True
-large yellow rectangle-> True
-small blue circle-> True
-large blue rectangle-> False
-large blue triangle-> True",hg101,2,True
21,"circle,blue,1",True,8,2,21,"The labels for the objects in Group 11 are:
-medium blue triangle-> True
-large yellow rectangle-> True
-small blue circle-> True
-large blue rectangle-> False
-large blue triangle-> True",hg101,2,True
22,"rectangle,blue,3",False,8,3,22,"The labels for the objects in Group 11 are:
-medium blue triangle-> True
-large yellow rectangle-> True
-small blue circle-> True
-large blue rectangle-> False
-large blue triangle-> True",hg101,2,False
23,"triangle,blue,3",False,8,4,23,"The labels for the objects in Group 11 are:
-medium blue triangle-> True
-large yellow rectangle-> True
-small blue circle-> True
-large blue rectangle-> False
-large blue triangle-> True",hg101,2,True
24,"rectangle,yellow,2",False,9,0,24,"The labels for the objects in Group 12 are:
-medium yellow rectangle-> True
-small green triangle-> True
-medium yellow triangle-> True
-small green rectangle-> True",hg101,2,True
25,"triangle,green,1",True,9,1,25,"The labels for the objects in Group 12 are:
-medium yellow rectangle-> True
-small green triangle-> True
-medium yellow triangle-> True
-small green rectangle-> True",hg101,2,True
