,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,sampled_ans,true_raw_mass,false_raw_mass,true_norm_mass,false_norm_mass
0,"circle,green,1",False,0,0,0,hg52,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.047425467520952225,0.9525660276412964,0.04742587357759476,0.9525741338729858
1,"triangle,green,1",False,0,1,1,hg52,2,"[' False', ' True', ' false', ' None', 'False']", False,False,1,0.11920146644115448,0.8807862997055054,0.11920291930437088,0.8807970881462097
2,"triangle,blue,2",False,0,2,2,hg52,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.1192014291882515,0.8807860612869263,0.11920291930437088,0.8807970881462097
3,"triangle,yellow,2",False,1,0,3,hg52,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.0953482985496521,0.904639482498169,0.09534946084022522,0.9046505093574524
4,"rectangle,yellow,1",False,1,1,4,hg52,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.03732666000723839,0.9626672267913818,0.03732689097523689,0.9626731276512146
5,"triangle,green,1",False,2,0,5,hg52,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.022977231070399284,0.9770167469978333,0.022977368906140327,0.977022647857666
6,"circle,blue,2",False,2,1,6,hg52,2,"[' False', ' True', ' false', 'False', ' None']", False,False,1,0.06008606031537056,0.9399041533470154,0.06008664891123772,0.9399133324623108
7,"rectangle,blue,1",False,3,0,7,hg52,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.02931208163499832,0.9706827998161316,0.02931223250925541,0.970687747001648
8,"triangle,blue,3",False,3,1,8,hg52,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.06008630245923996,0.939907968044281,0.06008664518594742,0.9399133324623108
9,"rectangle,blue,2",False,3,2,9,hg52,2,"[' False', ' True', 'False', ' false', ' None']", False,False,1,0.04742562025785446,0.9525690674781799,0.04742587357759476,0.9525741338729858
10,"triangle,blue,2",False,3,3,10,hg52,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.04742554947733879,0.9525676369667053,0.04742587357759476,0.9525741338729858
11,"triangle,yellow,3",False,4,0,11,hg52,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.09534862637519836,0.9046425819396973,0.09534946829080582,0.9046505689620972
