,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,sampled_ans,true_raw_mass,false_raw_mass,true_norm_mass,false_norm_mass
0,"rectangle,blue,2",False,0,0,0,hg55,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.182423397898674,0.8175649642944336,0.18242551386356354,0.8175744414329529
1,"circle,green,3",False,0,1,1,hg55,2,"[' True', ' False', 'True', ' true', ' false']", True,True,0,0.6224492788314819,0.3775345981121063,0.6224592924118042,0.3775406777858734
2,"triangle,green,1",False,0,2,2,hg55,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.09534826874732971,0.9046391844749451,0.09534946084022522,0.9046505093574524
3,"triangle,blue,3",True,0,3,3,hg55,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.22269617021083832,0.7772859930992126,0.22270013391971588,0.7772998213768005
4,"rectangle,yellow,3",False,0,4,4,hg55,2,"[' False', ' True', ' None', ' false', 'False']", False,False,1,0.14804430305957794,0.8519362211227417,0.14804719388484955,0.851952850818634
5,"rectangle,blue,3",True,1,0,5,hg55,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.22269777953624725,0.7772915959358215,0.22270014882087708,0.7772998213768005
6,"triangle,blue,1",False,1,1,6,hg55,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.06008616089820862,0.9399057626724243,0.06008664891123772,0.9399133920669556
7,"rectangle,green,1",False,1,2,7,hg55,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.037326596677303314,0.9626656770706177,0.037326887249946594,0.9626731276512146
8,"circle,green,3",False,1,3,8,hg55,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.060086075216531754,0.9399043917655945,0.06008664891123772,0.9399133324623108
9,"triangle,green,1",False,2,0,9,hg55,2,"[' False', ' True', 'False', ' None', ' false']", False,False,0,0.010986898094415665,0.9890089631080627,0.01098694372922182,0.9890130162239075
10,"triangle,yellow,2",False,2,1,10,hg55,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.11920168995857239,0.8807879686355591,0.11920292675495148,0.8807970881462097
11,"circle,blue,1",True,2,2,11,hg55,2,"[' True', ' False', 'True', ' false', ' None']", True,False,1,0.49999237060546875,0.49999237060546875,0.5,0.5
