,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,sampled_ans,true_raw_mass,false_raw_mass,true_norm_mass,false_norm_mass
0,"rectangle,blue,2",True,0,0,0,hg88,2,"[' True', ' False', 'True', ' true', ' false']", True,True,1,0.7310469746589661,0.2689371705055237,0.7310585379600525,0.2689414322376251
1,"rectangle,blue,1",True,0,1,1,hg88,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.32081785798072815,0.6791713833808899,0.32082128524780273,0.6791786551475525
2,"circle,blue,2",True,0,2,2,hg88,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.8519419431686401,0.14804530143737793,0.8519527912139893,0.14804719388484955
3,"circle,yellow,3",True,0,3,3,hg88,2,"[' False', ' True', ' false', ' None', ' true']", False,False,1,0.320816308259964,0.6791681051254272,0.3208213150501251,0.6791787147521973
4,"circle,yellow,1",True,0,4,4,hg88,2,"[' True', ' False', ' false', ' None', 'True']", True,False,0,0.4999926686286926,0.4999926686286926,0.5,0.5
5,"triangle,blue,3",False,1,0,5,hg88,2,"[' False', ' True', ' false', ' None', ' true']", False,False,0,0.3775312006473541,0.6224437355995178,0.377540647983551,0.6224592924118042
6,"rectangle,green,2",True,2,0,6,hg88,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.8175654411315918,0.18242351710796356,0.8175744414329529,0.18242552876472473
7,"circle,green,2",True,2,1,7,hg88,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.7772900462150574,0.22269733250141144,0.7772998809814453,0.22270014882087708
8,"circle,blue,1",True,2,2,8,hg88,2,"[' True', ' False', 'True', ' true', ' false']", True,True,1,0.7310457825660706,0.26893675327301025,0.7310585379600525,0.2689414620399475
9,"triangle,yellow,1",True,2,3,9,hg88,2,"[' True', ' False', 'True', ' None', ' true']", True,True,1,0.6224507093429565,0.3775354325771332,0.6224592924118042,0.377540647983551
10,"triangle,green,1",False,3,0,10,hg88,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.679169774055481,0.32081711292266846,0.6791786551475525,0.3208213150501251
11,"circle,yellow,3",True,3,1,11,hg88,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.85194331407547,0.14804553985595703,0.8519527912139893,0.14804719388484955
12,"circle,blue,2",True,3,2,12,hg88,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.9399040341377258,0.06008605286478996,0.9399133324623108,0.06008664891123772
13,"rectangle,yellow,2",False,4,0,13,hg88,2,"[' True', ' False', 'True', ' false', ' None']", True,False,0,0.499992311000824,0.499992311000824,0.5,0.5
14,"rectangle,yellow,1",True,4,1,14,hg88,2,"[' False', ' True', ' false', ' None', 'False']", False,False,1,0.32081785798072815,0.6791713833808899,0.32082128524780273,0.6791786551475525
15,"circle,yellow,1",True,4,2,15,hg88,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.9241345524787903,0.07585758715867996,0.9241418242454529,0.07585818320512772
16,"circle,green,3",True,5,0,16,hg88,2,"[' True', ' False', 'True', ' None', ' true']", True,True,1,0.7772897481918335,0.22269724309444427,0.7772998213768005,0.22270013391971588
17,"triangle,green,3",True,5,1,17,hg88,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.32081690430641174,0.6791693568229675,0.3208213150501251,0.6791786551475525
18,"rectangle,yellow,2",False,5,2,18,hg88,2,"[' False', ' True', 'False', ' None', ' false']", False,False,0,0.14804600179195404,0.8519459962844849,0.14804717898368835,0.8519527912139893
19,"triangle,yellow,2",False,5,3,19,hg88,2,"[' False', ' True', ' false', 'True', ' None']", False,False,0,0.4378175437450409,0.5621688961982727,0.43782350420951843,0.562176525592804
