,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,sampled_ans,true_raw_mass,false_raw_mass,true_norm_mass,false_norm_mass
0,"rectangle,green,3",False,0,0,0,hg94,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.2689375579357147,0.7310479879379272,0.2689414322376251,0.7310585379600525
1,"circle,green,1",False,0,1,1,hg94,2,"[' False', ' True', ' false', ' None', 'True']", False,False,0,0.4378160834312439,0.5621669888496399,0.43782350420951843,0.562176525592804
2,"rectangle,blue,3",False,0,2,2,hg94,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.14804492890834808,0.8519397974014282,0.14804719388484955,0.8519527912139893
3,"circle,green,2",False,1,0,3,hg94,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.22269676625728607,0.7772880792617798,0.22270013391971588,0.7772998213768005
4,"triangle,blue,2",False,1,1,4,hg94,2,"[' False', ' True', ' false', ' None', 'True']", False,False,0,0.32081693410873413,0.6791694164276123,0.3208213150501251,0.6791787147521973
5,"rectangle,blue,2",False,2,0,5,hg94,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.0953487902879715,0.9046441912651062,0.09534946084022522,0.9046505689620972
6,"rectangle,green,1",False,2,1,6,hg94,2,"[' False', ' True', ' false', 'False', ' None']", False,False,1,0.1480458378791809,0.8519450426101685,0.14804719388484955,0.8519527912139893
7,"rectangle,blue,1",False,3,0,7,hg94,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.07585769891738892,0.9241359829902649,0.07585817575454712,0.9241418242454529
8,"rectangle,yellow,3",False,3,1,8,hg94,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.07585764676332474,0.9241352677345276,0.07585818320512772,0.9241418242454529
9,"circle,yellow,1",False,3,2,9,hg94,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.14804565906524658,0.8519440293312073,0.14804717898368835,0.8519527912139893
10,"rectangle,green,1",False,3,3,10,hg94,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.11920168995857239,0.8807879686355591,0.11920292675495148,0.8807970881462097
11,"circle,yellow,2",False,4,0,11,hg94,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.09534867852926254,0.9046431183815002,0.09534946084022522,0.9046505689620972
12,"rectangle,yellow,2",False,5,0,12,hg94,2,"[' False', ' True', 'False', ' false', ' None']", False,False,1,0.04742562398314476,0.9525691866874695,0.04742586985230446,0.9525741338729858
13,"circle,blue,3",True,5,1,13,hg94,2,"[' False', ' True', 'False', ' None', ' false']", False,False,0,0.07585742324590683,0.9241326451301575,0.07585817575454712,0.9241418242454529
14,"circle,green,3",False,6,0,14,hg94,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.18242348730564117,0.8175653219223022,0.18242552876472473,0.8175745010375977
15,"triangle,yellow,2",False,6,1,15,hg94,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.1480455845594406,0.8519436120986938,0.14804717898368835,0.8519527912139893
16,"rectangle,blue,3",False,6,2,16,hg94,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.09534867107868195,0.9046429991722107,0.09534946829080582,0.9046505689620972
