,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,sampled_ans,true_raw_mass,false_raw_mass,true_norm_mass,false_norm_mass
0,"circle,green,1",False,0,0,0,hg53,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.1480446308851242,0.8519381284713745,0.14804717898368835,0.8519527912139893
1,"circle,green,2",False,1,0,1,hg53,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.0600862093269825,0.9399064779281616,0.06008664891123772,0.9399133920669556
2,"rectangle,blue,2",False,1,1,2,hg53,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.07585744559764862,0.9241328239440918,0.07585818320512772,0.9241418242454529
3,"triangle,yellow,1",False,1,2,3,hg53,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.11920143663883209,0.880786120891571,0.11920291930437088,0.8807970881462097
4,"triangle,green,2",False,1,3,4,hg53,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.029312051832675934,0.9706818461418152,0.02931223064661026,0.970687747001648
5,"triangle,green,3",False,2,0,5,hg53,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.060086119920015335,0.9399051070213318,0.06008664518594742,0.9399133324623108
6,"circle,blue,2",False,3,0,6,hg53,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.09534862637519836,0.9046425819396973,0.09534946829080582,0.9046505689620972
7,"rectangle,yellow,3",False,3,1,7,hg53,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.09534846246242523,0.9046410322189331,0.09534946084022522,0.9046505093574524
8,"circle,green,3",False,3,2,8,hg53,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.060086119920015335,0.9399051070213318,0.06008664518594742,0.9399133324623108
9,"rectangle,blue,3",False,4,0,9,hg53,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.07585769146680832,0.9241359233856201,0.07585817575454712,0.9241418242454529
10,"rectangle,yellow,1",False,4,1,10,hg53,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.06008632481098175,0.9399082660675049,0.06008664891123772,0.9399133920669556
11,"triangle,yellow,1",False,4,2,11,hg53,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.04742557182908058,0.9525681138038635,0.04742586985230446,0.9525741338729858
12,"triangle,green,2",False,5,0,12,hg53,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.03732672333717346,0.9626688957214355,0.037326887249946594,0.9626731276512146
13,"rectangle,yellow,2",False,5,1,13,hg53,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.04742558300495148,0.9525682926177979,0.04742587357759476,0.9525741338729858
14,"circle,green,3",False,5,2,14,hg53,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.047425441443920135,0.9525654911994934,0.04742586985230446,0.9525741338729858
