,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,sampled_ans,true_raw_mass,false_raw_mass,true_norm_mass,false_norm_mass
0,"rectangle,green,2",False,0,0,0,hg107,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.11920174956321716,0.8807884454727173,0.11920291185379028,0.8807970285415649
1,"circle,green,2",False,0,1,1,hg107,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.7310490608215332,0.26893794536590576,0.7310585379600525,0.2689414322376251
2,"circle,yellow,1",False,1,0,2,hg107,2,"[' False', ' True', ' false', ' None', 'True']", False,False,1,0.43781664967536926,0.5621677041053772,0.43782347440719604,0.5621764659881592
3,"rectangle,blue,3",True,1,1,3,hg107,2,"[' False', ' True', ' false', ' None', 'True']", False,False,1,0.43781569600105286,0.5621665120124817,0.43782347440719604,0.562176525592804
4,"triangle,yellow,2",False,2,0,4,hg107,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.07585760951042175,0.9241349101066589,0.07585817575454712,0.9241418242454529
5,"circle,blue,3",False,2,1,5,hg107,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.8175636529922485,0.18242311477661133,0.8175745010375977,0.18242552876472473
6,"circle,blue,1",False,2,2,6,hg107,2,"[' False', ' True', 'True', 'False', ' false']", False,False,0,0.4378168284893036,0.5621679425239563,0.43782350420951843,0.562176525592804
7,"circle,blue,3",True,3,0,7,hg107,2,"[' False', ' True', ' false', 'False', ' None']", False,False,1,0.22269655764102936,0.7772873640060425,0.22270014882087708,0.7772998809814453
8,"circle,green,2",True,3,1,8,hg107,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.14804507791996002,0.8519406318664551,0.14804719388484955,0.8519527912139893
9,"circle,yellow,2",True,3,2,9,hg107,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.32081639766693115,0.6791682839393616,0.3208213150501251,0.6791787147521973
10,"rectangle,yellow,1",False,3,3,10,hg107,2,"[' False', ' True', 'False', ' None', ' false']", False,False,0,0.060086026787757874,0.9399036169052124,0.06008664891123772,0.9399133920669556
11,"triangle,green,1",False,3,4,11,hg107,2,"[' False', ' True', 'False', ' None', ' false']", False,False,0,0.07585731148719788,0.9241312146186829,0.07585818320512772,0.9241417646408081
12,"circle,yellow,3",False,4,0,12,hg107,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.7772884368896484,0.22269687056541443,0.7772998213768005,0.22270013391971588
13,"rectangle,yellow,1",False,4,1,13,hg107,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.07585757970809937,0.9241344928741455,0.07585818320512772,0.9241418242454529
14,"triangle,yellow,2",False,4,2,14,hg107,2,"[' False', ' True', 'False', ' None', ' false']", False,False,0,0.07585754245519638,0.9241340756416321,0.07585818320512772,0.9241418242454529
15,"circle,blue,1",True,5,0,15,hg107,2,"[' False', ' True', ' None', 'False', ' false']", False,False,1,0.14804548025131226,0.8519429564476013,0.14804719388484955,0.8519527912139893
16,"rectangle,yellow,1",False,5,1,16,hg107,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.07585757225751877,0.924134373664856,0.07585818320512772,0.9241418242454529
17,"circle,yellow,2",True,5,2,17,hg107,2,"[' True', ' False', 'True', ' None', ' false']", True,True,1,0.6224483847618103,0.37753403186798096,0.622459352016449,0.3775406777858734
18,"rectangle,yellow,2",False,6,0,18,hg107,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.14804592728614807,0.8519455790519714,0.14804717898368835,0.8519527912139893
19,"rectangle,yellow,3",False,6,1,19,hg107,2,"[' False', ' True', ' false', ' None', 'False']", False,False,1,0.2689370810985565,0.7310466766357422,0.2689414322376251,0.7310585379600525
20,"rectangle,green,1",False,6,2,20,hg107,2,"[' False', ' True', 'False', ' None', ' false']", False,False,0,0.11920154839754105,0.8807869553565979,0.11920291930437088,0.8807970881462097
21,"rectangle,yellow,1",False,7,0,21,hg107,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.047425657510757446,0.952569842338562,0.04742587357759476,0.9525741338729858
22,"rectangle,yellow,3",False,7,1,22,hg107,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.07585769146680832,0.9241359233856201,0.07585817575454712,0.9241418242454529
23,"circle,yellow,1",False,7,2,23,hg107,2,"[' False', ' True', ' false', ' None', 'False']", False,False,1,0.2689376175403595,0.7310481667518616,0.2689414322376251,0.7310585379600525
24,"triangle,green,3",False,7,3,24,hg107,2,"[' False', ' True', ' None', 'False', ' false']", False,False,0,0.14804509282112122,0.8519407510757446,0.14804719388484955,0.851952850818634
25,"triangle,yellow,2",False,8,0,25,hg107,2,"[' False', ' True', 'False', ' None', ' false']", False,False,0,0.07585755735635757,0.9241342544555664,0.07585817575454712,0.9241418242454529
26,"circle,yellow,2",False,9,0,26,hg107,2,"[' True', ' False', 'True', ' true', ' false']", True,True,1,0.6791635751724243,0.3208141624927521,0.6791787147521973,0.3208213150501251
27,"rectangle,yellow,3",False,9,1,27,hg107,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.04742558300495148,0.9525682926177979,0.04742587357759476,0.9525741338729858
28,"rectangle,green,1",False,9,2,28,hg107,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.0758574828505516,0.9241333603858948,0.07585817575454712,0.9241418242454529
29,"rectangle,yellow,2",False,10,0,29,hg107,2,"[' False', ' True', 'False', ' None', ' false']", False,False,0,0.06008622422814369,0.9399067163467407,0.06008664518594742,0.9399133324623108
30,"triangle,yellow,1",False,10,1,30,hg107,2,"[' False', ' True', 'False', ' None', ' false']", False,False,0,0.017986129969358444,0.9820094108581543,0.01798621006309986,0.9820138216018677
31,"rectangle,green,3",True,11,0,31,hg107,2,"[' False', ' True', ' None', 'False', ' false']", False,False,0,0.07585758715867996,0.9241345524787903,0.07585818320512772,0.9241418242454529
32,"circle,green,2",False,11,1,32,hg107,2,"[' True', ' False', ' None', ' false', 'True']", True,False,1,0.4999893307685852,0.4999893307685852,0.5,0.5
33,"triangle,green,1",False,11,2,33,hg107,2,"[' False', ' True', ' None', 'False', ' false']", False,False,0,0.07585758715867996,0.9241345524787903,0.07585818320512772,0.9241418242454529
34,"rectangle,blue,1",True,11,3,34,hg107,2,"[' True', ' False', ' None', 'True', ' false']", True,True,1,0.5621653199195862,0.43781477212905884,0.562176525592804,0.43782347440719604
35,"circle,yellow,1",False,11,4,35,hg107,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.14804528653621674,0.8519418835639954,0.14804717898368835,0.8519527912139893
36,"triangle,yellow,1",False,12,0,36,hg107,2,"[' False', ' True', 'False', ' None', ' false']", False,False,0,0.07585754990577698,0.9241341948509216,0.07585817575454712,0.9241418242454529
37,"circle,green,3",False,12,1,37,hg107,2,"[' True', ' False', ' false', ' None', 'True']", True,False,1,0.49998903274536133,0.49998903274536133,0.5,0.5
38,"triangle,yellow,3",False,12,2,38,hg107,2,"[' False', ' True', ' None', 'False', ' false']", False,False,0,0.07585735619068146,0.9241318106651306,0.07585817575454712,0.9241418242454529
39,"circle,blue,3",True,13,0,39,hg107,2,"[' False', ' True', ' false', 'True', ' true']", False,False,0,0.4378148317337036,0.562165379524231,0.43782350420951843,0.562176525592804
40,"triangle,blue,2",True,13,1,40,hg107,2,"[' False', ' True', ' None', ' false', 'False']", False,False,0,0.2226962149143219,0.7772861123085022,0.22270014882087708,0.7772998213768005
41,"triangle,green,3",False,14,0,41,hg107,2,"[' False', ' True', ' None', ' false', 'False']", False,False,0,0.2689369022846222,0.731046199798584,0.2689414620399475,0.7310585975646973
42,"triangle,yellow,1",False,14,1,42,hg107,2,"[' False', ' True', 'False', ' None', ' false']", False,False,0,0.04742560535669327,0.952568769454956,0.04742586985230446,0.9525741338729858
43,"rectangle,yellow,3",False,14,2,43,hg107,2,"[' False', ' True', ' None', 'False', ' false']", False,False,1,0.11920181661844254,0.8807889223098755,0.11920291930437088,0.8807970881462097
44,"rectangle,yellow,1",False,15,0,44,hg107,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.0758577361702919,0.9241364002227783,0.07585817575454712,0.9241418242454529
45,"circle,blue,2",True,15,1,45,hg107,2,"[' True', ' False', 'True', ' true', ' false']", True,True,1,0.6791645288467407,0.3208146393299103,0.6791787147521973,0.3208213448524475
46,"circle,yellow,1",True,15,2,46,hg107,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.11920146644115448,0.8807862997055054,0.11920291930437088,0.8807970881462097
47,"circle,green,2",False,16,0,47,hg107,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.22269725799560547,0.7772898077964783,0.22270013391971588,0.7772998809814453
48,"circle,yellow,3",False,16,1,48,hg107,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.22269706428050995,0.777289092540741,0.22270014882087708,0.7772998213768005
49,"rectangle,blue,1",True,16,2,49,hg107,2,"[' True', ' False', 'True', ' None', ' true']", True,True,1,0.8519382476806641,0.1480446457862854,0.851952850818634,0.14804717898368835
