,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,sampled_ans,true_raw_mass,false_raw_mass,true_norm_mass,false_norm_mass
0,"rectangle,green,1",False,0,0,0,hg93,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.11920151114463806,0.880786657333374,0.11920291930437088,0.8807970285415649
1,"rectangle,blue,3",False,0,1,1,hg93,2,"[' True', ' False', 'True', ' true', ' false']", True,True,0,0.6224507689476013,0.37753549218177795,0.6224592924118042,0.3775406777858734
2,"circle,green,2",False,0,2,2,hg93,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.22269660234451294,0.777287483215332,0.22270014882087708,0.7772998809814453
3,"circle,yellow,3",False,1,0,3,hg93,2,"[' False', ' True', ' false', ' None', 'True']", False,False,0,0.32081660628318787,0.6791687607765198,0.3208213150501251,0.6791787147521973
4,"circle,blue,3",False,1,1,4,hg93,2,"[' True', ' False', 'True', ' true', '  ']", True,True,1,0.88078773021698,0.1192016527056694,0.8807970881462097,0.11920291930437088
5,"circle,green,2",True,2,0,5,hg93,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.07585752755403519,0.924133837223053,0.07585818320512772,0.9241418242454529
6,"rectangle,yellow,1",False,2,1,6,hg93,2,"[' False', ' True', ' None', 'False', ' false']", False,False,0,0.14804500341415405,0.8519402146339417,0.14804719388484955,0.8519527912139893
7,"rectangle,blue,1",True,3,0,7,hg93,2,"[' False', ' True', ' false', 'False', ' None']", False,False,1,0.2226976603269577,0.7772911787033081,0.22270014882087708,0.7772998213768005
8,"rectangle,green,1",False,3,1,8,hg93,2,"[' False', ' True', ' false', 'False', ' None']", False,False,1,0.18242311477661133,0.8175636529922485,0.18242552876472473,0.8175745010375977
9,"rectangle,yellow,3",False,4,0,9,hg93,2,"[' False', ' True', 'False', ' None', ' false']", False,False,0,0.14804582297801971,0.8519449830055237,0.14804717898368835,0.8519527912139893
10,"triangle,blue,1",True,4,1,10,hg93,2,"[' True', ' False', ' None', ' false', 'True']", True,False,0,0.49999135732650757,0.49999135732650757,0.5,0.5
11,"circle,green,3",True,5,0,11,hg93,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.1824231892824173,0.8175640106201172,0.18242552876472473,0.8175745010375977
12,"rectangle,blue,2",False,6,0,12,hg93,2,"[' True', ' False', 'True', ' false', 'False']", True,True,1,0.5621671676635742,0.43781623244285583,0.5621764659881592,0.43782347440719604
13,"rectangle,green,2",False,6,1,13,hg93,2,"[' False', ' True', ' false', 'False', 'True']", False,False,1,0.26893797516822815,0.731049120426178,0.2689414322376251,0.7310585379600525
