,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,sampled_ans,true_raw_mass,false_raw_mass,true_norm_mass,false_norm_mass
0,"circle,green,2",False,0,0,0,hg89,2,"[' False', ' True', ' false', ' None', 'True']", False,False,0,0.37753430008888245,0.6224488615989685,0.377540647983551,0.622459352016449
1,"triangle,blue,1",False,1,0,1,hg89,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.017986129969358444,0.9820094108581543,0.01798621006309986,0.9820138216018677
2,"circle,green,3",False,1,1,2,hg89,2,"[' False', ' True', ' false', 'False', ' None']", False,False,1,0.18242357671260834,0.8175657391548157,0.18242552876472473,0.8175744414329529
3,"triangle,yellow,2",True,1,2,3,hg89,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.11920183897018433,0.8807891011238098,0.11920291930437088,0.8807970881462097
4,"triangle,yellow,1",True,1,3,4,hg89,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.22269773483276367,0.777291476726532,0.22270013391971588,0.7772998809814453
5,"triangle,green,2",True,1,4,5,hg89,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.3775339722633362,0.6224482655525208,0.3775406777858734,0.6224592924118042
6,"triangle,blue,2",False,2,0,6,hg89,2,"[' True', ' False', 'True', ' false', ' None']", True,True,1,0.5621680617332458,0.43781691789627075,0.562176525592804,0.43782350420951843
7,"triangle,green,2",True,2,1,7,hg89,2,"[' True', ' False', 'True', ' true', ' false']", True,True,1,0.7310506701469421,0.2689385414123535,0.7310585379600525,0.2689414322376251
8,"triangle,yellow,3",False,3,0,8,hg89,2,"[' False', ' True', ' false', ' None', 'True']", False,False,1,0.4378158748149872,0.5621667504310608,0.43782350420951843,0.562176525592804
9,"triangle,green,1",False,3,1,9,hg89,2,"[' True', ' False', 'True', ' None', ' true']", True,True,1,0.6791662573814392,0.32081544399261475,0.6791787147521973,0.3208213150501251
10,"triangle,yellow,1",False,4,0,10,hg89,2,"[' True', ' False', 'True', ' None', ' true']", True,True,1,0.851944088935852,0.14804567396640778,0.851952850818634,0.14804719388484955
11,"rectangle,green,1",False,4,1,11,hg89,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.14804546535015106,0.8519428968429565,0.14804717898368835,0.8519527912139893
12,"circle,blue,1",False,5,0,12,hg89,2,"[' True', ' False', 'True', ' None', ' false']", True,True,1,0.5621708631515503,0.43781912326812744,0.5621764659881592,0.43782350420951843
13,"rectangle,green,3",False,5,1,13,hg89,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.09534865617752075,0.9046428799629211,0.09534946084022522,0.9046505093574524
14,"triangle,blue,2",False,6,0,14,hg89,2,"[' False', ' True', 'False', ' None', ' false']", False,False,0,0.09534875303506851,0.9046437740325928,0.09534946084022522,0.9046505093574524
15,"rectangle,green,3",False,7,0,15,hg89,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.04742555692791939,0.9525677561759949,0.04742587357759476,0.9525741338729858
16,"circle,green,2",False,7,1,16,hg89,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.18242394924163818,0.8175674080848694,0.18242552876472473,0.8175745010375977
17,"triangle,blue,1",False,7,2,17,hg89,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.09534858912229538,0.9046422243118286,0.09534946084022522,0.9046505093574524
18,"circle,yellow,1",False,7,3,18,hg89,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.2689373791217804,0.731047511100769,0.2689414620399475,0.7310585975646973
19,"circle,green,3",False,7,4,19,hg89,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.11920183897018433,0.8807891011238098,0.11920291930437088,0.8807970881462097
20,"triangle,yellow,3",True,8,0,20,hg89,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.09534880518913269,0.904644250869751,0.09534946084022522,0.9046505093574524
21,"circle,blue,3",False,8,1,21,hg89,2,"[' True', ' False', 'True', ' false', ' None']", True,True,1,0.5621675252914429,0.4378165304660797,0.562176525592804,0.4378235340118408
22,"triangle,blue,2",False,8,2,22,hg89,2,"[' False', ' True', ' None', 'False', ' false']", False,False,0,0.22269733250141144,0.7772900462150574,0.22270014882087708,0.7772998809814453
23,"circle,green,3",False,9,0,23,hg89,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.11920172721147537,0.880788266658783,0.11920291930437088,0.8807970881462097
24,"triangle,yellow,2",False,9,1,24,hg89,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.731047511100769,0.2689373791217804,0.7310585975646973,0.2689414620399475
25,"circle,yellow,3",False,9,2,25,hg89,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.14804552495479584,0.8519432544708252,0.14804717898368835,0.8519527912139893
26,"rectangle,yellow,3",False,10,0,26,hg89,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.22269712388515472,0.7772893309593201,0.22270013391971588,0.7772998213768005
27,"rectangle,yellow,1",False,10,1,27,hg89,2,"[' False', ' True', ' None', 'False', ' false']", False,False,0,0.18242324888706207,0.8175642490386963,0.18242552876472473,0.8175745010375977
28,"triangle,blue,2",False,10,2,28,hg89,2,"[' False', ' True', 'False', ' None', ' false']", False,False,0,0.18242309987545013,0.8175635933876038,0.18242552876472473,0.8175744414329529
29,"circle,yellow,3",False,10,3,29,hg89,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.11920154094696045,0.8807868957519531,0.11920291930437088,0.8807970881462097
