,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,sampled_ans,true_raw_mass,false_raw_mass,true_norm_mass,false_norm_mass
0,"rectangle,blue,3",False,0,0,0,hg112,2,"[' True', ' False', 'True', ' true', ' false']", True,True,0,0.6791674494743347,0.3208160102367401,0.6791787147521973,0.3208213150501251
1,"circle,green,3",False,1,0,1,hg112,2,"[' True', ' False', ' false', ' None', ' true']", True,False,0,0.4999922513961792,0.4999922513961792,0.5,0.5
2,"rectangle,yellow,2",False,1,1,2,hg112,2,"[' True', ' False', ' false', 'True', ' true']", True,False,0,0.4999925494194031,0.4999925494194031,0.5,0.5
3,"circle,green,2",False,1,2,3,hg112,2,"[' False', ' True', ' false', ' None', 'True']", False,False,0,0.3775345981121063,0.6224492788314819,0.3775406777858734,0.6224592924118042
4,"triangle,yellow,3",False,1,3,4,hg112,2,"[' False', ' True', ' false', ' None', 'False']", False,False,1,0.14804570376873016,0.8519442677497864,0.14804717898368835,0.8519527912139893
5,"triangle,blue,1",False,2,0,5,hg112,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.11920171231031418,0.8807881474494934,0.11920291930437088,0.8807970881462097
6,"rectangle,blue,2",True,2,1,6,hg112,2,"[' True', ' False', 'True', ' true', ' false']", True,True,1,0.7310501933097839,0.2689383625984192,0.7310585379600525,0.2689414322376251
7,"rectangle,yellow,2",True,2,2,7,hg112,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.182423934340477,0.8175673484802246,0.18242552876472473,0.8175744414329529
8,"circle,green,3",True,2,3,8,hg112,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.14804549515247345,0.8519430756568909,0.14804719388484955,0.851952850818634
9,"circle,blue,2",True,2,4,9,hg112,2,"[' False', ' True', ' false', ' None', 'False']", False,False,1,0.3208150863647461,0.6791654825210571,0.3208213150501251,0.6791786551475525
10,"triangle,yellow,2",False,3,0,10,hg112,2,"[' False', ' True', ' false', ' None', 'False']", False,False,1,0.22269761562347412,0.7772910594940186,0.22270013391971588,0.7772998809814453
11,"rectangle,blue,2",False,3,1,11,hg112,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.817563533782959,0.18242308497428894,0.8175744414329529,0.18242551386356354
12,"rectangle,blue,3",False,3,2,12,hg112,2,"[' False', ' True', ' false', ' None', 'False']", False,False,1,0.2689376473426819,0.7310482263565063,0.2689414322376251,0.7310585379600525
13,"triangle,green,1",False,4,0,13,hg112,2,"[' False', ' True', ' None', 'True', ' false']", False,False,0,0.43781736493110657,0.5621685981750488,0.4378235340118408,0.562176525592804
14,"circle,blue,2",True,4,1,14,hg112,2,"[' True', ' False', 'True', ' None', ' true']", True,True,0,0.679168164730072,0.3208163380622864,0.6791787147521973,0.3208213150501251
15,"rectangle,yellow,1",False,4,2,15,hg112,2,"[' False', ' True', ' false', 'True', 'False']", False,False,1,0.4378163516521454,0.5621673464775085,0.43782350420951843,0.562176525592804
16,"circle,yellow,2",True,4,3,16,hg112,2,"[' False', ' True', ' false', ' None', 'False']", False,False,1,0.268937885761261,0.7310489416122437,0.2689414322376251,0.7310585975646973
17,"rectangle,green,2",False,5,0,17,hg112,2,"[' False', ' True', ' false', 'False', 'True']", False,False,0,0.377535343170166,0.6224505305290222,0.3775406777858734,0.622459352016449
18,"triangle,yellow,3",True,5,1,18,hg112,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.0758577361702919,0.9241364002227783,0.07585817575454712,0.9241418242454529
19,"triangle,blue,2",True,5,2,19,hg112,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.2226971685886383,0.7772894501686096,0.22270014882087708,0.7772998213768005
20,"circle,yellow,2",True,5,3,20,hg112,2,"[' True', ' False', 'True', ' true', ' None']", True,True,0,0.7772866487503052,0.22269636392593384,0.7772998809814453,0.22270014882087708
21,"circle,green,1",True,5,4,21,hg112,2,"[' False', ' True', ' None', ' false', 'False']", False,False,0,0.2689371109008789,0.731046736240387,0.2689414620399475,0.7310585379600525
22,"circle,blue,1",False,6,0,22,hg112,2,"[' True', ' False', ' None', 'True', ' true']", True,True,1,0.6224489808082581,0.3775343894958496,0.622459352016449,0.3775406777858734
23,"rectangle,blue,3",False,7,0,23,hg112,2,"[' False', ' True', ' None', 'False', ' false']", False,False,0,0.2226971983909607,0.7772895693778992,0.22270014882087708,0.7772998809814453
24,"circle,yellow,1",False,8,0,24,hg112,2,"[' False', ' True', ' false', ' None', 'True']", False,False,0,0.43781793117523193,0.5621693730354309,0.43782350420951843,0.562176525592804
25,"triangle,green,1",False,9,0,25,hg112,2,"[' False', ' True', ' None', 'False', ' false']", False,False,0,0.11920192837715149,0.8807897567749023,0.11920292675495148,0.8807970881462097
26,"triangle,blue,3",False,10,0,26,hg112,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.22269697487354279,0.7772887945175171,0.22270014882087708,0.7772998809814453
27,"triangle,yellow,2",False,11,0,27,hg112,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.22269730269908905,0.7772899270057678,0.22270014882087708,0.7772998213768005
28,"circle,blue,1",True,11,1,28,hg112,2,"[' False', ' True', ' None', ' false', 'False']", False,False,0,0.32081538438796997,0.6791661381721497,0.3208213150501251,0.6791787147521973
29,"triangle,yellow,3",False,11,2,29,hg112,2,"[' False', ' True', ' false', 'True', 'False']", False,False,0,0.3775329291820526,0.622446596622467,0.3775406777858734,0.622459352016449
30,"circle,green,3",True,11,3,30,hg112,2,"[' True', ' False', 'True', ' true', ' None']", True,True,0,0.7310417890548706,0.26893526315689087,0.7310585379600525,0.2689414322376251
31,"rectangle,yellow,2",False,11,4,31,hg112,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.32081589102745056,0.6791672110557556,0.3208213150501251,0.6791787147521973
32,"circle,green,1",True,12,0,32,hg112,2,"[' True', ' False', 'True', ' None', ' true']", True,True,1,0.6791707277297974,0.3208175301551819,0.6791787147521973,0.32082128524780273
33,"triangle,green,1",False,12,1,33,hg112,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.14804577827453613,0.8519446849822998,0.14804719388484955,0.8519527912139893
34,"circle,yellow,2",True,12,2,34,hg112,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.8519413471221924,0.14804519712924957,0.851952850818634,0.14804719388484955
35,"triangle,green,2",False,13,0,35,hg112,2,"[' False', ' True', ' false', ' None', 'True']", False,False,0,0.4378165602684021,0.5621675848960876,0.43782350420951843,0.562176525592804
36,"circle,blue,2",False,13,1,36,hg112,2,"[' True', ' False', 'True', ' TRUE', ' true']", True,True,1,0.9046396017074585,0.0953483060002327,0.9046505689620972,0.09534946084022522
37,"rectangle,blue,3",False,14,0,37,hg112,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.18242301046848297,0.8175631761550903,0.18242552876472473,0.8175745010375977
38,"triangle,green,3",False,14,1,38,hg112,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.32081618905067444,0.6791678667068481,0.3208213150501251,0.6791787147521973
39,"circle,green,2",False,14,2,39,hg112,2,"[' True', ' False', 'True', ' false', ' None']", True,True,0,0.5621658563613892,0.43781521916389465,0.562176525592804,0.43782350420951843
40,"triangle,green,2",True,15,0,40,hg112,2,"[' False', ' True', 'False', ' None', ' false']", False,False,1,0.09534875303506851,0.9046437740325928,0.09534946084022522,0.9046505093574524
41,"rectangle,yellow,2",True,15,1,41,hg112,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.3208160698413849,0.6791675686836243,0.3208213150501251,0.6791786551475525
42,"triangle,blue,2",True,15,2,42,hg112,2,"[' True', ' False', 'True', ' None', ' true']", True,True,0,0.6224452257156372,0.37753212451934814,0.622459352016449,0.3775406777858734
43,"rectangle,blue,3",True,15,3,43,hg112,2,"[' False', ' True', ' None', 'False', ' false']", False,False,0,0.2689375579357147,0.731048047542572,0.2689414322376251,0.7310585975646973
44,"rectangle,blue,3",True,16,0,44,hg112,2,"[' False', ' True', ' false', ' None', 'True']", False,False,1,0.377534419298172,0.6224490404129028,0.3775406777858734,0.622459352016449
45,"rectangle,yellow,2",True,16,1,45,hg112,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.7310478091239929,0.26893749833106995,0.7310585379600525,0.2689414322376251
46,"triangle,blue,2",False,16,2,46,hg112,2,"[' True', ' False', 'True', ' None', ' true']", True,True,1,0.8175630569458008,0.18242298066616058,0.8175744414329529,0.18242552876472473
47,"rectangle,blue,1",False,17,0,47,hg112,2,"[' False', ' True', ' None', ' false', 'True']", False,False,0,0.4378163814544678,0.5621673464775085,0.43782350420951843,0.5621764659881592
48,"circle,green,3",True,18,0,48,hg112,2,"[' True', ' False', 'True', ' false', ' None']", True,True,0,0.562166690826416,0.4378158450126648,0.562176525592804,0.43782350420951843
49,"rectangle,yellow,2",False,18,1,49,hg112,2,"[' True', ' False', ' false', ' None', 'True']", True,False,1,0.499992311000824,0.499992311000824,0.5,0.5
50,"triangle,yellow,1",False,18,2,50,hg112,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.11920204013586044,0.8807905912399292,0.11920291930437088,0.8807970881462097
51,"circle,yellow,1",True,18,3,51,hg112,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.3208170533180237,0.6791696548461914,0.3208213150501251,0.6791786551475525
52,"rectangle,yellow,3",False,18,4,52,hg112,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.377533882856369,0.6224481463432312,0.3775406777858734,0.622459352016449
