,top5_ans,top_ans,sampled_ans,mass_ans,raw_true_mass,raw_false_mass,norm_true_mass,concept,uid,answers,object
0,"[' True', ' False', ' true', ' false', 'True']", True,1,True,0.6636412143707275,0.3318312168121338,0.6666595339775085,hg14,gemma2b-tuned112-sparsed_primitivesor,True,large green circle
1,"[' False', ' True', ' false', 'False', ' true']", False,0,False,0.1954568475484848,0.8038414716720581,0.19559408724308014,hg14,gemma2b-tuned112-sparsed_primitivesor,False,small yellow triangle
2,"[' True', ' False', ' true', 'True', ' false']", True,0,True,0.544853150844574,0.45435357093811035,0.545285701751709,hg14,gemma2b-tuned112-sparsed_primitivesor,False,large yellow triangle
3,"[' True', ' False', ' true', ' false', 'True']", True,0,True,0.6128999590873718,0.386551171541214,0.6132365465164185,hg14,gemma2b-tuned112-sparsed_primitivesor,False,large blue circle
4,"[' False', ' True', ' false', ' true', 'False']", False,0,False,0.28438517451286316,0.7149442434310913,0.2845759987831116,hg14,gemma2b-tuned112-sparsed_primitivesor,True,large blue rectangle
5,"[' False', ' True', ' false', 'False', ' true']", False,0,False,0.24428653717041016,0.755400538444519,0.24436300992965698,hg14,gemma2b-tuned112-sparsed_primitivesor,False,small green rectangle
6,"[' False', ' True', ' false', 'False', ' true']", False,0,False,0.10445301979780197,0.8953143358230591,0.10447732359170914,hg14,gemma2b-tuned112-sparsed_primitivesor,False,small yellow triangle
7,"[' True', ' False', 'True', ' true', ' false']", True,1,True,0.546576201915741,0.45312756299972534,0.5467381477355957,hg14,gemma2b-tuned112-sparsed_primitivesor,True,small green circle
8,"[' True', ' False', ' true', 'True', ' false']", True,1,True,0.852139949798584,0.14750240743160248,0.8524448275566101,hg14,gemma2b-tuned112-sparsed_primitivesor,True,large green circle
9,"[' False', ' True', ' false', 'False', ' true']", False,1,False,0.13247419893741608,0.8672212958335876,0.13251455128192902,hg14,gemma2b-tuned112-sparsed_primitivesor,False,medium green triangle
10,"[' False', ' True', ' false', 'False', ' true']", False,0,False,0.22945289313793182,0.7701885104179382,0.22953520715236664,hg14,gemma2b-tuned112-sparsed_primitivesor,False,medium blue circle
