,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,sampled_ans,true_raw_mass,false_raw_mass,true_norm_mass,false_norm_mass
0,"circle,yellow,3",False,0,0,0,hg92,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.14804604649543762,0.8519462943077087,0.14804717898368835,0.8519527912139893
1,"rectangle,green,1",False,0,1,1,hg92,2,"[' False', ' True', ' false', 'False', ' None']", False,False,1,0.18242426216602325,0.8175687789916992,0.18242552876472473,0.8175745010375977
2,"circle,green,2",False,0,2,2,hg92,2,"[' False', ' True', ' None', ' false', 'False']", False,False,0,0.18242375552654266,0.8175665140151978,0.18242552876472473,0.8175744414329529
3,"rectangle,yellow,3",False,0,3,3,hg92,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.26893919706344604,0.7310525178909302,0.2689414322376251,0.7310585975646973
4,"rectangle,green,1",False,1,0,4,hg92,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.060086168348789215,0.9399058222770691,0.06008664891123772,0.9399133324623108
5,"triangle,blue,3",True,1,1,5,hg92,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.7772915959358215,0.22269777953624725,0.7772998213768005,0.22270014882087708
6,"rectangle,blue,3",False,2,0,6,hg92,2,"[' True', ' False', 'True', ' TRUE', ' true']", True,True,1,0.9399034380912781,0.06008601561188698,0.9399133324623108,0.06008664891123772
7,"circle,blue,1",False,2,1,7,hg92,2,"[' True', ' False', ' None', 'True', ' false']", True,False,0,0.49999481439590454,0.49999481439590454,0.5,0.5
8,"triangle,green,1",False,2,2,8,hg92,2,"[' False', ' True', ' None', 'False', ' false']", False,False,0,0.148045614361763,0.8519437313079834,0.14804719388484955,0.8519527912139893
9,"circle,blue,2",False,3,0,9,hg92,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.18242380023002625,0.8175666928291321,0.18242554366588593,0.8175745010375977
10,"circle,yellow,2",False,3,1,10,hg92,2,"[' False', ' True', 'False', ' false', ' None']", False,False,1,0.11920211464166641,0.8807911276817322,0.11920291930437088,0.8807970881462097
11,"triangle,yellow,3",False,3,2,11,hg92,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.09534873068332672,0.9046435952186584,0.09534946084022522,0.9046505689620972
12,"rectangle,blue,3",False,3,3,12,hg92,2,"[' False', ' True', ' false', ' None', 'True']", False,False,0,0.37753432989120483,0.6224488615989685,0.3775406777858734,0.622459352016449
13,"triangle,yellow,2",False,4,0,13,hg92,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.09534883499145508,0.9046445488929749,0.09534946829080582,0.9046505093574524
14,"circle,blue,2",True,4,1,14,hg92,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.1824241280555725,0.8175682425498962,0.18242551386356354,0.8175745010375977
15,"circle,green,2",False,5,0,15,hg92,2,"[' False', ' True', ' None', 'False', ' false']", False,False,0,0.14804577827453613,0.8519446849822998,0.14804719388484955,0.8519527912139893
16,"circle,green,1",False,5,1,16,hg92,2,"[' False', ' True', ' None', ' false', 'False']", False,False,0,0.18242423236370087,0.8175687193870544,0.18242551386356354,0.8175744414329529
17,"triangle,blue,2",True,6,0,17,hg92,2,"[' True', ' False', ' None', 'True', ' TRUE']", True,True,1,0.7310477495193481,0.26893746852874756,0.7310585379600525,0.2689414322376251
18,"rectangle,green,1",False,7,0,18,hg92,2,"[' False', ' True', 'False', ' None', ' false']", False,False,0,0.047425586730241776,0.9525684118270874,0.04742587357759476,0.9525741338729858
19,"rectangle,yellow,1",False,7,1,19,hg92,2,"[' False', ' True', 'False', ' false', ' None']", False,False,1,0.0758577361702919,0.9241364002227783,0.07585817575454712,0.9241418242454529
20,"triangle,green,1",False,7,2,20,hg92,2,"[' False', ' True', ' None', ' false', 'False']", False,False,0,0.09534862637519836,0.9046425819396973,0.09534946829080582,0.9046505689620972
21,"rectangle,yellow,2",False,7,3,21,hg92,2,"[' False', ' True', 'False', ' None', ' false']", False,False,0,0.06008625775575638,0.9399071931838989,0.060086652636528015,0.9399133324623108
22,"circle,blue,3",True,8,0,22,hg92,2,"[' True', ' False', 'True', ' false', ' None']", True,True,1,0.5621677041053772,0.43781664967536926,0.5621764659881592,0.43782347440719604
23,"circle,yellow,3",False,8,1,23,hg92,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.04742565378546715,0.9525697231292725,0.04742587357759476,0.9525741338729858
24,"rectangle,blue,1",True,9,0,24,hg92,2,"[' False', ' True', 'True', 'False', ' false']", False,False,1,0.4378170967102051,0.5621682405471802,0.43782350420951843,0.5621764659881592
