,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,sampled_ans,true_raw_mass,false_raw_mass,true_norm_mass,false_norm_mass
0,"rectangle,green,3",False,0,0,0,hg106,2,"[' False', ' True', ' false', ' None', 'False']", False,False,1,0.18242445588111877,0.8175696730613708,0.18242552876472473,0.8175744414329529
1,"triangle,green,3",True,0,1,1,hg106,2,"[' False', ' True', ' false', ' None', 'True']", False,False,0,0.3208189606666565,0.6791737675666809,0.32082128524780273,0.6791787147521973
2,"circle,blue,1",False,0,2,2,hg106,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.14804594218730927,0.8519456386566162,0.14804717898368835,0.8519527912139893
3,"triangle,blue,3",False,0,3,3,hg106,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.18242445588111877,0.8175696730613708,0.18242552876472473,0.8175744414329529
4,"triangle,blue,2",False,1,0,4,hg106,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.07585771381855011,0.9241361021995544,0.07585818320512772,0.9241418242454529
5,"circle,yellow,1",False,1,1,5,hg106,2,"[' True', ' False', ' None', 'True', ' false']", True,True,1,0.5621700882911682,0.4378184974193573,0.562176525592804,0.43782350420951843
6,"triangle,green,3",True,1,2,6,hg106,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.817566454410553,0.18242374062538147,0.8175744414329529,0.18242552876472473
7,"rectangle,green,1",True,1,3,7,hg106,2,"[' False', ' True', 'False', ' false', ' None']", False,False,1,0.0758577361702919,0.9241364002227783,0.07585817575454712,0.9241418242454529
8,"rectangle,blue,3",False,1,4,8,hg106,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.07585783302783966,0.9241376519203186,0.07585817575454712,0.9241418242454529
9,"triangle,blue,1",False,2,0,9,hg106,2,"[' False', ' True', ' None', 'False', ' false']", False,False,0,0.11920163780450821,0.8807876110076904,0.11920291930437088,0.8807970881462097
