,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,sampled_ans,true_raw_mass,false_raw_mass,true_norm_mass,false_norm_mass
0,"triangle,green,2",False,0,0,0,hg43,2,"[' False', ' True', ' None', ' false', 'False']", False,False,0,0.1480458825826645,0.8519453406333923,0.14804717898368835,0.8519527912139893
1,"rectangle,yellow,2",False,0,1,1,hg43,2,"[' False', ' True', ' None', ' false', 'True']", False,False,1,0.2689393162727356,0.7310527563095093,0.2689414620399475,0.7310585379600525
2,"triangle,blue,2",False,0,2,2,hg43,2,"[' False', ' True', ' false', ' None', 'False']", False,False,1,0.18242400884628296,0.8175676465034485,0.18242552876472473,0.8175744414329529
3,"triangle,yellow,3",False,0,3,3,hg43,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.22269879281520844,0.7772951126098633,0.22270014882087708,0.7772998213768005
4,"triangle,yellow,1",False,0,4,4,hg43,2,"[' False', ' True', ' None', ' false', 'False']", False,False,1,0.26893895864486694,0.7310518026351929,0.2689414322376251,0.7310585379600525
5,"triangle,yellow,1",False,1,0,5,hg43,2,"[' False', ' True', ' false', ' None', 'False']", False,False,1,0.11920174211263657,0.8807883262634277,0.11920292675495148,0.8807970881462097
6,"rectangle,green,1",False,1,1,6,hg43,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.14804629981517792,0.8519477248191833,0.14804717898368835,0.8519527912139893
7,"rectangle,yellow,3",False,2,0,7,hg43,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.11920224130153656,0.8807920217514038,0.11920292675495148,0.8807970881462097
8,"circle,blue,1",True,2,1,8,hg43,2,"[' False', ' True', ' None', ' false', 'False']", False,False,1,0.14804597198963165,0.8519458174705505,0.14804719388484955,0.851952850818634
9,"circle,yellow,2",True,2,2,9,hg43,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.09534892439842224,0.9046454429626465,0.09534946084022522,0.9046505093574524
10,"circle,green,1",True,2,3,10,hg43,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.18242421746253967,0.8175686001777649,0.18242552876472473,0.8175744414329529
11,"triangle,yellow,1",False,2,4,11,hg43,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.09534889459609985,0.9046451449394226,0.09534946084022522,0.9046505093574524
