,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,sampled_ans,true_raw_mass,false_raw_mass,true_norm_mass,false_norm_mass
0,"rectangle,blue,1",False,0,0,0,hg78,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.14804595708847046,0.8519457578659058,0.14804717898368835,0.8519527912139893
1,"triangle,blue,3",False,0,1,1,hg78,2,"[' False', ' True', ' None', ' false', 'True']", False,False,0,0.3208162486553192,0.6791679859161377,0.32082128524780273,0.6791786551475525
2,"triangle,yellow,3",True,1,0,2,hg78,2,"[' False', ' True', ' None', ' false', 'True']", False,False,1,0.43781793117523193,0.5621693730354309,0.43782350420951843,0.562176525592804
3,"triangle,green,3",True,1,1,3,hg78,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.222698375582695,0.7772936820983887,0.22270013391971588,0.7772998213768005
4,"triangle,green,1",True,1,2,4,hg78,2,"[' True', ' False', ' None', ' false', 'True']", True,True,0,0.5621681213378906,0.4378169775009155,0.562176525592804,0.43782350420951843
5,"rectangle,green,1",True,1,3,5,hg78,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.8175662755966187,0.18242371082305908,0.8175744414329529,0.18242554366588593
6,"circle,green,3",True,1,4,6,hg78,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.7310499548912048,0.268938273191452,0.7310585975646973,0.2689414620399475
7,"circle,green,2",True,2,0,7,hg78,2,"[' True', ' False', 'True', ' None', ' true']", True,True,1,0.7772911787033081,0.2226976603269577,0.7772998213768005,0.22270014882087708
8,"rectangle,blue,1",False,2,1,8,hg78,2,"[' False', ' True', 'False', ' false', ' None']", False,False,1,0.09534887224435806,0.9046449661254883,0.09534946084022522,0.9046505093574524
9,"rectangle,yellow,3",True,2,2,9,hg78,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.9046431183815002,0.09534867852926254,0.9046505689620972,0.09534946084022522
10,"triangle,green,3",True,2,3,10,hg78,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.9399043917655945,0.060086075216531754,0.9399133324623108,0.06008664891123772
11,"rectangle,green,3",True,3,0,11,hg78,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.9046424031257629,0.09534860402345657,0.9046505689620972,0.09534946084022522
12,"circle,blue,1",True,3,1,12,hg78,2,"[' False', ' True', ' None', 'False', ' false']", False,False,0,0.14804592728614807,0.8519455790519714,0.14804717898368835,0.8519527912139893
13,"circle,green,1",True,3,2,13,hg78,2,"[' True', ' False', 'True', ' true', ' None']", True,True,0,0.8807874917984009,0.11920163035392761,0.8807970285415649,0.11920292675495148
14,"rectangle,green,1",True,3,3,14,hg78,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.8807889819145203,0.11920182406902313,0.8807970881462097,0.11920291930437088
15,"rectangle,yellow,3",True,4,0,15,hg78,2,"[' True', ' False', 'True', ' TRUE', ' true']", True,True,1,0.9525682926177979,0.04742558300495148,0.9525741338729858,0.04742587357759476
16,"circle,blue,1",True,4,1,16,hg78,2,"[' True', ' False', 'True', 'False', ' false']", True,True,1,0.562171459197998,0.43781957030296326,0.5621764659881592,0.43782347440719604
17,"rectangle,green,3",True,4,2,17,hg78,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.952567458152771,0.047425538301467896,0.9525741338729858,0.04742587357759476
18,"triangle,yellow,2",True,4,3,18,hg78,2,"[' True', ' False', ' None', 'True', ' false']", True,True,1,0.6224499344825745,0.37753498554229736,0.6224592924118042,0.3775406777858734
19,"circle,green,3",True,4,4,19,hg78,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.9399054050445557,0.060086142271757126,0.9399133324623108,0.060086652636528015
20,"triangle,yellow,1",True,5,0,20,hg78,2,"[' True', ' False', ' None', 'True', ' true']", True,True,1,0.6791686415672302,0.3208165466785431,0.6791786551475525,0.32082128524780273
21,"circle,yellow,2",True,5,1,21,hg78,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.8807897567749023,0.11920192837715149,0.8807970881462097,0.11920292675495148
22,"circle,blue,1",True,6,0,22,hg78,2,"[' True', ' False', 'True', ' true', 'False']", True,True,1,0.7772911787033081,0.2226976603269577,0.7772998213768005,0.22270014882087708
23,"triangle,green,2",True,6,1,23,hg78,2,"[' True', ' False', 'True', ' None', ' true']", True,True,0,0.777290940284729,0.22269760072231293,0.7772998213768005,0.22270014882087708
24,"circle,green,3",True,6,2,24,hg78,2,"[' True', ' False', 'True', ' TRUE', ' true']", True,True,1,0.9820109009742737,0.017986157909035683,0.9820137619972229,0.01798621006309986
25,"rectangle,green,3",True,6,3,25,hg78,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.9525664448738098,0.047425489872694016,0.9525741338729858,0.04742586985230446
26,"rectangle,green,1",True,7,0,26,hg78,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.9399059414863586,0.06008617579936981,0.9399133324623108,0.06008664891123772
27,"triangle,green,2",True,7,1,27,hg78,2,"[' True', ' False', 'True', ' TRUE', ' true']", True,True,1,0.9399057626724243,0.06008616089820862,0.9399133920669556,0.06008664891123772
28,"circle,blue,3",True,7,2,28,hg78,2,"[' True', ' False', 'True', ' false', ' None']", True,False,0,0.49999475479125977,0.49999475479125977,0.5,0.5
29,"circle,green,2",True,7,3,29,hg78,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.9046411514282227,0.09534846991300583,0.9046505093574524,0.09534946084022522
30,"triangle,blue,1",False,8,0,30,hg78,2,"[' True', ' False', 'True', ' None', ' true']", True,True,1,0.7772915959358215,0.22269777953624725,0.7772998213768005,0.22270014882087708
31,"triangle,green,3",True,8,1,31,hg78,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.9525681734085083,0.04742557555437088,0.9525741338729858,0.04742587357759476
32,"rectangle,blue,1",False,8,2,32,hg78,2,"[' False', ' True', ' false', 'False', 'True']", False,False,0,0.377535879611969,0.6224514245986938,0.3775406777858734,0.622459352016449
33,"rectangle,green,3",True,8,3,33,hg78,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.9820103049278259,0.017986146733164787,0.9820138216018677,0.01798621192574501
34,"circle,blue,3",True,9,0,34,hg78,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.6791709661483765,0.3208176791667938,0.6791786551475525,0.3208213150501251
35,"triangle,blue,3",False,9,1,35,hg78,2,"[' True', ' False', 'True', ' true', ' false']", True,True,1,0.622451901435852,0.3775361478328705,0.6224592924118042,0.377540647983551
36,"triangle,green,3",True,9,2,36,hg78,2,"[' True', ' False', 'True', ' TRUE', ' true']", True,True,1,0.9241355061531067,0.07585766166448593,0.9241418242454529,0.07585818320512772
37,"rectangle,blue,1",False,10,0,37,hg78,2,"[' False', ' True', 'False', ' false', 'True']", False,False,1,0.2689385414123535,0.7310507297515869,0.2689414322376251,0.7310585975646973
38,"triangle,blue,3",False,10,1,38,hg78,2,"[' False', ' True', ' false', 'False', ' None']", False,False,1,0.32081758975982666,0.6791708469390869,0.32082128524780273,0.6791787147521973
39,"rectangle,blue,3",False,10,2,39,hg78,2,"[' True', ' False', 'True', ' false', ' true']", True,True,1,0.5621700882911682,0.4378185272216797,0.5621764659881592,0.43782350420951843
40,"circle,yellow,1",True,11,0,40,hg78,2,"[' True', ' False', 'True', ' None', ' true']", True,True,1,0.8175660371780396,0.1824236512184143,0.8175744414329529,0.18242552876472473
41,"circle,green,1",True,11,1,41,hg78,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.8807904720306396,0.11920202523469925,0.8807970881462097,0.11920291930437088
42,"triangle,blue,2",False,11,2,42,hg78,2,"[' False', ' True', ' None', 'False', ' false']", False,False,0,0.22269776463508606,0.7772915363311768,0.22270014882087708,0.7772998809814453
43,"circle,yellow,2",True,12,0,43,hg78,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.9046415090560913,0.09534851461648941,0.9046505093574524,0.09534946084022522
44,"triangle,green,2",True,12,1,44,hg78,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.8807905912399292,0.11920204013586044,0.8807970881462097,0.11920291930437088
45,"rectangle,yellow,1",True,12,2,45,hg78,2,"[' True', ' False', 'True', ' true', ' None']", True,True,0,0.8519458174705505,0.14804597198963165,0.851952850818634,0.14804719388484955
46,"rectangle,green,1",True,12,3,46,hg78,2,"[' True', ' False', 'True', ' TRUE', ' true']", True,True,1,0.9706835150718689,0.029312102124094963,0.9706878066062927,0.02931223064661026
47,"rectangle,blue,2",False,12,4,47,hg78,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.22269804775714874,0.7772925496101379,0.22270014882087708,0.7772998809814453
48,"triangle,green,1",True,13,0,48,hg78,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.81756591796875,0.18242362141609192,0.8175745010375977,0.18242552876472473
49,"circle,green,2",True,13,1,49,hg78,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,0,0.9046431183815002,0.09534867852926254,0.9046505689620972,0.09534946084022522
50,"triangle,blue,1",False,13,2,50,hg78,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.22269773483276367,0.777291476726532,0.22270013391971588,0.7772998809814453
51,"rectangle,green,3",True,13,3,51,hg78,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.9399078488349915,0.06008629500865936,0.9399133324623108,0.06008664518594742
52,"triangle,yellow,3",True,13,4,52,hg78,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.8519448637962341,0.14804580807685852,0.8519527912139893,0.14804717898368835
53,"circle,green,1",True,14,0,53,hg78,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,0,0.9399057626724243,0.06008616089820862,0.9399133920669556,0.06008664891123772
54,"triangle,yellow,2",True,14,1,54,hg78,2,"[' True', ' False', 'True', ' true', ' None']", True,True,0,0.8807884454727173,0.11920174956321716,0.8807970285415649,0.11920291185379028
55,"rectangle,blue,2",False,14,2,55,hg78,2,"[' False', ' True', ' false', 'False', ' None']", False,False,1,0.18242356181144714,0.8175656795501709,0.18242551386356354,0.8175744414329529
56,"triangle,yellow,1",True,14,3,56,hg78,2,"[' True', ' False', 'True', ' None', ' true']", True,True,1,0.817567765712738,0.18242402374744415,0.8175745010375977,0.18242552876472473
57,"triangle,blue,1",False,14,4,57,hg78,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.2689388394355774,0.7310514450073242,0.2689414620399475,0.7310585379600525
58,"rectangle,blue,2",False,15,0,58,hg78,2,"[' False', ' True', 'False', ' false', 'True']", False,False,0,0.22269786894321442,0.7772918939590454,0.22270014882087708,0.7772998809814453
59,"triangle,green,1",True,15,1,59,hg78,2,"[' True', ' False', 'True', ' None', ' true']", True,True,1,0.8807883262634277,0.11920174211263657,0.8807970881462097,0.11920292675495148
60,"rectangle,yellow,1",True,15,2,60,hg78,2,"[' True', ' False', 'True', ' true', ' false']", True,True,1,0.8175675868988037,0.18242399394512177,0.8175744414329529,0.18242552876472473
61,"rectangle,blue,1",False,15,3,61,hg78,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.11920202523469925,0.8807904720306396,0.11920291930437088,0.8807970881462097
62,"triangle,yellow,1",True,15,4,62,hg78,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.8807901740074158,0.11920198798179626,0.8807970881462097,0.11920292675495148
63,"rectangle,blue,3",False,16,0,63,hg78,2,"[' False', ' True', ' false', 'False', 'True']", False,False,1,0.3208175003528595,0.6791706085205078,0.3208213150501251,0.6791787147521973
64,"rectangle,green,1",True,16,1,64,hg78,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.9046436548233032,0.09534873813390732,0.9046505689620972,0.09534946829080582
65,"rectangle,yellow,2",True,16,2,65,hg78,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.8519452214241028,0.1480458676815033,0.851952850818634,0.14804719388484955
66,"circle,yellow,1",True,16,3,66,hg78,2,"[' True', ' False', 'True', ' None', ' true']", True,True,1,0.8175659775733948,0.1824236363172531,0.8175744414329529,0.18242552876472473
67,"triangle,green,2",True,17,0,67,hg78,2,"[' True', ' False', 'True', ' None', ' true']", True,True,0,0.9241336584091187,0.07585751265287399,0.9241418242454529,0.07585818320512772
68,"circle,green,3",True,17,1,68,hg78,2,"[' True', ' False', 'True', ' TRUE', ' true']", True,True,1,0.9399077296257019,0.060086291283369064,0.9399133324623108,0.06008664891123772
69,"circle,blue,3",True,18,0,69,hg78,2,"[' True', ' False', 'True', ' true', 'False']", True,True,1,0.7772896885871887,0.22269722819328308,0.7772998809814453,0.22270014882087708
70,"rectangle,blue,2",False,18,1,70,hg78,2,"[' False', ' True', ' false', 'False', 'True']", False,False,1,0.26893898844718933,0.7310518622398376,0.2689414620399475,0.7310585975646973
71,"rectangle,green,3",True,18,2,71,hg78,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,0,0.9046434760093689,0.09534871578216553,0.9046505689620972,0.09534946084022522
72,"triangle,green,1",True,18,3,72,hg78,2,"[' True', ' False', 'True', ' None', ' true']", True,True,1,0.8519430756568909,0.14804549515247345,0.851952850818634,0.14804719388484955
73,"rectangle,yellow,3",True,19,0,73,hg78,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.880788266658783,0.11920172721147537,0.8807970881462097,0.11920291930437088
74,"triangle,green,3",True,19,1,74,hg78,2,"[' True', ' False', 'True', ' TRUE', ' true']", True,True,0,0.9241345524787903,0.07585758715867996,0.9241418242454529,0.07585818320512772
75,"circle,green,3",True,20,0,75,hg78,2,"[' True', ' False', 'True', ' TRUE', ' true']", True,True,1,0.9525677561759949,0.04742555692791939,0.9525741338729858,0.04742587357759476
76,"triangle,green,2",True,20,1,76,hg78,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.9241342544555664,0.07585755735635757,0.9241418242454529,0.07585817575454712
77,"circle,yellow,1",True,20,2,77,hg78,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.9399056434631348,0.06008615344762802,0.9399133920669556,0.06008664891123772
78,"triangle,yellow,2",True,20,3,78,hg78,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,0,0.9241344928741455,0.07585757970809937,0.9241418242454529,0.07585818320512772
79,"triangle,blue,3",False,21,0,79,hg78,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.26893723011016846,0.7310471534729004,0.2689414322376251,0.7310585975646973
80,"triangle,blue,2",False,21,1,80,hg78,2,"[' False', ' True', 'False', ' None', ' false']", False,False,0,0.22269782423973083,0.7772917747497559,0.22270013391971588,0.7772998213768005
81,"circle,green,2",True,21,2,81,hg78,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.9241328239440918,0.07585744559764862,0.9241418242454529,0.07585818320512772
82,"rectangle,green,3",True,21,3,82,hg78,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.9626682996749878,0.03732670098543167,0.9626731276512146,0.037326887249946594
83,"triangle,blue,1",False,21,4,83,hg78,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.1824239045381546,0.8175671696662903,0.18242552876472473,0.8175745010375977
84,"triangle,green,1",True,22,0,84,hg78,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.9399045705795288,0.06008608639240265,0.9399133920669556,0.06008664891123772
85,"circle,green,2",True,22,1,85,hg78,2,"[' True', ' False', 'True', ' TRUE', ' true']", True,True,1,0.9706827402114868,0.029312077909708023,0.970687747001648,0.02931223064661026
86,"rectangle,blue,1",False,22,2,86,hg78,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.07585757225751877,0.924134373664856,0.07585818320512772,0.9241418242454529
87,"rectangle,green,2",True,22,3,87,hg78,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.7772921323776245,0.2226979285478592,0.7772998809814453,0.22270014882087708
88,"triangle,yellow,3",True,23,0,88,hg78,2,"[' True', ' False', ' None', 'True', ' TRUE']", True,True,1,0.8175631761550903,0.18242301046848297,0.8175745010375977,0.18242552876472473
89,"rectangle,green,1",True,24,0,89,hg78,2,"[' True', ' False', 'True', ' TRUE', ' true']", True,True,1,0.8519446849822998,0.14804577827453613,0.8519527912139893,0.14804719388484955
