,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,sampled_ans,true_raw_mass,false_raw_mass,true_norm_mass,false_norm_mass
0,"rectangle,blue,1",False,0,0,0,hg97,2,"[' False', ' True', ' false', ' None', ' true']", False,False,0,0.2689385414123535,0.7310506701469421,0.2689414322376251,0.7310585379600525
1,"triangle,blue,2",False,0,1,1,hg97,2,"[' False', ' True', ' None', ' false', 'False']", False,False,1,0.2689391076564789,0.7310522198677063,0.2689414620399475,0.7310585975646973
2,"circle,green,3",False,0,2,2,hg97,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.1824239045381546,0.8175671696662903,0.18242552876472473,0.8175745010375977
3,"triangle,blue,1",False,1,0,3,hg97,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.11920174211263657,0.8807883262634277,0.11920292675495148,0.8807970881462097
4,"rectangle,blue,3",False,1,1,4,hg97,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.14804603159427643,0.8519461750984192,0.14804719388484955,0.851952850818634
5,"rectangle,yellow,1",False,1,2,5,hg97,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.22269809246063232,0.7772926688194275,0.22270014882087708,0.7772998213768005
6,"circle,blue,3",False,1,3,6,hg97,2,"[' False', ' True', ' false', ' None', 'False']", False,False,1,0.22269770503044128,0.7772912979125977,0.22270014882087708,0.7772998213768005
7,"circle,green,1",False,2,0,7,hg97,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.06008623540401459,0.939906895160675,0.06008664891123772,0.9399133324623108
8,"triangle,blue,3",True,2,1,8,hg97,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.11920176446437836,0.8807885646820068,0.11920291185379028,0.8807970881462097
9,"triangle,green,1",True,2,2,9,hg97,2,"[' False', ' True', ' None', ' false', 'False']", False,False,0,0.09534865617752075,0.9046428799629211,0.09534946084022522,0.9046505093574524
10,"circle,yellow,1",False,3,0,10,hg97,2,"[' False', ' True', ' None', 'False', ' false']", False,False,0,0.060086194425821304,0.9399062991142273,0.06008664518594742,0.9399133324623108
11,"triangle,blue,3",True,3,1,11,hg97,2,"[' True', ' False', 'True', ' None', ' true']", True,True,0,0.7310464382171631,0.26893699169158936,0.7310585379600525,0.2689414620399475
12,"rectangle,green,2",False,4,0,12,hg97,2,"[' False', ' True', 'False', ' None', ' false']", False,False,0,0.07585757225751877,0.924134373664856,0.07585818320512772,0.9241418242454529
13,"triangle,blue,1",True,4,1,13,hg97,2,"[' False', ' True', ' None', ' false', 'True']", False,False,1,0.3775351941585541,0.6224502921104431,0.3775406777858734,0.622459352016449
14,"triangle,blue,2",False,5,0,14,hg97,2,"[' False', ' True', ' false', 'True', ' None']", False,False,1,0.437818706035614,0.5621703267097473,0.43782350420951843,0.5621764659881592
15,"rectangle,green,1",False,5,1,15,hg97,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.22269804775714874,0.7772925496101379,0.22270014882087708,0.7772998809814453
16,"circle,blue,3",False,5,2,16,hg97,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.14804571866989136,0.8519443869590759,0.14804717898368835,0.8519527912139893
17,"rectangle,blue,1",True,6,0,17,hg97,2,"[' False', ' True', 'False', ' false', ' None']", False,False,1,0.09534880518913269,0.904644250869751,0.09534946084022522,0.9046505093574524
18,"triangle,yellow,3",False,6,1,18,hg97,2,"[' False', ' True', ' None', ' false', 'False']", False,False,0,0.22269746661186218,0.7772905230522156,0.22270014882087708,0.7772998809814453
19,"rectangle,yellow,2",True,6,2,19,hg97,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.18242399394512177,0.8175675868988037,0.18242552876472473,0.8175744414329529
20,"rectangle,green,2",False,7,0,20,hg97,2,"[' False', ' True', ' false', ' None', 'True']", False,False,0,0.37753617763519287,0.6224519610404968,0.377540647983551,0.622459352016449
21,"rectangle,yellow,1",False,7,1,21,hg97,2,"[' False', ' True', ' false', ' None', 'True']", False,False,1,0.377535879611969,0.6224514245986938,0.3775406777858734,0.622459352016449
22,"triangle,green,3",False,7,2,22,hg97,2,"[' False', ' True', ' None', ' false', 'False']", False,False,0,0.2689383327960968,0.7310501337051392,0.2689414322376251,0.7310585975646973
23,"rectangle,yellow,2",False,8,0,23,hg97,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.3208172619342804,0.6791701316833496,0.3208213150501251,0.6791787147521973
24,"triangle,blue,3",False,8,1,24,hg97,2,"[' True', ' False', ' false', ' None', 'True']", True,False,1,0.49999213218688965,0.49999213218688965,0.5,0.5
25,"circle,blue,3",False,8,2,25,hg97,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.14804591238498688,0.8519455194473267,0.14804717898368835,0.851952850818634
26,"circle,yellow,2",False,8,3,26,hg97,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.18242409825325012,0.8175680637359619,0.18242552876472473,0.8175745010375977
27,"rectangle,green,3",False,8,4,27,hg97,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.11920187622308731,0.8807893395423889,0.11920291930437088,0.8807970285415649
28,"triangle,yellow,2",False,9,0,28,hg97,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.1480458825826645,0.8519453406333923,0.14804717898368835,0.8519527912139893
29,"rectangle,yellow,2",False,9,1,29,hg97,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.18242348730564117,0.8175653219223022,0.18242552876472473,0.8175745010375977
30,"circle,blue,1",False,9,2,30,hg97,2,"[' False', ' True', ' None', ' false', 'False']", False,False,0,0.268937885761261,0.7310488820075989,0.2689414322376251,0.7310585379600525
31,"rectangle,blue,2",False,9,3,31,hg97,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.22269746661186218,0.7772905230522156,0.22270014882087708,0.7772998809814453
32,"triangle,yellow,3",False,10,0,32,hg97,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.11920207738876343,0.8807908296585083,0.11920291930437088,0.8807970881462097
33,"circle,blue,1",True,10,1,33,hg97,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.11920182406902313,0.8807889819145203,0.11920291930437088,0.8807970881462097
34,"triangle,yellow,2",False,10,2,34,hg97,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.268937885761261,0.7310489416122437,0.2689414322376251,0.7310585975646973
35,"triangle,yellow,3",False,11,0,35,hg97,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.0953487679362297,0.9046439528465271,0.09534946084022522,0.9046505093574524
36,"rectangle,yellow,3",False,11,1,36,hg97,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.07585766911506653,0.9241356253623962,0.07585817575454712,0.9241418242454529
37,"triangle,blue,2",False,11,2,37,hg97,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.32081571221351624,0.679166853427887,0.32082128524780273,0.6791786551475525
38,"rectangle,green,2",False,11,3,38,hg97,2,"[' False', ' True', 'False', ' None', ' false']", False,False,0,0.11920176446437836,0.8807885646820068,0.11920291185379028,0.8807970881462097
39,"circle,blue,2",False,11,4,39,hg97,2,"[' False', ' True', ' false', ' None', 'True']", False,False,0,0.3208160996437073,0.6791676878929138,0.3208213150501251,0.6791787147521973
40,"triangle,blue,1",True,12,0,40,hg97,2,"[' True', ' False', ' None', 'True', ' true']", True,True,1,0.6224460005760193,0.37753260135650635,0.6224592924118042,0.3775406777858734
41,"circle,yellow,2",False,13,0,41,hg97,2,"[' False', ' True', ' None', 'False', ' false']", False,False,0,0.32081806659698486,0.6791718006134033,0.3208213150501251,0.6791786551475525
42,"rectangle,yellow,1",False,14,0,42,hg97,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.14804606139659882,0.8519463539123535,0.14804717898368835,0.8519527912139893
43,"triangle,green,2",False,15,0,43,hg97,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.18242372572422028,0.8175663948059082,0.18242552876472473,0.8175745010375977
44,"circle,green,3",False,15,1,44,hg97,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.0758577212691307,0.924136221408844,0.07585818320512772,0.9241418242454529
45,"circle,green,1",False,15,2,45,hg97,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.22269755601882935,0.7772908210754395,0.22270014882087708,0.7772998809814453
46,"triangle,yellow,3",False,15,3,46,hg97,2,"[' False', ' True', 'False', ' None', ' false']", False,False,0,0.18242380023002625,0.8175666928291321,0.18242554366588593,0.8175745010375977
47,"rectangle,yellow,2",False,16,0,47,hg97,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.11920183897018433,0.8807891011238098,0.11920291930437088,0.8807970881462097
48,"triangle,green,3",False,16,1,48,hg97,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.09534884989261627,0.9046447277069092,0.09534946084022522,0.9046505689620972
49,"triangle,yellow,3",False,17,0,49,hg97,2,"[' False', ' True', ' None', 'False', ' false']", False,False,0,0.14804600179195404,0.8519459962844849,0.14804717898368835,0.8519527912139893
50,"circle,yellow,2",False,18,0,50,hg97,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.07585757970809937,0.9241344928741455,0.07585818320512772,0.9241418242454529
51,"triangle,blue,3",False,18,1,51,hg97,2,"[' False', ' True', ' false', ' None', 'True']", False,False,0,0.4378167688846588,0.5621678829193115,0.43782350420951843,0.562176525592804
52,"rectangle,blue,3",False,18,2,52,hg97,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.07585760205984116,0.9241347908973694,0.07585818320512772,0.9241418242454529
53,"rectangle,yellow,3",False,18,3,53,hg97,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.0758577361702919,0.9241364002227783,0.07585817575454712,0.9241418242454529
54,"triangle,yellow,2",False,18,4,54,hg97,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.09534876048564911,0.9046438932418823,0.09534946084022522,0.9046505093574524
