,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,sampled_ans,true_raw_mass,false_raw_mass,true_norm_mass,false_norm_mass
0,"rectangle,blue,1",False,0,0,0,hg02,2,"[' False', ' True', ' false', ' None', ' true']", False,False,0,0.3208167850971222,0.6791691184043884,0.32082128524780273,0.6791786551475525
1,"rectangle,blue,2",False,0,1,1,hg02,2,"[' False', ' True', ' None', ' false', 'False']", False,False,1,0.18242397904396057,0.8175675272941589,0.18242552876472473,0.8175744414329529
2,"triangle,blue,3",False,0,2,2,hg02,2,"[' False', ' True', ' None', ' false', 'False']", False,False,0,0.22269782423973083,0.7772917747497559,0.22270013391971588,0.7772998213768005
3,"triangle,yellow,2",False,0,3,3,hg02,2,"[' False', ' True', ' None', ' false', 'False']", False,False,0,0.14804606139659882,0.8519463539123535,0.14804717898368835,0.8519527912139893
4,"rectangle,yellow,1",False,0,4,4,hg02,2,"[' False', ' True', ' false', 'False', ' None']", False,False,1,0.22269819676876068,0.7772930264472961,0.22270014882087708,0.7772998213768005
5,"rectangle,blue,1",False,1,0,5,hg02,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.14804597198963165,0.8519458174705505,0.14804719388484955,0.851952850818634
6,"triangle,yellow,1",False,1,1,6,hg02,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.11920209974050522,0.8807910084724426,0.11920292675495148,0.8807970881462097
7,"circle,green,1",False,1,2,7,hg02,2,"[' False', ' True', ' false', ' None', 'False']", False,False,1,0.2226971983909607,0.7772895693778992,0.22270014882087708,0.7772998809814453
8,"circle,blue,3",False,1,3,8,hg02,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.1824236661195755,0.8175661563873291,0.18242552876472473,0.8175745010375977
9,"circle,green,3",False,1,4,9,hg02,2,"[' False', ' True', ' false', ' None', 'False']", False,False,1,0.26893848180770874,0.7310504913330078,0.2689414620399475,0.7310585379600525
10,"triangle,blue,2",False,2,0,10,hg02,2,"[' False', ' True', ' None', ' false', 'False']", False,False,0,0.07585763931274414,0.9241352081298828,0.07585818320512772,0.9241418242454529
11,"circle,green,1",False,3,0,11,hg02,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.060086291283369064,0.9399077296257019,0.06008664891123772,0.9399133324623108
12,"circle,green,2",False,3,1,12,hg02,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.07585766911506653,0.9241356253623962,0.07585817575454712,0.9241418242454529
13,"rectangle,blue,3",False,4,0,13,hg02,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.06008634343743324,0.9399085640907288,0.06008664891123772,0.9399133324623108
14,"triangle,blue,1",False,4,1,14,hg02,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.06008629500865936,0.9399078488349915,0.06008664518594742,0.9399133324623108
15,"rectangle,green,1",False,4,2,15,hg02,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.060086194425821304,0.9399062991142273,0.06008664518594742,0.9399133324623108
16,"rectangle,blue,2",False,4,3,16,hg02,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.037326689809560776,0.9626680016517639,0.037326887249946594,0.9626731276512146
17,"circle,blue,1",False,4,4,17,hg02,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.060086168348789215,0.9399058222770691,0.06008664891123772,0.9399133324623108
18,"circle,yellow,3",False,5,0,18,hg02,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.060086216777563095,0.9399065971374512,0.06008664891123772,0.9399133920669556
19,"rectangle,green,3",False,5,1,19,hg02,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.02931210957467556,0.970683753490448,0.02931223064661026,0.970687747001648
20,"rectangle,blue,1",False,5,2,20,hg02,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.047425612807273865,0.9525689482688904,0.04742586985230446,0.9525741338729858
21,"circle,blue,2",False,5,3,21,hg02,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.029312102124094963,0.9706835150718689,0.02931223064661026,0.9706878066062927
22,"circle,blue,1",False,5,4,22,hg02,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.02931210584938526,0.9706836342811584,0.02931223064661026,0.970687747001648
23,"circle,yellow,3",False,6,0,23,hg02,2,"[' False', ' True', ' None', 'False', ' false']", False,False,0,0.060086317360401154,0.9399081468582153,0.06008664891123772,0.9399133324623108
24,"rectangle,green,2",False,7,0,24,hg02,2,"[' False', ' True', 'False', ' FALSE', ' false']", False,False,0,5.715004363082699e-07,0.9999994039535522,5.715004363082699e-07,0.9999994039535522
25,"rectangle,blue,3",False,7,1,25,hg02,2,"[' False', ' True', 'False', ' FALSE', ' false']", False,False,0,8.315280410897685e-07,0.9999991655349731,8.315280410897685e-07,0.9999991655349731
26,"rectangle,green,3",False,7,2,26,hg02,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.022977229207754135,0.9770166277885437,0.022977370768785477,0.977022647857666
