,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,true_mass,false_mass
0,"triangle,yellow,3",False,0,0,0,hg64,2,"[' True', 'True', ' False', '  ', ' true']", True,True,-19.5390625,-25.21875
1,"triangle,green,3",False,0,1,1,hg64,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-20.25,-22.7421875
2,"rectangle,yellow,3",True,0,2,2,hg64,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-24.4375,-24.6796875
3,"circle,green,3",True,0,3,3,hg64,2,"[' False', ' True', 'False', 'True', ' false']", False,False,-25.453125,-23.40625
4,"triangle,green,2",False,0,4,4,hg64,2,"[' False', ' True', 'False', ' false', 'True']", False,False,-26.6796875,-23.578125
5,"triangle,green,3",True,1,0,5,hg64,2,"[' True', ' False', 'True', '  ', 'False']", True,True,-20.890625,-24.5625
6,"circle,green,3",False,1,1,6,hg64,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-19.984375,-21.6953125
7,"circle,blue,2",False,1,2,7,hg64,2,"[' False', ' True', 'False', ' false', '  ']", False,False,-26.8203125,-22.28125
8,"circle,blue,1",False,1,3,8,hg64,2,"[' False', ' True', 'False', 'True', '  ']", False,False,-26.8828125,-25.171875
9,"rectangle,yellow,1",False,2,0,9,hg64,2,"[' False', ' True', 'False', 'True', '  ']", False,False,-25.25,-23.140625
10,"rectangle,blue,3",False,2,1,10,hg64,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-24.5625,-27.0703125
11,"triangle,blue,1",True,2,2,11,hg64,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-28.328125,-31.515625
12,"circle,blue,3",True,3,0,12,hg64,2,"[' True', 'True', ' False', '  ', ' true']", True,True,-22.1875,-28.015625
13,"triangle,yellow,1",False,4,0,13,hg64,2,"[' False', ' True', 'False', 'True', '  ']", False,False,-28.03125,-25.609375
14,"rectangle,blue,2",False,4,1,14,hg64,2,"[' False', ' True', 'False', 'True', '  ']", False,False,-24.734375,-23.5
15,"triangle,green,3",False,4,2,15,hg64,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-24.78125,-25.421875
16,"circle,blue,3",True,4,3,16,hg64,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-23.875,-24.9453125
17,"rectangle,yellow,2",False,4,4,17,hg64,2,"[' False', ' True', 'False', 'True', ' false']", False,False,-21.34375,-19.765625
18,"rectangle,blue,3",False,5,0,18,hg64,2,"[' True', ' False', 'True', 'False', ' true']", True,True,-19.7421875,-22.2890625
19,"rectangle,blue,2",False,5,1,19,hg64,2,"[' False', ' True', 'False', 'True', ' false']", False,False,-19.0703125,-17.921875
20,"triangle,yellow,2",True,5,2,20,hg64,2,"[' False', ' True', 'False', ' false', 'True']", False,False,-26.65625,-22.734375
21,"circle,green,2",True,5,3,21,hg64,2,"[' False', ' True', 'False', ' false', '  ']", False,False,-27.25,-21.6875
22,"rectangle,green,1",False,5,4,22,hg64,2,"[' False', ' True', 'False', ' false', '  ']", False,False,-24.015625,-17.484375
23,"triangle,green,2",True,6,0,23,hg64,2,"[' False', ' True', 'False', 'True', '  ']", False,False,-24.4921875,-23.4140625
24,"circle,blue,1",False,6,1,24,hg64,2,"[' False', ' True', 'False', ' false', '  ']", False,False,-26.0234375,-21.21875
25,"circle,green,2",False,6,2,25,hg64,2,"[' True', ' False', 'True', 'False', ' true']", True,True,-19.421875,-19.75
26,"rectangle,yellow,3",True,6,3,26,hg64,2,"[' False', ' True', 'False', 'True', ' false']", False,False,-26.5,-25.484375
