,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,true_mass,false_mass
0,"circle,blue,3",False,0,0,0,hg12,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-23.28125,-26.921875
1,"rectangle,blue,2",False,0,1,1,hg12,2,"[' True', ' False', 'True', '  ', ' true']", True,True,-24.3046875,-28.921875
2,"triangle,green,2",True,1,0,2,hg12,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-22.2734375,-24.09375
3,"circle,green,2",False,1,1,3,hg12,2,"[' False', ' True', 'False', 'True', ' false']", False,False,-26.8984375,-24.9609375
4,"triangle,green,1",True,1,2,4,hg12,2,"[' False', ' True', 'False', 'True', '  ']", False,False,-22.4453125,-22.359375
5,"circle,yellow,1",False,1,3,5,hg12,2,"[' False', 'False', ' True', ' false', '  ']", False,False,-34.671875,-26.546875
6,"rectangle,green,1",True,2,0,6,hg12,2,"[' False', ' True', 'False', 'True', '  ']", False,False,-29.140625,-27.6328125
7,"circle,green,1",False,2,1,7,hg12,2,"[' False', ' True', 'False', 'True', '  ']", False,False,-29.0078125,-26.5546875
8,"triangle,yellow,3",True,2,2,8,hg12,2,"[' False', 'False', ' True', ' false', '  ']", False,False,-40.25,-33.640625
9,"triangle,blue,2",False,3,0,9,hg12,2,"[' False', ' True', 'False', 'True', '  ']", False,False,-26.0078125,-25.75
10,"rectangle,blue,2",False,3,1,10,hg12,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-20.03125,-20.8671875
11,"circle,yellow,1",False,3,2,11,hg12,2,"[' True', ' False', 'True', 'False', ' true']", True,True,-24.90625,-27.4453125
12,"circle,blue,1",False,4,0,12,hg12,2,"[' False', ' True', 'False', 'True', '  ']", False,False,-25.765625,-24.296875
13,"triangle,green,3",True,4,1,13,hg12,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-26.203125,-30.1953125
14,"triangle,green,1",True,5,0,14,hg12,2,"[' False', ' True', 'False', 'True', '  ']", False,False,-25.9921875,-25.46875
15,"triangle,green,2",True,5,1,15,hg12,2,"[' False', ' True', 'False', 'True', '  ']", False,False,-15.3984375,-14.96875
16,"triangle,yellow,2",True,5,2,16,hg12,2,"[' False', 'False', ' True', ' false', ' None']", False,False,-26.984375,-21.1875
17,"rectangle,yellow,3",True,6,0,17,hg12,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-24.265625,-25.703125
18,"triangle,green,1",True,6,1,18,hg12,2,"[' False', ' True', 'False', ' false', 'True']", False,False,-26.765625,-22.359375
19,"rectangle,green,3",True,6,2,19,hg12,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-17.84375,-18.1875
20,"circle,yellow,3",False,6,3,20,hg12,2,"[' False', ' True', 'False', 'True', ' false']", False,False,-25.390625,-21.984375
21,"rectangle,green,2",True,7,0,21,hg12,2,"[' False', ' True', 'False', 'True', ' false']", False,False,-24.7890625,-23.6640625
22,"rectangle,green,1",True,7,1,22,hg12,2,"[' False', ' True', 'False', 'True', ' false']", False,False,-17.1171875,-15.453125
23,"rectangle,yellow,1",True,7,2,23,hg12,2,"[' False', ' True', 'False', ' false', 'True']", False,False,-21.375,-16.921875
24,"rectangle,blue,3",False,7,3,24,hg12,2,"[' False', ' True', 'False', ' false', '  ']", False,False,-26.1015625,-20.578125
25,"rectangle,green,1",True,8,0,25,hg12,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-24.6875,-25.375
26,"circle,yellow,1",False,8,1,26,hg12,2,"[' False', ' True', 'False', ' false', 'True']", False,False,-23.859375,-20.671875
27,"rectangle,yellow,3",True,8,2,27,hg12,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-22.09375,-22.546875
28,"circle,green,3",False,8,3,28,hg12,2,"[' False', ' True', 'False', 'True', '  ']", False,False,-21.4453125,-19.25
29,"triangle,green,2",True,8,4,29,hg12,2,"[' False', ' True', 'False', 'True', ' false']", False,False,-26.1953125,-25.109375
30,"triangle,yellow,1",True,9,0,30,hg12,2,"[' False', ' True', 'False', ' false', '  ']", False,False,-29.8984375,-27.3046875
31,"circle,blue,1",False,9,1,31,hg12,2,"[' False', ' True', 'False', ' false', '  ']", False,False,-27.7578125,-21.328125
32,"rectangle,blue,2",False,9,2,32,hg12,2,"[' False', ' True', 'False', ' false', 'True']", False,False,-25.625,-22.609375
33,"triangle,green,1",True,9,3,33,hg12,2,"[' False', ' True', 'False', 'True', ' false']", False,False,-24.7265625,-22.7265625
34,"circle,green,1",False,10,0,34,hg12,2,"[' False', ' True', 'False', 'True', '  ']", False,False,-30.375,-28.9375
35,"rectangle,blue,1",False,10,1,35,hg12,2,"[' False', ' True', 'False', ' false', 'True']", False,False,-21.4140625,-19.1875
36,"circle,green,2",False,10,2,36,hg12,2,"[' True', ' False', 'True', 'False', ' true']", True,True,-13.296875,-16.296875
37,"circle,yellow,1",False,10,3,37,hg12,2,"[' True', ' False', 'True', 'False', ' true']", True,True,-21.765625,-24.328125
38,"triangle,yellow,2",True,11,0,38,hg12,2,"[' True', ' False', 'True', 'False', ' true']", True,True,-24.0234375,-26.21875
39,"rectangle,yellow,3",True,12,0,39,hg12,2,"[' True', ' False', 'True', ' true', 'False']", True,True,-23.9765625,-26.890625
40,"triangle,green,3",True,12,1,40,hg12,2,"[' False', ' True', 'False', 'True', ' false']", False,False,-24.2890625,-21.6328125
41,"circle,yellow,2",False,12,2,41,hg12,2,"[' False', ' True', 'False', 'True', ' false']", False,False,-24.3125,-21.765625
42,"circle,green,3",False,12,3,42,hg12,2,"[' True', ' False', 'True', 'False', ' true']", True,True,-18.828125,-19.203125
43,"circle,yellow,2",False,13,0,43,hg12,2,"[' False', ' True', 'False', ' false', 'True']", False,False,-26.296875,-24.03125
44,"circle,green,2",False,13,1,44,hg12,2,"[' False', ' True', 'False', 'True', ' false']", False,False,-19.3671875,-18.078125
45,"triangle,green,3",True,13,2,45,hg12,2,"[' True', ' False', 'True', 'False', ' true']", True,True,-23.46875,-24.0625
46,"rectangle,yellow,3",True,13,3,46,hg12,2,"[' False', ' True', 'False', 'True', ' false']", False,False,-20.2890625,-19.6484375
47,"rectangle,green,1",True,14,0,47,hg12,2,"[' False', ' True', 'False', ' false', '  ']", False,False,-31.3828125,-27.859375
48,"circle,blue,3",False,14,1,48,hg12,2,"[' False', ' True', 'False', ' false', '  ']", False,False,-25.328125,-21.328125
49,"triangle,yellow,3",True,14,2,49,hg12,2,"[' True', ' False', 'False', 'True', ' true']", True,True,-22.375,-22.5546875
50,"circle,yellow,3",False,14,3,50,hg12,2,"[' False', ' True', 'False', 'True', ' false']", False,False,-23.6796875,-21.03125
51,"triangle,green,2",True,15,0,51,hg12,2,"[' True', ' False', 'True', ' true', 'False']", True,True,-23.6875,-25.5390625
52,"rectangle,yellow,1",True,15,1,52,hg12,2,"[' False', 'False', ' True', ' false', '  ']", False,False,-25.5859375,-18.609375
53,"triangle,green,3",True,15,2,53,hg12,2,"[' True', ' False', 'True', 'False', ' true']", True,True,-18.1953125,-19.9140625
54,"rectangle,yellow,1",True,16,0,54,hg12,2,"[' False', ' True', 'False', ' false', '  ']", False,False,-25.546875,-22.65625
55,"circle,green,2",False,16,1,55,hg12,2,"[' False', ' True', 'False', ' false', '  ']", False,False,-24.9765625,-18.171875
