,top5_ans,top_ans,sampled_ans,mass_ans,raw_true_mass,raw_false_mass,norm_true_mass,concept,uid,answers,object
0,"[' False', ' True', 'True', 'False', ' false']", False,1,False,0.4590733051300049,0.5409205555915833,0.4590761363506317,hg83,gemma2b-tuned112,False,small green rectangle
1,"[' False', ' True', ' false', 'False', 'True']", False,1,False,0.3738715350627899,0.6261169910430908,0.37387582659721375,hg83,gemma2b-tuned112,False,small blue triangle
2,"[' False', ' True', 'False', 'True', ' FALSE']", False,0,False,0.2160106748342514,0.7839853763580322,0.21601152420043945,hg83,gemma2b-tuned112,True,medium green triangle
3,"[' False', ' True', 'False', 'True', ' false']", False,1,False,0.3415793776512146,0.6584115028381348,0.3415825068950653,hg83,gemma2b-tuned112,False,medium blue rectangle
4,"[' False', ' True', 'False', ' false', ' None']", False,0,False,0.2861669659614563,0.7138250470161438,0.28616926074028015,hg83,gemma2b-tuned112,True,large blue circle
5,"[' False', ' True', 'False', 'True', ' None']", False,0,False,0.24220384657382965,0.7577887773513794,0.2422056347131729,hg83,gemma2b-tuned112,True,small blue circle
6,"[' False', ' True', 'False', 'True', ' None']", False,0,False,0.20307403802871704,0.796923041343689,0.2030746340751648,hg83,gemma2b-tuned112,False,medium green rectangle
7,"[' True', ' False', 'True', ' false', ' TRUE']", True,1,True,0.6531169414520264,0.34686776995658875,0.6531268954277039,hg83,gemma2b-tuned112,False,large yellow triangle
8,"[' False', ' True', 'False', 'True', ' None']", False,1,False,0.45132336020469666,0.5486696362495422,0.45132654905319214,hg83,gemma2b-tuned112,False,small yellow circle
9,"[' False', ' True', 'False', ' None', 'True']", False,0,False,0.22815443575382233,0.771836519241333,0.22815650701522827,hg83,gemma2b-tuned112,False,large yellow rectangle
10,"[' True', ' False', 'True', 'False', ' None']", True,1,True,0.5234176516532898,0.47657719254493713,0.5234203338623047,hg83,gemma2b-tuned112,True,large green triangle
11,"[' False', ' True', 'False', 'True', ' false']", False,0,False,0.329388827085495,0.6706023812294006,0.3293917179107666,hg83,gemma2b-tuned112,False,large blue triangle
12,"[' True', ' False', 'True', ' None', 'False']", True,1,True,0.7154204249382019,0.28457459807395935,0.7154240012168884,hg83,gemma2b-tuned112,True,large blue circle
13,"[' False', ' True', 'False', 'True', ' false']", False,0,False,0.16667447984218597,0.8333199620246887,0.16667540371418,hg83,gemma2b-tuned112,False,large blue rectangle
14,"[' False', ' True', ' None', 'False', ' false']", False,0,False,0.12678369879722595,0.8732047080993652,0.12678515911102295,hg83,gemma2b-tuned112,False,medium yellow circle
15,"[' False', ' True', 'False', ' false', 'True']", False,0,False,0.3276665508747101,0.6723281145095825,0.32766830921173096,hg83,gemma2b-tuned112,False,large blue triangle
16,"[' False', ' True', ' false', 'False', ' None']", False,0,False,0.2861672043800354,0.7138256430625916,0.28616926074028015,hg83,gemma2b-tuned112,False,small yellow circle
17,"[' False', ' True', 'False', ' false', ' FALSE']", False,0,False,0.1480465829372406,0.8519492745399475,0.14804719388484955,hg83,gemma2b-tuned112,False,medium yellow circle
18,"[' False', ' True', 'False', 'True', ' false']", False,0,False,0.31068962812423706,0.6892950534820557,0.3106943964958191,hg83,gemma2b-tuned112,False,medium yellow triangle
19,"[' False', ' True', 'False', ' None', 'True']", False,1,False,0.16776271164417267,0.8322334885597229,0.167763352394104,hg83,gemma2b-tuned112,False,small green circle
